Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP_sup1,UMAP_sup2
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,0.9779894148192608,-12.16324402414495
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,9.062870601304551,0.8932589439279416
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,1.0534171854338847,-14.514580503331961
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,-12.837513347975234,-4.566485181676688
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,1.705324867852708,-11.781752363073172
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,8.317453006394883,0.1628153768903592
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,3.475678542741319,-16.043753400670827
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,3.1756571327529155,-16.09020306192571
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,2.0318723713240825,-13.354108587133231
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,-12.683543583265761,-2.8044433745020054
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,1.4971918855986797,-12.566912427770438
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,3.101871589311143,-15.867287412511649
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,5.353805163987657,-1.4311878832452916
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,4.0613504444442,8.607617124689279
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,2.5001784359297954,-15.773094907628836
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,-12.991002460829238,-4.848642602788749
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,7.505262950547715,-0.17103357635671113
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,3.08978209842064,9.175763353479562
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,3.581523040421983,10.216590150964914
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,-12.477742573133925,-2.816510692464652
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,-1.0848884786286153,9.42150996602839
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,7.344359973557969,-1.5244758280389927
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,7.64312944758751,-1.6195471438043736
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,-12.463312527052382,-3.626229062902274
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,0.8850788270316327,6.28819583333796
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,3.8634623085341655,-12.598178640233817
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,0.577251652368089,10.954096063745675
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-0.692606290689925,9.528229936731515
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,5.7063766514144145,-0.6598556192987582
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,4.214283565171739,9.924310907495675
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,5.550118545182725,-0.6698292645090244
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-0.3399785066761768,8.945954546106515
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,0.7382961307845318,6.6274411527044155
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,4.372730830796739,10.158093675745187
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,-11.989562412611464,-4.200788751470389
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,4.2456408535323344,9.506063684595285
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,-11.27732314716957,-3.856642022954764
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,1.5728786979994975,8.626327737940011
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,7.211233237870713,-1.2365744265192173
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,7.154658416398545,-1.188051834928336
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,3.044843534120103,9.296612962854562
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,5.149314025529405,-0.3217028530710361
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,-11.941030880323867,-2.9554937037103794
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,2.6093774830184184,10.185372575891671
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,0.9170068298659527,10.750437959802804
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.6559711898484027,8.688532098901925
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,1.8290028368315898,6.942591413629708
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,0.24041144002296566,8.97937415517634
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,5.651695827134629,1.483969375265298
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,5.6499801670394145,-0.32881547533208344
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,1.9219300543151103,7.178519472253976
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,-0.24766287755153538,7.541319593561349
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,4.127606967576524,9.053096040857492
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,7.108583072312852,-1.119582072126212
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,0.9718990718207562,8.199355825555978
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,-12.553747555128554,-4.653194681035819
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,0.8324549590430462,11.983731493128
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,3.440539458879014,6.612167104852853
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,0.6871719156584942,7.902272924555001
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,2.330243447907945,11.764264330042062
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,6.891014674790879,-0.7935391815775058
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,0.1503903215012753,11.819149240625558
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-0.11419363867423893,7.832689985407052
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,2.8881765400252544,11.378484949243722
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,3.569476226457139,7.738599046838937
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,6.513496974595567,0.7649682906991818
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,1.019812205918809,12.042705759180246
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,-0.22803718399188877,10.292170747888742
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,4.48452577937462,9.871954187524972
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,1.3642636333785259,7.604632124078927
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,0.5213447009406292,7.422402605188546
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,-13.615696331373671,-2.9023394735925816
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,-11.811172863356093,-3.2347579153650425
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,4.048129180558702,8.996757730615792
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,1.8983255421004497,7.484444841516671
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,0.7458747421584332,10.725569948328195
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,9.031961063035508,0.9783316997415402
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,5.408539870866319,0.2020062056905606
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,8.556004146226426,0.07360683358973052
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,5.774944404252549,0.7010969563922861
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,3.2962723766646587,10.369360193384347
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,-11.373844524733046,-3.5388515146845005
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,-11.122480770460585,-2.9126687201135777
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,5.9973827396712505,1.386198743951974
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,3.4812763725600444,8.109302267206369
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,0.14479968894340634,11.70489905752009
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,2.519687989839097,6.1096284238225795
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,2.836743930467149,9.058555826318917
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,2.990378955491563,11.174541696680246
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,4.542552093156358,8.067881807459054
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,3.1794324909529887,9.709981187952218
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,0.9356546198210919,6.115541204584298
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,-11.155421635023574,-3.363649144994559
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,7.30032692302086,-1.0199589880579136
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,-11.116727253309707,-3.661969915258231
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,0.10517735976793408,9.282284006250558
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,0.8620721494040692,10.882186159265695
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,-12.752611538282851,-3.9241783770197056
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,1.3042298351607524,12.312150224817453
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,0.2417865936837399,11.130121454370675
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,0.6304434334120953,10.735832437647042
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,-11.638751407972793,-3.5247056635492466
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,-11.913917919508437,-4.293959394323172
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,-13.359441181532363,-3.0444836767786168
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,3.216455320008775,7.793314203394113
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,-11.269987484327773,-2.8150396498315953
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,2.432109216340562,11.988970026148019
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,0.26367212284423946,7.74557755864924
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,0.22755748976089596,8.313924059045968
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,-1.1236033643402852,9.28177951253718
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,-11.353093525282363,-3.4846680315607212
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,0.3867966924987042,11.760702356470285
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,-11.558496853224257,-3.567571893560233
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,2.055736163743516,11.916326746118722
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,0.4974362646422589,7.72427628911799
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,6.125369647630235,1.5953655091649868
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,6.671831706651231,1.2154494968778469
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,-11.64087237965248,-3.3677532824152134
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,3.7690576111159526,8.92887423909968
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,3.257849315293809,9.175043329370675
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,-1.1016838754334248,9.434297784937081
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,1.567450145371934,-13.127655759679618
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,4.015501598008653,9.019930109155831
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,3.9933217560134135,7.477520689142404
RNU6-1113P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,5.436524966844102,0.9504321066266873
RNU6-1115P,Pseudogene,RNU6,1.1141185028868776,-0.193500004708767,0,0,4.377876380570909,9.815325006616769
RNU6-1116P,Pseudogene,RNU6,0.912213486023837,0.294999986886978,0,0,0.6962746177993023,10.934054597986398
RNU6-1117P,Pseudogene,RNU6,1.4361289977823497,0.0435000006109476,0,0,1.249959090837022,6.412019476068673
RNU6-1118P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,1.45,0,1.2939390932402812,7.493195757044015
RNU6-1119P,Pseudogene,RNU6,1.318616289092149,0.0485000004991889,0,0,3.9696732555709087,8.13276313222712
RNU6-111P,Pseudogene,RNU6,0.7939264625614052,-0.0099999997764825,0,0,2.7591112648329936,11.463813051355539
RNU6-1120P,Pseudogene,RNU6,1.318616289092149,-0.136999994516373,0,0,4.474771121629258,8.025750860346017
RNU6-1121P,Pseudogene,RNU6,0.9878557475678036,0.261999994516373,0.88,0,-12.660179516188125,-3.176123157369437
RNU6-1122P,Pseudogene,RNU6,0.9738583944970508,0.152999997138977,0,0,-11.25025787006996,-2.8625602873438023
RNU6-1123P,Pseudogene,RNU6,1.2451912679323929,0.301999986171722,0,0,-0.31592546950958134,7.229025110376535
RNU6-1124P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-0.8161185587563312,8.35347436345881
RNU6-1125P,Pseudogene,RNU6,1.2335539663629311,0.243000000715256,0,0,0.8462512885413372,8.093030676019845
RNU6-1126P,Pseudogene,RNU6,1.168630073396461,0.287999987602234,0,0,6.5090075527510844,0.6990875357366183
RNU6-1127P,Pseudogene,RNU6,1.006320340980286,-0.133000001311302,0,0,2.6216407810530864,10.085332140100656
RNU6-1128P,Pseudogene,RNU6,1.1790536341938302,-0.0900000035762787,0,0,4.2798582111678325,9.318916544092355
RNU6-1129P,Pseudogene,RNU6,1.3693323002110775,-0.206500001251698,0,0,4.478452304490586,7.9593503323919155
RNU6-112P,Pseudogene,RNU6,1.1689422074972615,-0.17399999499321,8.06,0,4.367180923112413,9.602732881677804
RNU6-1130P,Pseudogene,RNU6,1.103706180429991,0.153999999165535,0.72,0,-0.32513981115005375,9.16819308675593
RNU6-1131P,Pseudogene,RNU6,1.266015912846166,0.446000009775162,0.16,0,5.791918376573106,1.0426630226499416
RNU6-1133P,Pseudogene,RNU6,1.146231330323029,0.294999986886978,0,0,-11.197695156446914,-2.9384274633997105
RNU6-1134P,Pseudogene,RNU6,0.9629306105323976,0.214000001549721,0,0,0.2246754412732327,10.67443679250544
RNU6-1135P,Pseudogene,RNU6,1.3489041839635527,0.214000001549721,0.25,0,1.6601818596205913,8.01506112493342
RNU6-1136P,Pseudogene,RNU6,0.868357068426537,-0.116500001400709,1.11,0,3.087918141969224,11.16001151479548
RNU6-1137P,Pseudogene,RNU6,1.0876391564130363,-0.130999997258186,0,0,6.857587436326524,-1.1058585795038365
RNU6-1138P,Pseudogene,RNU6,0.9830457378413626,-0.11599999666214,0.37,0,-12.957392116896132,-3.657978788244071
RNU6-113P,Pseudogene,RNU6,0.9629306105323976,0.307000011205673,0,0,5.500198939927598,-0.29628492914372895
RNU6-1140P,Pseudogene,RNU6,0.7536683990117115,-0.341000005602837,0,0,2.76362619746544,11.567188486231027
RNU6-1141P,Pseudogene,RNU6,1.4607875917455764,0.163000002503395,0,0,1.6391812359175884,6.649924024713693
RNU6-1143P,Pseudogene,RNU6,1.3693323002110775,0.211999997496605,0,0,1.82497976172783,-12.286140218602958
RNU6-1144P,Pseudogene,RNU6,0.9685521147834452,0.30799999833107,0,0,5.381196597703477,0.17430172838037994
RNU6-1145P,Pseudogene,RNU6,1.330939805812636,0.284000009298325,0.21,0,5.583192447312852,1.2233313766843654
RNU6-1146P,Pseudogene,RNU6,1.0897029878293798,0.184000000357628,0,0,0.2209258471808636,9.232125505579171
RNU6-1147P,Pseudogene,RNU6,0.8764725550473457,-0.17399999499321,0.24,0,6.561312774308702,-1.6836099775903843
RNU6-1148P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.1458968425907886,10.360923990381417
RNU6-1149P,Pseudogene,RNU6,1.0384476282214257,0.211999997496605,0,0,6.12585125316002,-0.3732625397318027
RNU6-114P,Pseudogene,RNU6,0.7939264625614052,0.30799999833107,0,0,0.1481428985676968,11.741838678491769
RNU6-1150P,Pseudogene,RNU6,1.0525540223351963,0.194000005722046,0,0,3.390856126435777,-12.975518003331961
RNU6-1152P,Pseudogene,RNU6,1.201092019879696,-0.129999995231628,0,0,2.8574551140151225,8.968227609766183
RNU6-1154P,Pseudogene,RNU6,1.3693323002110775,0.30799999833107,0.18,0,6.568749526628038,1.2901818601018764
RNU6-1155P,Pseudogene,RNU6,1.201092019879696,0.228000000119209,0,0,-11.499958416334609,-4.1192815455072544
RNU6-1156P,Pseudogene,RNU6,1.076762764848906,0.30799999833107,0.58,0,0.5513662492118084,9.467634424341378
RNU6-1157P,Pseudogene,RNU6,1.2124230766710138,0.0399999991059303,3.68,0,7.029404262193223,-0.5896378906839511
RNU6-1158P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,5.515606025346299,1.044966473949609
RNU6-1159P,Pseudogene,RNU6,1.3634017522958712,0.211999997496605,0.09,0,1.29005704272606,7.4316074696904995
RNU6-115P,Pseudogene,RNU6,1.4607875917455764,0.239999994635582,0.67,0,1.682213524468919,6.673413499963937
RNU6-1160P,Pseudogene,RNU6,1.0687471611403534,0.114500001072884,0.29,0,6.749826053269883,-0.3793510349863193
RNU6-1162P,Pseudogene,RNU6,1.3693323002110775,0.146999999880791,0.32,0,-11.413134952894668,-4.073483243810477
RNU6-1163P,Pseudogene,RNU6,1.4283256452623412,0.202999994158745,0.67,0,1.5588470493636333,6.85408996023005
RNU6-1164P,Pseudogene,RNU6,1.136168126913226,0.223000004887581,0,0,5.976857761033555,0.5767505539185384
RNU6-1165P,Pseudogene,RNU6,1.168630073396461,-0.0359999984502792,0.17,0,4.499315360673448,9.4922125188238
RNU6-1167P,Pseudogene,RNU6,1.108540938416856,0.305000007152557,0,0,-0.3330316449322498,8.952998384607492
RNU6-1168P,Pseudogene,RNU6,0.868357068426537,-0.13400000333786,0,0,2.8010180984816753,10.903484567773996
RNU6-1169P,Pseudogene,RNU6,1.281458974765375,0.26800000667572,0.19,0,-11.512363811842421,-3.7224047335260533
RNU6-116P,Pseudogene,RNU6,1.46585046413287,0.305000007152557,0,0,0.8682101761183941,6.18041060842341
RNU6-1170P,Pseudogene,RNU6,1.4090322242392863,0.197999998927116,0.22,0,1.443113306649705,7.270942911279855
RNU6-1172P,Pseudogene,RNU6,0.8115486620808757,0.305000007152557,0,0,0.7208889519057476,11.69072268880671
RNU6-1174P,Pseudogene,RNU6,0.6878075789517125,-0.0080000003799796,0,0,2.3182543312392436,11.773222192896066
RNU6-1175P,Pseudogene,RNU6,1.330939805812636,-0.0659999996423721,0,0,2.609113076814195,8.448580011499581
RNU6-1176P,Pseudogene,RNU6,1.298477859329401,0.30799999833107,0,0,8.048782924302598,0.7035568084171989
RNU6-1177P,Pseudogene,RNU6,0.9351537659978092,-0.149000003933907,0,0,3.26576505053856,11.000429376733956
RNU6-1178P,Pseudogene,RNU6,1.5906353776785165,0.24600000679493,0,0,-11.792403599134902,-3.6540529879205845
RNU6-1179P,Pseudogene,RNU6,1.006320340980286,0.130999997258186,0,0,-0.931611737123946,9.106102213037667
RNU6-117P,Pseudogene,RNU6,1.4283256452623412,-0.174999997019768,0,0,4.066398242600938,7.416679605615792
RNU6-1180P,Pseudogene,RNU6,0.8440106085641107,0.305000007152557,0,0,0.12004407692768215,11.688164934290109
RNU6-1181P,Pseudogene,RNU6,0.6553638252275752,0.30799999833107,0.28,0,1.2766098772368633,12.294179185999093
RNU6-1183P,Pseudogene,RNU6,1.157809424568716,0.118000000715256,0,0,5.817956546433946,0.7308247198886254
RNU6-1184P,Pseudogene,RNU6,1.318616289092149,0.155000001192093,0,0,1.1756191049895488,7.590287908685861
RNU6-1186P,Pseudogene,RNU6,1.4681500950716708,0.30799999833107,0,0,1.9799845014891826,7.210168584955392
RNU6-1187P,Pseudogene,RNU6,1.4841011714926269,0.214000001549721,0,0,5.420153716691514,1.3444043842679836
