Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LLE1,LLE2
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,0.4160611576464919,-0.034328338276951684
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,0.33823983001168256,-0.03338013220632969
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,0.4442540487103548,-0.013621668782984897
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,0.0059112447923298835,0.02500598976329276
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,0.44601085583232325,0.0046844641991503466
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,-0.2122171326680915,0.11077067535319643
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,0.31228946963953835,-0.026011257089728786
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,0.8266620751312038,0.12608517403475117
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,0.49704977626890884,9.362302167583048e-4
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,-0.13570013642096043,0.0808002774218883
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,0.29575513958725247,-0.06359311478830264
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,0.2575984091509792,-0.06630810133811701
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,0.4050515335608292,-0.018246770366653845
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,1.3231213351433684,0.12638583567828712
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,0.41553143417204136,-0.009367660117845721
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,0.3301442105684759,-0.04741077073723874
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,0.0548010457210975,0.023618145670179908
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,-0.5426294485851899,0.06400454454865531
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,0.2977293997699436,-0.04635303677961883
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,0.770560891735681,0.12624167303462047
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,-0.18314155476921046,0.07784774543633237
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,-0.920936634127471,0.07174626109465382
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,-0.6754152929175521,0.05525311181130288
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,1.4605115162977254,0.12630969162195643
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,-1.3304090101906845,0.10881235815493821
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,-0.5380387277092904,0.08284265100438355
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,-0.38243350784299396,0.06554595884527538
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,0.7641939916870432,0.1260857191199984
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-0.969433808064867,0.10740982430072957
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,0.5050608420122662,-0.019802047928950416
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,-0.7324558351945295,0.06975717920635997
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-1.0835989716913685,0.10122012031113913
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,-0.2750757550267941,0.07376360281244125
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,-0.53077327164561106,0.05514161433617357
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,-0.2875670497088885,0.06916626845522783
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-0.917840203050132,0.09062827283831323
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,-1.014338247005701,0.1019608283653664
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,-0.4351560495188401,0.041550309124518646
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,1.2118632546237187,0.1261536138487035
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,-0.5288410405705571,0.04884337537736397
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,1.4109419972262363,0.12582706704727217
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,-0.4382149218036388,0.061172919229240896
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,-0.6945948798579547,0.09147439232839821
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,-0.5453637809969245,0.07584921189026382
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,-0.9031553899600342,0.08044979922572396
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,-0.6957687080671491,0.08186787577799813
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,1.4674370646837904,0.1262151925645796
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,-1.2843229735220916,0.08539934591942636
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,-0.5436169734769082,0.04912864677121833
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-1.0346213280811805,0.09881504518963623
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,-0.5306917128668754,0.08361011941919298
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,-0.7162349588899174,0.07780291082314666
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,-0.6988039738975742,0.1810668679763763
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,-0.5367421968774317,0.10308612904409933
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,-0.44895562026476943,0.07600321490924454
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,-0.9850950544871322,0.09491511551132108
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,-0.5736309726787017,0.05604604858463693
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,-0.7148585227596218,0.10339332480355497
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,-0.645279107437504,0.08103140235199369
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,0.9670555305265868,0.12609558548379485
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,-0.9948146051420808,0.07867733903289229
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,-0.4059685555675426,0.062482436362962294
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,-0.7370773907602872,0.08024580685565479
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,-0.45915861338037295,0.024759204689287096
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,-0.7628109338560313,0.12184688422955878
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,-1.1555943972303269,0.09205856816447547
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-0.8947155843084735,0.09486003768560604
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,-0.7451146594818727,0.05015008390550511
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,-0.6547037125860127,0.07277523703422127
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,-0.5420529767280348,0.10233632782194238
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,-0.8821229932128646,0.06856919259360973
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,-0.895595127474823,0.08230149984777334
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,-0.4219420629163761,0.04981463051948398
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,-0.5867315307654107,0.07901719413781783
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,-0.8089579770107772,0.09339593137097651
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,0.9931100761216006,0.12653346468202295
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,1.2421008306353611,0.12610917773819125
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,-0.5964522649934556,0.05762471360868393
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,-0.4673784335020232,0.06993939606521293
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,-0.5811714345308259,0.06326349255408183
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,-0.4854523195452674,0.13353250669157912
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,-0.5590489310760971,0.09631897112433156
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,-0.03200855091474341,0.05155109719754499
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,-0.6599420642125228,0.1205915927730548
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,-0.7682116726614316,0.055149769581839606
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,1.370791090607003,0.1259412188729156
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,1.780539075881773,0.12616770024039442
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,-0.7695259993634643,0.15513690009946152
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,-0.6897186474608006,0.07427716065694069
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,-1.0850469453604499,0.08843531224980972
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,-0.7123558005659781,0.1029823134875463
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,-1.0029408703218563,0.08484466274921028
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,-0.8130140621845968,0.05406002673620025
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,-0.4168950471687799,0.045581876550306655
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,-0.8441058782816446,0.0699659332996885
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,-0.9652652366869998,0.11429240759935551
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,1.6123388918729602,0.12581698415400536
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,-0.6554346693803392,0.10389148884650347
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,1.360561840564231,0.12572905808019685
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,-0.8369504517060312,0.08062719183476856
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,-0.4438989350788678,0.05224970908416261
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,1.0401221242429801,0.12615347709460198
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,-1.328873205805398,0.0960788364876908
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,-0.9239419822606351,0.08214355296322987
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,-0.6712117657272867,0.06666175654250295
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,1.3912470257779972,0.12594677208287924
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,1.2347380739635379,0.12615550386143728
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,1.038423039803507,0.1263161430937509
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,-0.8236368807273057,0.08260557497557491
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,1.621387599990105,0.12621128853800578
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,-0.8275223675020462,0.03587159039688386
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,-0.8498341847203359,0.0880831274574516
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,-0.8150842317502534,0.0880517999686814
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,-1.375299998645478,0.10948577063954464
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,1.3057706907868383,0.12583391134909738
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,-1.0066717822118458,0.07995977771629131
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,1.1640136817743567,0.12583104616476798
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,-0.7501476894684247,0.04851690096480861
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,-0.8019822320264803,0.08697582666654664
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,-0.7335655871155305,0.14008468776312188
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,-0.632872975906838,0.11208159543017907
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,1.411199271676696,0.12593380335939963
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,-0.6707109128699099,0.062492709109674964
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,-0.8568591545585511,0.06431521247962702
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,-1.2697886108322705,0.10022093922394755
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,0.40636429608411806,-0.015189021214406908
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,-0.586195972989493,0.05338754138170983
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,-0.4604340413965716,0.06259413712762743
RNU6-1113P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.7150601417112692,0.14136342969642876
RNU6-1115P,Pseudogene,RNU6,1.1141185028868776,-0.193500004708767,0,0,-0.42192216826227585,0.037707098350412444
RNU6-1116P,Pseudogene,RNU6,0.912213486023837,0.294999986886978,0,0,-0.6800521868740846,0.06616948284100956
RNU6-1117P,Pseudogene,RNU6,1.4361289977823497,0.0435000006109476,0,0,-0.8787495725857184,0.09327911655992867
RNU6-1118P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,1.45,0,-0.6325246826827378,0.0818105256884544
RNU6-1119P,Pseudogene,RNU6,1.318616289092149,0.0485000004991889,0,0,-0.49438191341237797,0.06283229114906118
RNU6-111P,Pseudogene,RNU6,0.7939264625614052,-0.0099999997764825,0,0,-0.6510464245891631,0.04436956803906066
RNU6-1120P,Pseudogene,RNU6,1.318616289092149,-0.136999994516373,0,0,-0.4196077140669819,0.04985620036576558
RNU6-1121P,Pseudogene,RNU6,0.9878557475678036,0.261999994516373,0.88,0,1.0777553200382155,0.1262526736308599
RNU6-1122P,Pseudogene,RNU6,0.9738583944970508,0.152999997138977,0,0,1.6950361109567076,0.12627665215379386
RNU6-1123P,Pseudogene,RNU6,1.2451912679323929,0.301999986171722,0,0,-1.210031303379032,0.11468537201895848
RNU6-1124P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-1.4375903141781794,0.12480847376694759
RNU6-1125P,Pseudogene,RNU6,1.2335539663629311,0.243000000715256,0,0,-0.6980575784958524,0.08021476710554241
RNU6-1126P,Pseudogene,RNU6,1.168630073396461,0.287999987602234,0,0,-0.5483446677066625,0.09160474450624362
RNU6-1127P,Pseudogene,RNU6,1.006320340980286,-0.133000001311302,0,0,-1.2403577176727152,0.08940068572023341
RNU6-1128P,Pseudogene,RNU6,1.1790536341938302,-0.0900000035762787,0,0,-0.5244766843469834,0.05198104052101853
RNU6-1129P,Pseudogene,RNU6,1.3693323002110775,-0.206500001251698,0,0,-0.46959659418639377,0.05250201807661189
RNU6-112P,Pseudogene,RNU6,1.1689422074972615,-0.17399999499321,8.06,0,-0.4844022619433607,0.045291049836593614
RNU6-1130P,Pseudogene,RNU6,1.103706180429991,0.153999999165535,0.72,0,-0.9620456715881756,0.08712889660716913
RNU6-1131P,Pseudogene,RNU6,1.266015912846166,0.446000009775162,0.16,0,-0.6627826275084404,0.1280772911527784
RNU6-1133P,Pseudogene,RNU6,1.146231330323029,0.294999986886978,0,0,1.6765375805746627,0.1261117951104932
RNU6-1134P,Pseudogene,RNU6,0.9629306105323976,0.214000001549721,0,0,-0.8076772345745451,0.0732092699148933
RNU6-1135P,Pseudogene,RNU6,1.3489041839635527,0.214000001549721,0.25,0,-0.4418354204589285,0.06845094338972343
RNU6-1136P,Pseudogene,RNU6,0.868357068426537,-0.116500001400709,1.11,0,-0.765476196787103,0.05182040447595679
RNU6-1137P,Pseudogene,RNU6,1.0876391564130363,-0.130999997258186,0,0,-0.8090258006043772,0.1110856262630802
RNU6-1138P,Pseudogene,RNU6,0.9830457378413626,-0.11599999666214,0.37,0,1.193726564533458,0.126220012405511
RNU6-113P,Pseudogene,RNU6,0.9629306105323976,0.307000011205673,0,0,-0.37677631202657724,0.06957843513584142
RNU6-1140P,Pseudogene,RNU6,0.7536683990117115,-0.341000005602837,0,0,-1.051937035684292,0.0571185900265471
RNU6-1141P,Pseudogene,RNU6,1.4607875917455764,0.163000002503395,0,0,-0.6727974774346267,0.08642994455683757
RNU6-1143P,Pseudogene,RNU6,1.3693323002110775,0.211999997496605,0,0,0.4502068356785099,-0.007779455602845787
RNU6-1144P,Pseudogene,RNU6,0.9685521147834452,0.30799999833107,0,0,-0.5898348913474261,0.08751075376072402
RNU6-1145P,Pseudogene,RNU6,1.330939805812636,0.284000009298325,0.21,0,-0.8713935253684458,0.14633633370595345
RNU6-1146P,Pseudogene,RNU6,1.0897029878293798,0.184000000357628,0,0,-0.7572895226148997,0.07502449344775526
RNU6-1147P,Pseudogene,RNU6,0.8764725550473457,-0.17399999499321,0.24,0,-0.6528121430327307,0.06504727906404179
RNU6-1148P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.8868253034084276,0.08004562432447583
RNU6-1149P,Pseudogene,RNU6,1.0384476282214257,0.211999997496605,0,0,-0.4171750315174949,0.09808555011386097
RNU6-114P,Pseudogene,RNU6,0.7939264625614052,0.30799999833107,0,0,-1.1553996636788333,0.092614460683267
RNU6-1150P,Pseudogene,RNU6,1.0525540223351963,0.194000005722046,0,0,0.4260033149275059,-0.02559614304081481
RNU6-1152P,Pseudogene,RNU6,1.201092019879696,-0.129999995231628,0,0,-1.009458222606484,0.08362631355489954
RNU6-1154P,Pseudogene,RNU6,1.3693323002110775,0.30799999833107,0.18,0,-0.5464395641514207,0.12079312725523678
RNU6-1155P,Pseudogene,RNU6,1.201092019879696,0.228000000119209,0,0,1.3908372907316062,0.12606985245758331
RNU6-1156P,Pseudogene,RNU6,1.076762764848906,0.30799999833107,0.58,0,-0.6948198492610581,0.07519195667794623
RNU6-1157P,Pseudogene,RNU6,1.2124230766710138,0.0399999991059303,3.68,0,-0.5895765358715783,0.10973929949202466
RNU6-1158P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-0.7051976050406275,0.13472194869143103
RNU6-1159P,Pseudogene,RNU6,1.3634017522958712,0.211999997496605,0.09,0,-0.6615814324716834,0.08287415447572781
RNU6-115P,Pseudogene,RNU6,1.4607875917455764,0.239999994635582,0.67,0,-0.6669549296289107,0.08933799802547544
RNU6-1160P,Pseudogene,RNU6,1.0687471611403534,0.114500001072884,0.29,0,-0.5528774600544237,0.08692089971049693
RNU6-1162P,Pseudogene,RNU6,1.3693323002110775,0.146999999880791,0.32,0,1.2655286490136561,0.1259548236802134
RNU6-1163P,Pseudogene,RNU6,1.4283256452623412,0.202999994158745,0.67,0,-0.6656805444035288,0.0860378684463208
RNU6-1164P,Pseudogene,RNU6,1.136168126913226,0.223000004887581,0,0,-0.5996271273825244,0.1139638142722876
RNU6-1165P,Pseudogene,RNU6,1.168630073396461,-0.0359999984502792,0.17,0,-0.4720038985455993,0.05039647539118669
RNU6-1167P,Pseudogene,RNU6,1.108540938416856,0.305000007152557,0,0,-0.909635566855753,0.08978720364146585
RNU6-1168P,Pseudogene,RNU6,0.868357068426537,-0.13400000333786,0,0,-0.9767315382458852,0.06577807169399094
RNU6-1169P,Pseudogene,RNU6,1.281458974765375,0.26800000667572,0.19,0,1.3441328790752258,0.1260126089522477
RNU6-116P,Pseudogene,RNU6,1.46585046413287,0.305000007152557,0,0,-0.9674628788597097,0.11116835922635511
RNU6-1170P,Pseudogene,RNU6,1.4090322242392863,0.197999998927116,0.22,0,-0.6167704607286352,0.08175397403535456
RNU6-1172P,Pseudogene,RNU6,0.8115486620808757,0.305000007152557,0,0,-0.8730953741541047,0.07451250971967148
RNU6-1174P,Pseudogene,RNU6,0.6878075789517125,-0.0080000003799796,0,0,-0.6073662669476546,0.03566628409483699
RNU6-1175P,Pseudogene,RNU6,1.330939805812636,-0.0659999996423721,0,0,-1.2002590917170166,0.10475398082821682
RNU6-1176P,Pseudogene,RNU6,1.298477859329401,0.30799999833107,0,0,-0.3206009254025878,0.07169061121185187
RNU6-1177P,Pseudogene,RNU6,0.9351537659978092,-0.149000003933907,0,0,-0.6667317912196027,0.04712227720532169
