Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP1,UMAP2
RNU4-54P,Pseudogene,RNU4,1.1308836239973503,0.115000002086163,0,0,0.5575108880674972,-10.866419204042163
RNU4-55P,Pseudogene,RNU4,0.9887861509090494,0.305000007152557,0,0,2.012349629638208,-10.110658057496753
RNU4-56P,Pseudogene,RNU4,0.8805874496719812,0.30799999833107,1.02,0,2.5554549934840334,-10.149560340211597
RNU4-57P,Pseudogene,RNU4,0.7461438513887281,0.0689999982714653,0,0,2.268668675658716,-13.482262976930347
RNU4-58P,Pseudogene,RNU4,1.4041518553280172,0.30799999833107,0,0,-0.31952211833237276,-9.282911666200366
RNU4-59P,Pseudogene,RNU4,0.9282437628007808,-0.0815000012516975,2.33,0,1.4536968710398805,-12.91920507745525
RNU4-5P,Pseudogene,RNU4,1.260725817863713,0.151999995112419,0.59,0,0.07650008225203886,-10.503934272096362
RNU4-60P,Pseudogene,RNU4,1.36364221115871,-0.0759999975562096,0.96,0,-1.0445171353840697,-11.046777137086597
RNU4-61P,Pseudogene,RNU4,0.7141628226311706,0.347000002861023,0,0,7.921179676291956,-1.3634111960389277
RNU4-62P,Pseudogene,RNU4,1.442808667539477,0.0549999997019768,0.98,0,7.021365070579066,-4.633789904878344
RNU4-63P,Pseudogene,RNU4,1.707278304025056,0.819499999284744,0,0.56,0.44838895821334257,-9.091155417726245
RNU4-64P,Pseudogene,RNU4,0.7954415893983545,-0.216999992728233,0,0,1.5052312257266176,-13.633549102113452
RNU4-65P,Pseudogene,RNU4,1.5382325212127226,-0.207000002264976,0,0,-1.9267807958149779,-10.140804656312671
RNU4-66P,Pseudogene,RNU4,1.2584885049659955,-0.0054999999701976,0,0,-0.5978995320820676,-11.30637205438396
RNU4-67P,Pseudogene,RNU4,1.0839066953409258,0.282999992370605,0,0,1.4273044111704958,-10.043068297670093
RNU4-68P,Pseudogene,RNU4,1.108540938416856,0.204999998211861,0.73,0,-11.979187106850134,-2.405156977937426
RNU4-69P,Pseudogene,RNU4,1.4816722006718532,0.0979999974370003,0,0,-1.2239565608525145,-9.962528594300952
RNU4-6P,Pseudogene,RNU4,0.8541217066490528,0.305000007152557,0,0,2.6198033335185182,-10.130769141481128
RNU4-70P,Pseudogene,RNU4,1.1244911677465947,0.30799999833107,0,0,1.1539259197688234,-9.941154845521655
RNU4-71P,Pseudogene,RNU4,0.9836257058282896,-0.0240000002086162,0,0,1.4305060746646059,-12.769909270570484
RNU4-72P,Pseudogene,RNU4,1.2247348248328036,0.194999992847443,0.11,0,0.13489785218001737,-10.395038970277515
RNU4-73P,Pseudogene,RNU4,1.3056148830242968,0.414000004529953,0,0,0.28111227774382963,-9.411024459169116
RNU4-74P,Pseudogene,RNU4,1.0787044328279962,0.305000007152557,0,0,1.4970227720713747,-9.999335654542651
RNU4-75P,Pseudogene,RNU4,0.8088805568904728,0.30799999833107,0,0,2.7574473860240114,-10.130141623780933
RNU4-76P,Pseudogene,RNU4,1.0346382091890651,0.239999994635582,0,0,1.5353966596102846,-10.303690322206226
RNU4-77P,Pseudogene,RNU4,0.4898424488559952,-0.0195000004023314,0,0,2.2501998188471926,-13.68882120446941
RNU4-78P,Pseudogene,RNU4,1.461045226241475,-0.0819999985396862,2.87,0,-1.641098832848059,-10.35701788263103
RNU4-79P,Pseudogene,RNU4,0.8621985076575545,0.214000001549721,0,0,2.460664057967676,-10.201841719911304
RNU4-7P,Pseudogene,RNU4,1.157809424568716,0.30799999833107,0,0,1.0520880761122835,-9.94477594690105
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,-0.761704778435217,-9.309286483094898
RNU4-81P,Pseudogene,RNU4,0.603025741962873,0.0179999992251396,0,0,2.2841189148402345,-13.705577262208667
RNU4-82P,Pseudogene,RNU4,1.3149407036173275,-0.0274999998509884,1.17,0,-0.8247726914906369,-11.095754988954273
RNU4-83P,Pseudogene,RNU4,1.2013360946652842,0.30799999833107,0,0,6.121167564628138,-4.321138270662035
RNU4-84P,Pseudogene,RNU4,0.6746947006479569,0.30799999833107,0,0,3.014843845603479,-13.095965750978198
RNU4-85P,Pseudogene,RNU4,1.4402019671464517,0.26800000667572,1.28,0,-0.6338716504597531,-9.334300406739917
RNU4-86P,Pseudogene,RNU4,2.236316833756013,0.140000000596046,0.11,0.56,-12.415377712013708,-0.9551458437897822
RNU4-87P,Pseudogene,RNU4,0.6353832207999052,0.207999996840954,1.11,0,2.9656950476145876,-13.402541526124683
RNU4-88P,Pseudogene,RNU4,1.37321582913964,0.282000005245209,0,0,-0.22263578152893648,-9.408275969789234
RNU4-89P,Pseudogene,RNU4,1.331916104954989,0.0579999983310699,0.53,0,-0.6478773114704953,-10.773185141847339
RNU4-8P,Pseudogene,RNU4,0.7390272922779039,0.301999986171722,0,0,8.037630462882532,-1.6449428875901362
RNU4-90P,Pseudogene,RNU4,1.133175181492786,0.214000001549721,0,0,-12.212808704140173,-2.3144084294297356
RNU4-91P,Pseudogene,RNU4,1.3379131128349608,-0.0350000001490116,0.5,0.03,-0.9167854545140134,-11.083844550416675
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,1.5253709795451296,-10.058346160218921
RNU4-9P,Pseudogene,RNU4,1.1994572455963677,0.30799999833107,6.92,0.03,3.222640180823816,-11.018114455507007
RNU5A-1,Functional,RNU5,4.126551538847475,1.55200004577637,3.54,0.98,-5.221045112373815,-4.55560768441936
RNU5A-2P,Pseudogene,RNU5,0.9282437628007808,-0.0169999997597188,0,0,1.5590585114932192,-12.870378859803882
RNU5A-3P,Pseudogene,RNU5,1.310152769906705,0.30799999833107,0,0,-12.314742183449255,-2.2515188534714836
RNU5A-4P,Pseudogene,RNU5,1.2829780110085771,0.0099999997764825,0,0,-0.6542514321827756,-11.04418886499187
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,2.3610766174769533,-10.221012481019702
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,0.37823707782985105,-12.579841979310718
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,2.811688089606775,-10.793332465455737
RNU5A-8P,Pseudogene,RNU5,4.143738993193299,0.683499991893768,0,0.88,-5.194646930458532,-4.527013190553393
RNU5B-1,Functional,RNU5,4.215613802275837,2.5200001001358,17.2,1,-5.231972789528356,-4.55447185830852
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,0.10585939311744108,-10.347572692201343
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,-0.2440913078808652,-9.322562583253589
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,7.891055965659632,-1.3903349717118403
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,-1.347336625816809,-9.750200637147632
RNU5D-1,Functional,RNU5,5.142035973819886,2.70050001144409,6.68,0.99,-5.221478557350622,-4.5677088578202385
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,2.275456094977869,-13.681640990541187
RNU5E-1,Functional,RNU5,5.425437551491421,1.02399998903275,6.33,0.99,-5.231773471596227,-4.541504748628344
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,5.209425831077112,-4.9753016312577385
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,-0.5631212947392331,-12.296427138612476
RNU5E-4P,Pseudogene,RNU5,3.9365520435336334,0.38400000333786,0,0.83,-5.188219165565954,-4.5281604607560295
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,-12.290832614662634,-2.402849086091723
RNU5E-6P,Pseudogene,RNU5,4.288928824924113,0.725000023841858,2.52,0.92,-5.195581054451452,-4.528388388917651
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,-0.6621808764958249,-9.303554900453296
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,5.903098011252894,-4.252590544984545
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,2.0155000927424562,-13.693338759706226
RNU5F-1,Functional,RNU5,4.92811190970274,-0.423000007867813,3.73,0.51,-5.187522983314977,-4.506820567414965
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,1.7225257399058473,-13.695105918214526
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,0.08635475659133329,-10.887719519899097
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,-10.813776111366735,-1.5798691590287348
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,-0.7084514853978024,-10.130030043885913
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,1.722039127585901,-13.442082770631519
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,7.876000786063685,-1.3514666636445185
RNU6-1,Functional,RNU6,3.733123845572029,2.71600008010864,0.98,0.97,-5.544059848549352,-4.350649245546069
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,2.558808827636255,6.593877426817213
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,1.1179212572550905,-13.381876357362476
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,-12.417548274757849,-2.633409865663256
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,6.302228355643763,-3.290794022844042
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,3.9393438341593874,7.362685791685377
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,4.931898021934046,7.787804238035474
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,-10.790022945168005,-1.282209404275622
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,1.1075168492770326,10.543734184934888
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,7.660369777915491,-3.3633908112504143
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,7.772679710624232,-3.6884087403275627
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,-11.37454996085404,-1.8134905179001948
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-0.09256682372330294,6.341310612394605
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,1.7384324314570558,-9.820537932679859
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,3.099457407233728,10.318931214048657
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,0.8729518892741336,10.125036827757153
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,6.860702896354212,-1.699880965516772
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,5.338047409293665,7.133800141050611
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,6.911249542472376,-1.4480805476166865
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,0.720237040755762,9.379115692808423
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,-0.32095990157364473,6.820995442106519
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,5.511021518943323,7.28844224615315
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,-12.472695445778356,-1.72526682214519
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,5.015396976706995,6.688616387083326
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,-12.399641132118688,-0.825403459832873
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,2.2130789997553957,7.26988231344441
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,7.470535660026087,-3.220706113145556
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,7.264957332847132,-3.040596135423388
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,4.073696756598963,7.42358743353108
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,6.617433452842249,-1.0109528382279536
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,-11.543673610451208,-1.0109976609208247
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,4.070405388114466,8.358098618223462
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,3.267400169608606,9.880034081175122
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.3754264059043063,9.545087448789868
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,1.1289608719325197,6.114979378416334
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,1.2497150542712343,8.881556145384106
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,4.594412946937098,-1.2855789740540644
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,6.4963544847941534,-1.5858751614548823
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,1.3175322058177126,6.1921130339644295
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,0.01788731837035551,8.190357319547925
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,4.663261795279993,6.542788616850172
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,7.3473090174174445,-3.1611377079941887
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,1.385623181102289,7.663467518522535
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,-12.41714963889359,-2.30283439950725
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,3.868487739799036,11.069091431333813
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,2.2147821428752077,4.838332764341627
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,0.9845243933177127,7.723680607511793
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,5.019085788962855,9.860977760984692
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,6.969631576774134,-2.8833259423234123
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,2.9032367708659303,11.206921211912427
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,0.25121491575003996,8.304936997129712
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,5.210831547019495,9.091788880064282
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,3.191540146110071,5.825738064482008
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,5.330461406943812,-2.3351301033951897
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,4.033592844245447,10.902669541075024
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,1.865096235511316,10.221438996031079
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,5.484507942435755,6.870071522428785
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,1.2237058522677553,6.880591503813062
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,0.4053945037102832,7.421966187193189
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,-10.326036548378454,-2.25475204782268
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,-11.74206361747025,-1.1169184525468012
RNU6-1059P,Pseudogene,RNU6,1.205066952102133,0.947000026702881,0,0.5,1.0457200648760927,-8.804219611451831
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,4.5459362509226935,6.511814228727613
RNU6-1060P,Pseudogene,RNU6,1.136168126913226,0.486000001430511,0,0.04,0.23034825348616972,9.757197014524731
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,1.6857376339411867,6.371143452360426
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,3.057072544333948,9.989662758543286
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,5.081669712302698,-4.9117711861588615
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,6.021681213614954,-1.271442540452685
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,5.981986427543177,-4.417347796724047
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,5.367291832206263,-1.5265371878602167
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,4.850607776877894,7.990201107694898
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,-12.102779483559118,-0.7056374628998896
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,-11.876364803078161,-0.11168182687541445
RNU6-1071P,Pseudogene,RNU6,0.0687807578951712,0.252999991178513,0,0.26,5.350894356009974,10.940185181333813
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,4.749494457480921,-1.6287778695084711
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,3.5298003199076784,6.1667600790999275
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,2.8958894255137575,11.147175423338208
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,1.289375508067621,4.9303661505720955
RNU6-1076P,Pseudogene,RNU6,0,0.254999995231628,0.07,0.26,5.356177234885706,10.995258919431958
RNU6-1077P,Pseudogene,RNU6,2.00913988381042,0.277999997138977,0,0.61,1.7623588087535036,3.9591954867384773
RNU6-1078P,Pseudogene,RNU6,0.6744520919817764,0.574000000953674,0,0.43,3.8924480917430055,10.94295941992024
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,3.6923769953227175,7.438630692198072
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,5.120176697013392,8.98171674413899
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,4.002825403449549,5.541367642118726
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,4.304954672095789,7.707961670591627
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,-0.0816595313572751,6.169758431150709
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,-12.033852672340856,-0.5102274497010371
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,7.152698898551478,-3.3766881306626457
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,-12.35738573050736,-0.6496694167115351
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,1.3456126692271364,9.221533409788403
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,3.3055898191905153,10.122825257017407
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,-12.068013286354528,-2.115258343980517
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,4.588236236808314,10.974696747495923
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,2.8186749460673464,10.699416748716626
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,2.979502105948938,10.048737160398755
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,-11.821306323769079,-1.0021258671738764
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,-12.480672931435095,-1.748201974199023
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,-10.545702075722204,-2.194308169648852
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,3.2052668573832643,6.162392727567945
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,-11.68570718741654,-0.3011202891327997
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,5.278237724540247,9.89487420721272
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,0.542108358678831,7.92123614950398
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,0.7993771525597705,8.38145410223225
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,1.135282421348108,10.544893852903638
RNU6-109P,Pseudogene,RNU6,0,0.221000000834465,0,0.26,5.354116344687952,10.952506653501782
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,-12.187969302895056,-0.6394368489243647
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,3.312711382148279,11.023399941160474
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,-12.003427600624548,-1.1905546267487666
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,4.943038845298304,10.016107193662915
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,0.6592001038169993,7.777196518614088
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,4.480579757926478,-1.8346155961014887
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,4.804587269065394,-2.390128739640917
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,-11.77121744132279,-0.9203865607239863
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,4.317345285651697,6.669067017271314
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,4.024599218604578,7.257367722227369
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,1.3675648214793337,-10.383388884828296
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,1.1751834394908083,10.59104882879475
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,-0.5711853263401853,-10.777265914247241
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,4.4367937090373175,6.514121166899
