Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,PC1,PC2
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,0.5708662965970271,1.0779619931338895
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,0.009790839489995722,8.641572574805308e-4
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,0.7672957875662955,1.0800110729701267
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,-0.648147908959446,-1.0479352657684975
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,0.6177396763825539,1.1013796240790774
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,0.19107369651839873,0.18082696936866188
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,1.0490617818591998,1.1305616014080384
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,1.056311768429756,1.1213128799937477
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,0.738651145807984,1.099662410716915
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,-0.714988041770169,-1.6736577991279773
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,0.6719733215200173,1.089486542515691
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,0.9382458214081622,1.118247441072382
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,0.39400938796072404,0.01664678459689907
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,0.4985284799912462,0.5905025784550005
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,0.9186659438579657,1.1054449110435265
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,-0.3731997194901533,-0.7469036544058484
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,0.14453113617072708,-0.07515378475001093
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,0.4649314485108436,0.29156479885500813
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,0.6024374923234274,0.5708123206292859
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,-0.8471648514683724,-2.030869911884852
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,0.43919428234187413,0.19438731377305526
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,0.27051744009367257,-0.02886899143797622
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,0.3599809439480556,0.15620298029680454
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,-0.7724180584041074,-1.2919139475088979
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,0.24637599502023044,0.21879903399007747
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,0.7968621157812392,1.137386881821234
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,0.6236759260623401,0.6319947775247567
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,0.43916727977264736,0.3911067434261764
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,0.20595280457720153,-0.23375390266247065
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,0.6014804304598936,0.6576399915791223
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,0.15450529338859323,-0.21442545425441661
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,0.46271729868852735,0.42414793493651315
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,0.282785129297415,0.1898778052973306
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,0.651251912012467,0.7296369398605855
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,-0.5049363801743529,-1.2355554037595837
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,0.5757656948367428,0.6094744431235593
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,-1.0398214571627684,-1.4647561318935671
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,0.5515964700185543,0.7209336557850045
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,0.2275462784325144,-0.10437086536850164
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,0.3128715570176718,0.03462779511521907
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,0.4456355005910216,0.36381198016375377
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,0.2981981541035335,-0.2844461105937626
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,-0.7280834620501057,-1.6100293402394188
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,0.4966812009465688,0.13488427804280634
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,0.6881745672903755,0.7149534671305833
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.42432543262059996,0.3269556956244147
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,0.3750567858242414,0.5649946380950354
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,0.5012582269364279,0.5286147784388573
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,-0.45878721079725754,-1.178983368325003
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,0.07549449849251244,-0.529901735819111
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,0.4128278401542479,0.642051659570339
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,0.40169725155667463,0.314869120155886
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,0.5328160511371236,0.5768348646004244
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,0.15774889828736297,-0.18279478122587228
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,0.4403207476423617,0.5685038423855316
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,-0.548287549266715,-1.077675906231847
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,0.6385529190776879,0.5170562704795167
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,0.3508281294660914,0.5009860533175794
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,0.4505917788025612,0.4859395726700687
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,0.8201445122580922,0.8144656297112609
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,0.05931990015322968,-0.4046324627106911
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,0.5652036441751606,0.3727801473817523
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,0.39923705783786884,0.39056260511880336
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,0.6974449007900706,0.5769103275253747
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,0.43003588524538056,0.455384817486533
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,0.04476625862144229,-0.19315238253356304
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,0.7227576679234385,0.6156975698880846
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,0.5193714705329946,0.4787854430370668
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,0.6155023265718169,0.7350543563123597
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,0.4287593999322153,0.5720083787099453
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,0.3610222899707227,0.41022524981054603
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,-0.16579444325555281,-0.7321036730219865
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,-0.8130997889535861,-1.4267965287171536
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,0.5384723548165484,0.5507149965035024
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,0.44016390932879484,0.6165725821654948
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,0.6350892082541286,0.7167333683441501
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,-0.12105489476687355,-0.25018726471058345
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,0.10823088952188256,-0.36452561526292776
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,0.40164210543663537,0.4783255258208351
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,-0.015050305079579369,-0.5291453615489007
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,0.5934608122614292,0.4663491822309154
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,-1.015223623767604,-1.7482673378141835
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,-0.9895615309771222,-1.8792685871775552
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,-0.21291431492541169,-0.7020812562583785
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,0.43812132542596965,0.46020803600790094
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,0.5576643091534308,0.39932396669227055
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,0.19367700347769307,0.31076988826088964
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,0.4218053667442001,0.26675584877870023
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,0.65575677821618406,0.5031530001628033
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,0.5379885236163751,0.6224177203570734
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,0.523306821756375,0.42186903100037393
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,0.20357189757338384,0.20985629287357396
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,-1.4493651115245938,-2.072891945542089
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,0.14988769338039715,-0.10703543227014657
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,-1.0919558537177674,-1.830546028371738
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,0.50410149939212745,0.4793772302537134
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,0.6909028590815709,0.835019959779355
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,-0.6124159984928752,-1.0937161348135462
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,0.6113118216735199,0.3039993446126772
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,0.5600421906617399,0.4998129613779682
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,0.6131224997467789,0.6522603418990608
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,-1.0805016274700783,-1.9499598442975343
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,-0.5585100655275054,-1.169238247571307
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,-0.36305191182286223,-0.9057364728662812
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,0.3721835348114411,0.3182218367297187
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,-0.8792062185660097,-1.8340362642617267
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,0.8097607631814763,0.5747679367490447
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,0.4094103144243247,0.4068015436790505
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,0.4342487888219976,0.4705235983428582
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,0.4048363020598979,0.12892349431717456
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,-1.0744320989126728,-1.8596008860168136
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,0.6003227765426069,0.45761387193357367
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,-1.324455404205773,-2.1556834394426603
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,0.7713205695736912,0.6859089942376949
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,0.4181373387316136,0.42527873719222076
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,-0.1300300045550254,-0.4226218081146107
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,0.06552571422102567,-0.17385610384933942
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,-1.2526253067421202,-2.1405723493518676
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,0.5191548492441656,0.4901779768653815
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,0.4960466627769267,0.35351387687255403
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,0.4747949199769885,0.22656152874931892
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,0.7148571243114995,1.0953762610155422
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,0.5362460107845434,0.553263806377437
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,0.4382028197354346,0.5542713735798377
RNU6-1113P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.18452598038776016,-0.8725498880038745
RNU6-1115P,Pseudogene,RNU6,1.1141185028868776,-0.193500004708767,0,0,0.6559472494585934,0.6978828673080556
RNU6-1116P,Pseudogene,RNU6,0.912213486023837,0.294999986886978,0,0,0.6435201432061656,0.6621530738236541
RNU6-1117P,Pseudogene,RNU6,1.4361289977823497,0.0435000006109476,0,0,0.2916865553654479,0.2756175119568155
RNU6-1118P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,1.45,0,0.4219740935593622,0.5341580422927616
RNU6-1119P,Pseudogene,RNU6,1.318616289092149,0.0485000004991889,0,0,0.4976931804607438,0.608899616970097
RNU6-111P,Pseudogene,RNU6,0.7939264625614052,-0.0099999997764825,0,0,0.7337436977071744,0.6583742239949191
RNU6-1120P,Pseudogene,RNU6,1.318616289092149,-0.136999994516373,0,0,0.5146828373330588,0.6524764233816761
RNU6-1121P,Pseudogene,RNU6,0.9878557475678036,0.261999994516373,0.88,0,-0.7061233166256994,-1.534725542545425
RNU6-1122P,Pseudogene,RNU6,0.9738583944970508,0.152999997138977,0,0,-0.735120333774751,-2.022389201697606
RNU6-1123P,Pseudogene,RNU6,1.2451912679323929,0.301999986171722,0,0,0.29529047136754616,0.16267323510380038
RNU6-1124P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,0.27979925250208537,0.04835146231280394
RNU6-1125P,Pseudogene,RNU6,1.2335539663629311,0.243000000715256,0,0,0.4509099525051595,0.5291372825546838
RNU6-1126P,Pseudogene,RNU6,1.168630073396461,0.287999987602234,0,0,0.16211297948090073,-0.10468018283480847
RNU6-1127P,Pseudogene,RNU6,1.006320340980286,-0.133000001311302,0,0,0.44621843006376744,0.1238857379673602
RNU6-1128P,Pseudogene,RNU6,1.1790536341938302,-0.0900000035762787,0,0,0.5588930729908062,0.624234517079955
RNU6-1129P,Pseudogene,RNU6,1.3693323002110775,-0.206500001251698,0,0,0.4784497649618233,0.5831558816916718
RNU6-112P,Pseudogene,RNU6,1.1689422074972615,-0.17399999499321,8.06,0,0.5838629792864516,0.6461305649672642
RNU6-1130P,Pseudogene,RNU6,1.103706180429991,0.153999999165535,0.72,0,0.45158299474285246,0.36641536880224707
RNU6-1131P,Pseudogene,RNU6,1.266015912846166,0.446000009775162,0.16,0,-0.09563927852117439,-0.5701363585336255
RNU6-1133P,Pseudogene,RNU6,1.146231330323029,0.294999986886978,0,0,-1.095286742852401,-1.984904225214314
RNU6-1134P,Pseudogene,RNU6,0.9629306105323976,0.214000001549721,0,0,0.5765953320237773,0.5399192673332496
RNU6-1135P,Pseudogene,RNU6,1.3489041839635527,0.214000001549721,0.25,0,0.47848378709363004,0.6638094269930889
RNU6-1136P,Pseudogene,RNU6,0.868357068426537,-0.116500001400709,1.11,0,0.6575385388128093,0.5363729259638758
RNU6-1137P,Pseudogene,RNU6,1.0876391564130363,-0.130999997258186,0,0,0.13072123019502654,-0.3616238194904884
RNU6-1138P,Pseudogene,RNU6,0.9830457378413626,-0.11599999666214,0.37,0,-0.7210578578527221,-1.7193916456817664
RNU6-113P,Pseudogene,RNU6,0.9629306105323976,0.307000011205673,0,0,0.25448508510483864,-0.03827591127819103
RNU6-1140P,Pseudogene,RNU6,0.7536683990117115,-0.341000005602837,0,0,0.6649376824877148,0.3029008349989409
RNU6-1141P,Pseudogene,RNU6,1.4607875917455764,0.163000002503395,0,0,0.3454560180936812,0.43396489380696324
RNU6-1143P,Pseudogene,RNU6,1.3693323002110775,0.211999997496605,0,0,0.6714130826294387,1.0989445695689293
RNU6-1144P,Pseudogene,RNU6,0.9685521147834452,0.30799999833107,0,0,0.15761426222825828,-0.3115211893102902
RNU6-1145P,Pseudogene,RNU6,1.330939805812636,0.284000009298325,0.21,0,-0.16452638576129686,-0.700053874218674
RNU6-1146P,Pseudogene,RNU6,1.0897029878293798,0.184000000357628,0,0,0.5317826952823633,0.5195677151375458
RNU6-1147P,Pseudogene,RNU6,0.8764725550473457,-0.17399999499321,0.24,0,0.42276912811038536,0.05241774452695317
RNU6-1148P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,0.5301302805710519,0.46875175067940444
RNU6-1149P,Pseudogene,RNU6,1.0384476282214257,0.211999997496605,0,0,0.0497187979839246,-0.28556235887906734
RNU6-114P,Pseudogene,RNU6,0.7939264625614052,0.30799999833107,0,0,0.557461063864372,0.3677071855773779
RNU6-1150P,Pseudogene,RNU6,1.0525540223351963,0.194000005722046,0,0,0.8048456159353817,1.1182560325475053
RNU6-1152P,Pseudogene,RNU6,1.201092019879696,-0.129999995231628,0,0,0.4112591377452388,0.2301862854944058
RNU6-1154P,Pseudogene,RNU6,1.3693323002110775,0.30799999833107,0.18,0,-0.03628779708497292,-0.33050608617275845
RNU6-1155P,Pseudogene,RNU6,1.201092019879696,0.228000000119209,0,0,-0.7778017953656793,-1.483221803613583
RNU6-1156P,Pseudogene,RNU6,1.076762764848906,0.30799999833107,0.58,0,0.5523439993589003,0.5972115873549755
RNU6-1157P,Pseudogene,RNU6,1.2124230766710138,0.0399999991059303,3.68,0,0.0891068335952723,-0.24036152014910253
RNU6-1158P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-0.13679752418142385,-0.7676779371122017
RNU6-1159P,Pseudogene,RNU6,1.3634017522958712,0.211999997496605,0.09,0,0.4055572686465591,0.4897017343630412
RNU6-115P,Pseudogene,RNU6,1.4607875917455764,0.239999994635582,0.67,0,0.35359518791759903,0.44386264471555664
RNU6-1160P,Pseudogene,RNU6,1.0687471611403534,0.114500001072884,0.29,0,0.2098125260295044,-0.10783571889089812
RNU6-1162P,Pseudogene,RNU6,1.3693323002110775,0.146999999880791,0.32,0,-0.6773722706014351,-1.3886590814301076
RNU6-1163P,Pseudogene,RNU6,1.4283256452623412,0.202999994158745,0.67,0,0.36879974147928707,0.45661489595586446
RNU6-1164P,Pseudogene,RNU6,1.136168126913226,0.223000004887581,0,0,0.01899139730796814,-0.424251651929316
RNU6-1165P,Pseudogene,RNU6,1.168630073396461,-0.0359999984502792,0.17,0,0.5885265476234574,0.6701775758921994
RNU6-1167P,Pseudogene,RNU6,1.108540938416856,0.305000007152557,0,0,0.4648633466319604,0.43312442707928245
RNU6-1168P,Pseudogene,RNU6,0.868357068426537,-0.13400000333786,0,0,0.5874100742097623,0.3795374940050279
RNU6-1169P,Pseudogene,RNU6,1.281458974765375,0.26800000667572,0.19,0,-0.9000966468236059,-1.6685037137289984
RNU6-116P,Pseudogene,RNU6,1.46585046413287,0.305000007152557,0,0,0.23694395838371785,0.2346713036484738
RNU6-1170P,Pseudogene,RNU6,1.4090322242392863,0.197999998927116,0.22,0,0.3946908254518617,0.5020413299053113
RNU6-1172P,Pseudogene,RNU6,0.8115486620808757,0.305000007152557,0,0,0.6442890497113024,0.5569095056851939
RNU6-1174P,Pseudogene,RNU6,0.6878075789517125,-0.0080000003799796,0,0,0.7895455532873583,0.7271280063534502
RNU6-1175P,Pseudogene,RNU6,1.330939805812636,-0.0659999996423721,0,0,0.2810857561634293,0.03947749944348945
RNU6-1176P,Pseudogene,RNU6,1.298477859329401,0.30799999833107,0,0,0.2723721869573307,0.28730264170115993
RNU6-1177P,Pseudogene,RNU6,0.9351537659978092,-0.149000003933907,0,0,0.654787755297653,0.5836788337066076
RNU6-1178P,Pseudogene,RNU6,1.5906353776785165,0.24600000679493,0,0,-1.2318681399585196,-1.978746179740202
RNU6-1179P,Pseudogene,RNU6,1.006320340980286,0.130999997258186,0,0,0.4326437541553297,0.1907539165377571
RNU6-117P,Pseudogene,RNU6,1.4283256452623412,-0.174999997019768,0,0,0.4328595556425269,0.5165964004406867
RNU6-1180P,Pseudogene,RNU6,0.8440106085641107,0.305000007152557,0,0,0.5307890354055181,0.3480355112385329
RNU6-1181P,Pseudogene,RNU6,0.6553638252275752,0.30799999833107,0.28,0,0.5999866869761369,0.33839189016148263
RNU6-1183P,Pseudogene,RNU6,1.157809424568716,0.118000000715256,0,0,-0.002692069690307205,-0.4032182265328256
RNU6-1184P,Pseudogene,RNU6,1.318616289092149,0.155000001192093,0,0,0.40656029599894195,0.47638874667699693
