Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,Sammon1,Sammon2
RNU5A-3P,Pseudogene,RNU5,1.310152769906705,0.30799999833107,0,0,0.529499535172259,1.150415527598879
RNU5A-4P,Pseudogene,RNU5,1.2829780110085771,0.0099999997764825,0,0,-0.7330713733059996,-1.0933127556182312
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,-0.8686949104022775,-1.128142837363254
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,-0.8331993435375409,-1.0998738691420096
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,-0.7162953448601579,-1.1060509809513162
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,-0.353029662601609,-0.11646465459904694
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,-0.5708659865987362,-1.0779617190183477
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,-0.009791090823435622,-8.641817203536544e-4
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,-0.7672975766293059,-1.080009591797553
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,0.6481498836576794,1.0479343439549988
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,-0.6177405355940009,-1.1013806503682366
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,-0.19107459054883982,-0.18082710255929163
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,-1.0490629501876731,-1.130562751263183
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,-1.0563116061396614,-1.1213120430160028
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,-0.7386515643751197,-1.0996599587375202
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,0.7149887508721133,1.6736559512786864
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,-0.6719727448359887,-1.0894877160607526
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,-0.9382466113288809,-1.1182469185292634
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,-0.3940085508138132,-0.016645580159699
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,-0.498531037570587,-0.5905021175867258
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,-0.9186662239865534,-1.1054447916106398
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,0.3732001753984137,0.7469032965755502
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,-0.1445315775462217,0.07515488178778902
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,-0.4649314810873181,-0.29156451656621507
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,-0.6024377498537256,-0.5708115633587619
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,0.8471628796795178,2.0308691579316482
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,-0.43919277283742447,-0.19438586996557655
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,-0.2705200733193359,0.02886818052102029
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,-0.35998107154200387,-0.15620335201127059
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,0.7724165693064593,1.291913991966616
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-0.24637576971399525,-0.21879812720106806
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,-0.796863510431754,-1.1373853598786667
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,-0.6236749150584895,-0.631995338105089
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-0.4391677029499828,-0.39110714007576275
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,-0.20595266164323062,0.2337542173895999
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,-0.6014803835366336,-0.6576418609399586
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,-0.15450413488639908,0.2144245813780539
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-0.4627175091039211,-0.4241471189444095
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,-0.2827843932880466,-0.18987755316073382
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,-0.65125086867876,-0.729636733292687
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,0.5049371796074748,1.235557651995379
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,-0.5757663564617718,-0.6094748075051106
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,1.0398221162118015,1.464756249364846
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,-0.5515976280379732,-0.7209330500974868
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,-0.2275469984203058,0.10437023753704047
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,-0.31287218546874324,-0.0346285307638583
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,-0.4456363695104795,-0.3638127220754339
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,-0.29819969203246294,0.28444593565213055
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,0.7280825521058297,1.610028339124277
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,-0.49668134640581457,-0.13488378234450568
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,-0.6881742245845,-0.7149545601686184
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.42432717666165404,-0.3269548401024976
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,-0.37505770709367625,-0.5649929008067112
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,-0.501258193964305,-0.5286146077046502
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,0.45878507051451856,1.1789831428875273
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,-0.07549437886992619,0.5299021086827812
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,-0.41282901910386527,-0.6420532043170908
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,-0.40169654001001986,-0.3148694696993678
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,-0.5328152453201069,-0.576835148210671
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,-0.15774756419478075,0.18279414592071
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,-0.44032003304696143,-0.5685038194321309
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,0.5482888966066524,1.0776772526969938
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,-0.638552846915613,-0.5170570714802472
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,-0.35082626504253983,-0.500986148264256
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,-0.4505911569337262,-0.4859388083940575
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,-0.8201448682302414,-0.8144666537170413
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,-0.0593218130723414,0.40463166038424053
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,-0.5652025615357152,-0.3727808554316848
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-0.39923610325098075,-0.39056234281503177
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,-0.6974463959336492,-0.5769106860107378
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,-0.4300357989786695,-0.4553847713972077
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,-0.04476503022148672,0.19315450043597257
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,-0.7227584725108589,-0.6156985203333313
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,-0.5193713949226113,-0.4787858744416966
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,-0.6155049744509865,-0.7350542131571377
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,-0.42875830119490005,-0.5720074525991862
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,-0.3610212881054194,-0.4102240690739309
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,0.1657944376152996,0.7321038387853079
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,0.8130991418740416,1.4267962169774449
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,-0.5384739462918863,-0.5507143509037921
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,-0.4401656237749274,-0.6165710951199337
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,-0.63508880985337135,-0.7167334428866055
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,0.12105549232381492,0.2501858489649716
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,-0.10823227075278002,0.3645233823255245
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,-0.401642825468902,-0.4783240319090597
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,0.015050437978975694,0.5291460173906815
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,-0.5934613274918032,-0.46634938108640467
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,1.0152222382897593,1.748268983528802
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,0.9895616399546294,1.879269891424516
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,0.2129131818303011,0.702081893678016
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,-0.4381211997797807,-0.46020947841235194
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,-0.5576651784065524,-0.3993218994559728
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,-0.19367649122476704,-0.3107694781219923
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,-0.42180554624440386,-0.26675365820665886
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,-0.6557575226625731,-0.5031518873146427
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,-0.5379880398514968,-0.6224172742311201
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,-0.5233065932159049,-0.42186751950312495
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,-0.20357176782462677,-0.2098544093865151
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,1.449365359093023,2.0728936138681346
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,-0.14988803285562305,0.10703473250966723
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,1.0919557679289429,1.8305459826183779
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,-0.50410081877211,-0.47937974760784324
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,-0.6909023281550134,-0.8350196198548325
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,0.6124154838741892,1.093714809129348
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,-0.6113116600912392,-0.3039994338959084
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,-0.5600414788947616,-0.49981253492409367
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,-0.6131254588439328,-0.6522590854969699
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,1.0805019701499448,1.9499586326518918
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,0.5585092882895407,1.1692393442159468
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,0.36305295670657006,0.9057365215675203
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,-0.3721846816020858,-0.3182226771495132
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,0.8792068001261812,1.8340367939015039
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,-0.8097612839216376,-0.5747696446484498
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,-0.40941035631464007,-0.4068028881323455
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,-0.43424815239865233,-0.4705221885163299
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,-0.4048364605477223,-0.12892206735512585
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,1.0744307911718256,1.859599467985187
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,-0.6003219790315913,-0.4576142513296838
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,1.3244572854700876,2.155682426379232
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,-0.7713225278591423,-0.6859095302099265
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,-0.4181369675568272,-0.4252807326809973
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,0.13003105419635827,0.4226205062708953
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,-0.06552546988929914,0.1738539544804139
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,1.2526249100419122,2.1405721730882283
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,-0.5191539738003091,-0.49017751733611553
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,-0.49604711134418245,-0.3535149404016968
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,-0.474795357335488,-0.22656162866216376
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,-0.7148582569106232,-1.095376266293844
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,-0.536245596292589,-0.5532634834867727
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,-0.43820316424397737,-0.5542716614761628
RNU6-1113P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.18452595881571446,0.8725491785659713
RNU6-1115P,Pseudogene,RNU6,1.1141185028868776,-0.193500004708767,0,0,-0.6559476562191868,-0.697884820999863
RNU6-1116P,Pseudogene,RNU6,0.912213486023837,0.294999986886978,0,0,-0.6435188407126864,-0.6621520763179078
RNU6-1117P,Pseudogene,RNU6,1.4361289977823497,0.0435000006109476,0,0,-0.2916887144257565,-0.27561631163897554
RNU6-1118P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,1.45,0,-0.42197534291961775,-0.5341582849689452
RNU6-1119P,Pseudogene,RNU6,1.318616289092149,0.0485000004991889,0,0,-0.49769303148062816,-0.6089004317216791
RNU6-111P,Pseudogene,RNU6,0.7939264625614052,-0.0099999997764825,0,0,-0.7337434093805628,-0.6583739108659893
RNU6-1120P,Pseudogene,RNU6,1.318616289092149,-0.136999994516373,0,0,-0.5146831652779545,-0.6524774066300664
RNU6-1121P,Pseudogene,RNU6,0.9878557475678036,0.261999994516373,0.88,0,0.7061238059736977,1.5347269640610146
RNU6-1122P,Pseudogene,RNU6,0.9738583944970508,0.152999997138977,0,0,0.7351200492055533,2.022390314589203
RNU6-1123P,Pseudogene,RNU6,1.2451912679323929,0.301999986171722,0,0,-0.2952892693183172,-0.1626714838154496
RNU6-1124P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-0.2798014816706392,-0.04835144714779495
RNU6-1125P,Pseudogene,RNU6,1.2335539663629311,0.243000000715256,0,0,-0.450910692937023,-0.5291368036018237
RNU6-1126P,Pseudogene,RNU6,1.168630073396461,0.287999987602234,0,0,-0.16211386041397655,0.10467983826204486
RNU6-1127P,Pseudogene,RNU6,1.006320340980286,-0.133000001311302,0,0,-0.4462192682608985,-0.12388532258587757
RNU6-1128P,Pseudogene,RNU6,1.1790536341938302,-0.0900000035762787,0,0,-0.5588917663434433,-0.6242351649050658
RNU6-1129P,Pseudogene,RNU6,1.3693323002110775,-0.206500001251698,0,0,-0.4784495015185327,-0.5831588437215988
RNU6-112P,Pseudogene,RNU6,1.1689422074972615,-0.17399999499321,8.06,0,-0.5838634675414007,-0.646131415346873
RNU6-1130P,Pseudogene,RNU6,1.103706180429991,0.153999999165535,0.72,0,-0.4515826573177476,-0.36641396242347823
RNU6-1131P,Pseudogene,RNU6,1.266015912846166,0.446000009775162,0.16,0,0.0956405946261039,0.5701357232814329
RNU6-1133P,Pseudogene,RNU6,1.146231330323029,0.294999986886978,0,0,1.0952877046683485,1.9849033444211563
RNU6-1134P,Pseudogene,RNU6,0.9629306105323976,0.214000001549721,0,0,-0.5765952233965596,-0.5399213313065586
RNU6-1135P,Pseudogene,RNU6,1.3489041839635527,0.214000001549721,0.25,0,-0.4784846360084391,-0.6638095920448764
RNU6-1136P,Pseudogene,RNU6,0.868357068426537,-0.116500001400709,1.11,0,-0.6575378147966825,-0.5363714683032151
RNU6-1137P,Pseudogene,RNU6,1.0876391564130363,-0.130999997258186,0,0,-0.13072153056925417,0.36162564159675986
RNU6-1138P,Pseudogene,RNU6,0.9830457378413626,-0.11599999666214,0.37,0,0.7210580138652573,1.7193938374879933
RNU6-113P,Pseudogene,RNU6,0.9629306105323976,0.307000011205673,0,0,-0.25448440450624926,0.03827535139991276
RNU6-1140P,Pseudogene,RNU6,0.7536683990117115,-0.341000005602837,0,0,-0.6649393518357689,-0.3029011724364109
RNU6-1141P,Pseudogene,RNU6,1.4607875917455764,0.163000002503395,0,0,-0.3454568251792713,-0.4339659145053065
RNU6-1143P,Pseudogene,RNU6,1.3693323002110775,0.211999997496605,0,0,-0.6714114128962638,-1.098945040269856
RNU6-1144P,Pseudogene,RNU6,0.9685521147834452,0.30799999833107,0,0,-0.15761289542301235,0.31152059681880945
RNU6-1145P,Pseudogene,RNU6,1.330939805812636,0.284000009298325,0.21,0,0.16452667381715266,0.7000521654848803
RNU6-1146P,Pseudogene,RNU6,1.0897029878293798,0.184000000357628,0,0,-0.5317819147692033,-0.519568052372456
RNU6-1147P,Pseudogene,RNU6,0.8764725550473457,-0.17399999499321,0.24,0,-0.4227696462848574,-0.052419462588055896
RNU6-1148P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.5301303260536488,-0.4687534066569867
RNU6-1149P,Pseudogene,RNU6,1.0384476282214257,0.211999997496605,0,0,-0.049720301655439766,0.2855607116585088
RNU6-114P,Pseudogene,RNU6,0.7939264625614052,0.30799999833107,0,0,-0.5574608605599053,-0.36770691849024806
RNU6-1150P,Pseudogene,RNU6,1.0525540223351963,0.194000005722046,0,0,-0.8048449314799698,-1.1182568017129442
RNU6-1152P,Pseudogene,RNU6,1.201092019879696,-0.129999995231628,0,0,-0.4112595009497093,-0.23018533765701604
RNU6-1154P,Pseudogene,RNU6,1.3693323002110775,0.30799999833107,0.18,0,0.036287686910166664,0.33050578348401455
RNU6-1155P,Pseudogene,RNU6,1.201092019879696,0.228000000119209,0,0,0.7778028453758857,1.483222993947599
RNU6-1156P,Pseudogene,RNU6,1.076762764848906,0.30799999833107,0.58,0,-0.5523429224093318,-0.5972104090648988
RNU6-1157P,Pseudogene,RNU6,1.2124230766710138,0.0399999991059303,3.68,0,-0.08910555092004653,0.24036263693985296
RNU6-1158P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,0.13679641392866798,0.7676768142215382
RNU6-1159P,Pseudogene,RNU6,1.3634017522958712,0.211999997496605,0.09,0,-0.4055555384639727,-0.48970299074816975
RNU6-115P,Pseudogene,RNU6,1.4607875917455764,0.239999994635582,0.67,0,-0.3535954821870356,-0.44386252903869733
RNU6-1160P,Pseudogene,RNU6,1.0687471611403534,0.114500001072884,0.29,0,-0.20981222691419613,0.1078344516174333
RNU6-1162P,Pseudogene,RNU6,1.3693323002110775,0.146999999880791,0.32,0,0.6773736398530187,1.3886591169338869
RNU6-1163P,Pseudogene,RNU6,1.4283256452623412,0.202999994158745,0.67,0,-0.3688002583658686,-0.4566144937122921
RNU6-1164P,Pseudogene,RNU6,1.136168126913226,0.223000004887581,0,0,-0.01899064065343587,0.4242527087020153
RNU6-1165P,Pseudogene,RNU6,1.168630073396461,-0.0359999984502792,0.17,0,-0.5885269197428491,-0.670176272886943
RNU6-1167P,Pseudogene,RNU6,1.108540938416856,0.305000007152557,0,0,-0.46486376735230667,-0.43312459910202605
RNU6-1168P,Pseudogene,RNU6,0.868357068426537,-0.13400000333786,0,0,-0.5874104739065449,-0.3795379745975662
RNU6-1169P,Pseudogene,RNU6,1.281458974765375,0.26800000667572,0.19,0,0.9000961616126676,1.6685043618857252
RNU6-116P,Pseudogene,RNU6,1.46585046413287,0.305000007152557,0,0,-0.2369445105637188,-0.23467122163030144
RNU6-1170P,Pseudogene,RNU6,1.4090322242392863,0.197999998927116,0.22,0,-0.3946905532784672,-0.502041510174924
RNU6-1172P,Pseudogene,RNU6,0.8115486620808757,0.305000007152557,0,0,-0.6442883632795386,-0.5569098055624392
RNU6-1174P,Pseudogene,RNU6,0.6878075789517125,-0.0080000003799796,0,0,-0.7895477923769272,-0.727127887799359
RNU6-1175P,Pseudogene,RNU6,1.330939805812636,-0.0659999996423721,0,0,-0.28108712599254265,-0.03947760653383063
RNU6-1176P,Pseudogene,RNU6,1.298477859329401,0.30799999833107,0,0,-0.27237359474291156,-0.28730147650586413
RNU6-1177P,Pseudogene,RNU6,0.9351537659978092,-0.149000003933907,0,0,-0.6547871437087016,-0.5836787118224642
RNU6-1178P,Pseudogene,RNU6,1.5906353776785165,0.24600000679493,0,0,1.2318688304158174,1.978747871729758
RNU6-1179P,Pseudogene,RNU6,1.006320340980286,0.130999997258186,0,0,-0.43264212969372595,-0.19075491372177816
