Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,tSNE1,tSNE2
RNU4-58P,Pseudogene,RNU4,1.4041518553280172,0.30799999833107,0,0,-19.2342837536959,17.711815451702634
RNU4-59P,Pseudogene,RNU4,0.9282437628007808,-0.0815000012516975,2.33,0,-13.863584950308937,36.167369527005945
RNU4-5P,Pseudogene,RNU4,1.260725817863713,0.151999995112419,0.59,0,-17.322415077826914,22.580207695675792
RNU4-60P,Pseudogene,RNU4,1.36364221115871,-0.0759999975562096,0.96,0,-24.486444757415263,24.87688661713953
RNU4-61P,Pseudogene,RNU4,0.7141628226311706,0.347000002861023,0,0,25.142650414023684,-4.229679486633098
RNU4-62P,Pseudogene,RNU4,1.442808667539477,0.0549999997019768,0.98,0,5.293087331054191,-23.078250405488628
RNU4-63P,Pseudogene,RNU4,1.707278304025056,0.819499999284744,0,0.56,-22.057298234047096,15.738135843405265
RNU4-64P,Pseudogene,RNU4,0.7954415893983545,-0.216999992728233,0,0,-10.71095491575832,38.218989275917664
RNU4-65P,Pseudogene,RNU4,1.5382325212127226,-0.207000002264976,0,0,-27.52293418076867,21.677311588229742
RNU4-66P,Pseudogene,RNU4,1.2584885049659955,-0.0054999999701976,0,0,-21.73977040792553,26.346602023858104
RNU4-67P,Pseudogene,RNU4,1.0839066953409258,0.282999992370605,0,0,-9.669837760890701,22.811956302815542
RNU4-68P,Pseudogene,RNU4,1.108540938416856,0.204999998211861,0.73,0,11.582515203713127,18.098488047622183
RNU4-69P,Pseudogene,RNU4,1.4816722006718532,0.0979999974370003,0,0,-23.85954476851006,20.425511433292137
RNU4-6P,Pseudogene,RNU4,0.8541217066490528,0.305000007152557,0,0,-5.371556243175651,26.809885113847507
RNU4-70P,Pseudogene,RNU4,1.1244911677465947,0.30799999833107,0,0,-10.291589000909942,21.972701578274553
RNU4-71P,Pseudogene,RNU4,0.9836257058282896,-0.0240000002086162,0,0,-14.394896390594,35.26035096887396
RNU4-72P,Pseudogene,RNU4,1.2247348248328036,0.194999992847443,0.11,0,-16.474348373204588,22.10839202748985
RNU4-73P,Pseudogene,RNU4,1.3056148830242968,0.414000004529953,0,0,-16.670991190609918,17.93199265908965
RNU4-74P,Pseudogene,RNU4,1.0787044328279962,0.305000007152557,0,0,-9.366717053894812,22.637979438659656
RNU4-75P,Pseudogene,RNU4,0.8088805568904728,0.30799999833107,0,0,-5.055827616696136,27.7029027520748
RNU4-76P,Pseudogene,RNU4,1.0346382091890651,0.239999994635582,0,0,-9.34562337143795,24.08611272495874
RNU4-77P,Pseudogene,RNU4,0.4898424488559952,-0.0195000004023314,0,0,-6.780939772866433,36.898711828929585
RNU4-78P,Pseudogene,RNU4,1.461045226241475,-0.0819999985396862,2.87,0,-26.02314464766051,22.425313521137234
RNU4-79P,Pseudogene,RNU4,0.8621985076575545,0.214000001549721,0,0,-6.223957437903343,27.007367951386854
RNU4-7P,Pseudogene,RNU4,1.157809424568716,0.30799999833107,0,0,-11.011364366770673,21.603981331118202
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,-20.587354555784007,17.255568606074966
RNU4-81P,Pseudogene,RNU4,0.603025741962873,0.0179999992251396,0,0,-7.062915990453135,36.20336748115189
RNU4-82P,Pseudogene,RNU4,1.3149407036173275,-0.0274999998509884,1.17,0,-23.043775523384294,25.587047282394913
RNU4-83P,Pseudogene,RNU4,1.2013360946652842,0.30799999833107,0,0,9.371327514630728,-20.350654721868118
RNU4-84P,Pseudogene,RNU4,0.6746947006479569,0.30799999833107,0,0,-4.888667512986289,31.089674710357812
RNU4-85P,Pseudogene,RNU4,1.4402019671464517,0.26800000667572,1.28,0,-20.213085163369456,17.78649977751722
RNU4-86P,Pseudogene,RNU4,2.236316833756013,0.140000000596046,0.11,0.56,19.338340141031253,8.795787768261949
RNU4-87P,Pseudogene,RNU4,0.6353832207999052,0.207999996840954,1.11,0,-5.3097572439123955,32.25461279846834
RNU4-88P,Pseudogene,RNU4,1.37321582913964,0.282000005245209,0,0,-18.755101434482818,18.42524387903639
RNU4-89P,Pseudogene,RNU4,1.331916104954989,0.0579999983310699,0.53,0,-21.63066508101982,24.24103975914068
RNU4-8P,Pseudogene,RNU4,0.7390272922779039,0.301999986171722,0,0,23.765353972996646,-3.5635748296374117
RNU4-90P,Pseudogene,RNU4,1.133175181492786,0.214000001549721,0,0,11.457954011642782,17.961072205302553
RNU4-91P,Pseudogene,RNU4,1.3379131128349608,-0.0350000001490116,0.5,0.03,-23.56343850963159,25.28902752727949
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,-9.2887275261955,22.821707824172588
RNU4-9P,Pseudogene,RNU4,1.1994572455963677,0.30799999833107,6.92,0.03,-13.45500562216811,16.01280899374352
RNU5A-1,Functional,RNU5,4.126551538847475,1.55200004577637,3.54,0.98,4.639661941507589,5.654114438742525
RNU5A-2P,Pseudogene,RNU5,0.9282437628007808,-0.0169999997597188,0,0,-13.576584138020266,35.60772590555936
RNU5A-3P,Pseudogene,RNU5,1.310152769906705,0.30799999833107,0,0,10.58180667700207,17.456714014347583
RNU5A-4P,Pseudogene,RNU5,1.2829780110085771,0.0099999997764825,0,0,-22.00431957592088,25.64701561903187
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,-6.7004892632931154,26.407995860727826
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,-18.81419967578391,32.019053296865685
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,-9.31664499867519,27.737690276581713
RNU5A-8P,Pseudogene,RNU5,4.143738993193299,0.683499991893768,0,0.88,4.6615944386832,5.086008298026478
RNU5B-1,Functional,RNU5,4.215613802275837,2.5200001001358,17.2,1,4.620126457504184,6.331509591489306
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,-16.77901417271671,21.587558197119957
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,-18.935211372992914,17.93318537080459
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,25.02732194665027,-4.747852857231493
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,-24.22620440732365,18.629066773703087
RNU5D-1,Functional,RNU5,5.142035973819886,2.70050001144409,6.68,0.99,4.571095170359317,6.385503631473883
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,-6.484138513922005,36.895332940754514
RNU5E-1,Functional,RNU5,5.425437551491421,1.02399998903275,6.33,0.99,4.816749337283171,5.673626945994449
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,9.188757414061406,-27.124920581088503
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,-24.21779409117724,29.9810188061497
RNU5E-4P,Pseudogene,RNU5,3.9365520435336334,0.38400000333786,0,0.83,4.672141216194845,4.867879213897034
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,10.061664800152114,17.645563556787195
RNU5E-6P,Pseudogene,RNU5,4.288928824924113,0.725000023841858,2.52,0.92,4.659983412157926,5.16333469910135
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,-20.120200003688456,17.00779719963446
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,9.879270176238888,-23.432347348066635
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,-7.931663825225386,37.590735781514546
RNU5F-1,Functional,RNU5,4.92811190970274,-0.423000007867813,3.73,0.51,4.639009219494398,5.003118719439668
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,-8.777353959140477,38.20328905968699
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,-18.49836215026957,24.82169108297717
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,21.43590110964401,21.972243777866932
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,-21.421098540271842,21.13491908040877
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,-10.82068159165723,36.489475455606716
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,25.356857190654257,-4.715996604403246
RNU6-1,Functional,RNU6,3.733123845572029,2.71600008010864,0.98,0.97,11.709745956038734,6.450213131503654
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,-11.336069673981186,-17.833032799902874
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,-12.705223528170343,38.08278524205396
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,9.564224635152497,20.81076127491011
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,13.569460130711162,-16.820750496789948
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,-7.968323165486479,-10.41043379529674
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,-6.354764926151862,-4.004655151225083
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,23.78862148647508,20.662999986204543
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,-16.402020165767002,-6.1321451602954085
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,14.006541408290508,-7.342259849683142
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,11.942257849077102,-6.649241635016267
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,11.866699512994627,14.478635562271272
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-19.03186949216971,-30.6969872202773
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,-7.060326603068825,21.592060296309224
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,-23.750244435095727,-4.623941945848522
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-29.106452989377452,-12.874947605279914
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,24.319863260186768,-9.392967959814163
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,-2.7359840780254867,-6.935155655826268
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,25.125327712342095,-9.003325738490222
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-26.44143283848633,-16.820599313319033
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,-18.02495457429196,-28.934720484104147
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,-0.5602710343641559,-5.7743044339403395
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,16.484677042595607,18.928894109652024
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,1.2487292785981168,-8.86889395940694
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,20.669068988013855,12.218768619169442
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,-14.276769334544124,-16.034369389167725
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,15.30640489536738,-9.099230403984594
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,15.941061939854437,-7.544948764420601
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,-10.377536868703123,-8.283553864821274
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,27.91115152396197,-11.738033970056422
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,20.40101398877516,18.51033131167769
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,-11.187159546540563,-5.681577237844402
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,-21.00606188292087,-5.732642535509088
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-28.185291407183055,-17.219334513576083
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,-12.005434617931346,-26.925396481269868
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,-23.138932576739673,-15.78564262809334
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,27.896239746983166,-24.08797263745674
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,26.737395953397996,-13.247628829029338
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,-12.001983081186859,-25.541068726473572
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,-25.680252560663025,-23.70887240773855
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,-1.9644415564533728,-12.001262542410757
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,15.307032534550489,-9.5683888216964
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,-18.05426950766698,-18.663699422375945
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,10.633728850437855,18.19942707453817
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,-23.41962734463678,0.868920106969402
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,-1.4652358545320403,-25.089385950899445
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,-20.627543041326433,-20.003601167310542
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,-14.107684246775907,2.3919910033576612
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,17.311046268791387,-10.945984944166463
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,-25.991970020930452,0.6899688341820878
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-23.698238845209747,-21.979296526021596
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,-9.737747138071366,1.2888710865479205
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,-3.9044407961050216,-18.73880057221693
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,22.070612564528894,-19.68498384094667
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,-21.939091167255775,1.0974582612113803
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,-27.45686005981179,-8.75180896133399
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,-1.9514675886589758,-7.343220101106461
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,-14.858461320889257,-22.23129891871637
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,-21.376879942366457,-25.007966397418816
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,20.34032492896549,29.2740612360549
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,18.817144417287082,19.324232750176815
RNU6-1059P,Pseudogene,RNU6,1.205066952102133,0.947000026702881,0,0.5,-6.665812749689341,16.571053279237017
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,-2.2856486347383456,-12.212668751220013
RNU6-1060P,Pseudogene,RNU6,1.136168126913226,0.486000001430511,0,0.04,-31.505741595686075,-16.329207023254305
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,-12.59383928472799,-22.415153136497647
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,-22.35667407149061,-6.439304974920621
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,8.321651014124605,-28.467525509292315
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,26.13686390393341,-14.631937652077932
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,9.313829815368832,-21.222347850867372
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,26.293098600614993,-17.708814833711084
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,-5.49744544900868,-2.625565559363009
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,21.016303029921556,13.44622227841927
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,23.96725832049581,15.730376742636787
RNU6-1071P,Pseudogene,RNU6,0.0687807578951712,0.252999991178513,0,0.26,-18.891569713910553,5.738445188754282
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,26.138972148224767,-23.033921834320385
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,-4.95184644466985,-17.319113952325196
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,-26.330946126641532,-0.020958367695337748
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,-5.406421791957235,-28.758935057770803
RNU6-1076P,Pseudogene,RNU6,0,0.254999995231628,0.07,0.26,-19.07676396037496,5.873021994960457
RNU6-1077P,Pseudogene,RNU6,2.00913988381042,0.277999997138977,0,0.61,2.2127995044883133,-30.81565442006299
RNU6-1078P,Pseudogene,RNU6,0.6744520919817764,0.574000000953674,0,0.43,-21.731950043980763,0.39324982413776327
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,-9.997823212274655,-9.217270361084717
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,-8.579491700866923,0.676080226397746
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,0.3634837400823455,-16.975906318854417
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,-7.122390140549208,-6.339624232383429
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,-19.051077942997882,-31.836991501451052
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,23.541261967270906,12.762576148607836
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,14.31821042897907,-10.660634067773644
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,21.25086583658997,10.507333864945037
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,-24.732926155119927,-13.95292109535534
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,-21.668734347026586,-5.023024344218115
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,15.43943645888554,20.302346530021644
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,-22.552275524771385,3.537878359035203
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,-26.070163242324714,-2.944050755535184
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,-23.249337153870073,-6.016738003831397
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,19.870480752950908,13.814978622154953
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,16.720253237534536,18.872280115176704
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,20.077464254082884,26.195834702160557
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,-5.131003746132563,-20.47508969733418
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,23.34297902516804,16.401346628368373
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,-12.281964566700882,4.012517108890895
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,-21.508579445822992,-22.115402664689316
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,-22.98280498471522,-18.89735463461974
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,-15.752359811289624,-6.37569311079253
RNU6-109P,Pseudogene,RNU6,0,0.221000000834465,0,0.26,-19.033192094305857,5.856991750493991
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,21.11913001656208,12.761983521544103
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,-25.184587600716622,-0.15693468852743775
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,18.726712926180515,10.795667878725242
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,-15.671432950942485,2.4258884101332288
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,-20.93749535569859,-21.94430632725472
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,24.743747784574868,-24.777271612100552
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,21.600183789680255,-22.572615983019894
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,20.23963754741078,13.59562534187207
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,-3.596812818897664,-12.868685301226686
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,-7.511651033139857,-10.780987867469166
RNU6-1109P,Pseudogene,RNU6,1.0712442339467558,0.197999998927116,0,0.01,-10.403663172503363,24.189921145360888
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,-16.268076424726512,-5.945146464573497
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,-21.253427357247798,24.24921098359173
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,-2.663180972869814,-12.799671115198535
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,-1.4756131689601861,-20.01969658106195
