Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,MDS1,MDS2
RNU5A-3P,Pseudogene,RNU5,1.310152769906705,0.30799999833107,0,0,0.5294999084016191,1.1504165126249422
RNU5A-4P,Pseudogene,RNU5,1.2829780110085771,0.0099999997764825,0,0,-0.7330701749027004,-1.0933117287427288
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,-0.8686955480974013,-1.1281442655855771
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,-0.8331980718844899,-1.0998746708776186
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,-0.7162945981785621,-1.1060505369777474
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,-0.3530292788510773,-0.11646437795400351
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,-0.5708662965970848,-1.077961993133849
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,-0.009790839490051417,-8.641572574389125e-4
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,-0.7672957875663531,-1.0800110729700851
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,0.6481479089593942,1.0479352657685335
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,-0.6177396763826155,-1.101379624079034
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,-0.19107369651845327,-0.1808269693686219
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,-1.0490617818592598,-1.1305616014079938
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,-1.0563117684298142,-1.1213128799937029
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,-0.7386511458080433,-1.0996624107168727
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,0.7149880417701203,1.6736577991280144
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,-0.671973321520075,-1.0894865425156488
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,-0.9382458214082221,-1.1182474410723369
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,-0.3940093879607823,-0.016646784596853315
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,-0.49852847999128874,-0.5905025784549662
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,-0.9186659438580095,-1.105444911043492
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,0.37319971949011554,0.7469036544058775
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,-0.14453113617076588,0.07515378475004349
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,-0.4649314485108856,-0.2915647988549734
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,-0.6024374923234714,-0.5708123206292499
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,0.847164851468339,2.030869911884881
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,-0.4391942823419172,-0.19438731377301738
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,-0.27051744009371426,0.028868991438011714
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,-0.3599809439480946,-0.15620298029677174
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,0.7724180584040727,1.291913947508922
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-0.24637599502027363,-0.2187990339900424
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,-0.7968621157812832,-1.1373868818212
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,-0.6236759260623845,-0.6319947775247197
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-0.43916727977269104,-0.39110674342614005
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,-0.20595280457724266,0.23375390266250662
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,-0.6014804304599357,-0.6576399915790884
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,-0.15450529338863692,0.21442545425445292
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-0.46271729868857053,-0.4241479349364772
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,-0.2827851292974567,-0.1898778052972953
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,-0.6512519120125078,-0.7296369398605514
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,0.5049363801743199,1.2355554037596121
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,-0.5757656948367856,-0.6094744431235244
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,1.039821457162733,1.4647561318935924
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,-0.5515964700185971,-0.7209336557849705
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,-0.22754627843255304,0.10437086536853586
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,-0.3128715570177131,-0.0346277951151836
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,-0.4456355005910662,-0.3638119801637167
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,-0.29819815410357386,0.28444611059379915
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,0.7280834620500698,1.6100293402394497
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,-0.4966812009466106,-0.13488427804276856
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,-0.6881745672904188,-0.7149534671305479
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,-0.4243254326206456,-0.32695569562437626
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,-0.3750567858242852,-0.5649946380949998
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,-0.5012582269364709,-0.5286147784388223
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,0.45878721079721857,1.1789833683250368
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,-0.07549449849255113,0.5299017358191465
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,-0.41282784015429175,-0.642051659570304
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,-0.40169725155671765,-0.3148691201558495
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,-0.532816051137164,-0.5768348646003917
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,-0.15774889828739846,0.18279478122590367
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,-0.4403207476424061,-0.5685038423854966
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,0.5482875492666789,1.0776759062318753
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,-0.6385529190777338,-0.517056270479479
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,-0.35082812946613445,-0.500986053317546
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,-0.45059177880260176,-0.48593957267003546
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,-0.8201445122581361,-0.8144656297112256
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,-0.05931990015327042,0.4046324627107262
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,-0.565203644175203,-0.3727801473817158
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-0.3992370578379093,-0.3905626051187697
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,-0.6974449007901138,-0.5769103275253381
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,-0.430035885245424,-0.45538481748649834
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,-0.04476625862148378,0.1931523825335982
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,-0.7227576679234838,-0.615697569888046
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,-0.5193714705330373,-0.47878544303703136
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,-0.6155023265718612,-0.7350543563123244
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,-0.4287593999322605,-0.5720083787099098
RNU6-1055P,Pseudogene,RNU6,1.330939805812636,0.282000005245209,0,0,-0.3610222899707675,-0.4102252498105096
RNU6-1056P,Pseudogene,RNU6,0.5518530902149955,0.30799999833107,0.21,0,0.16579444325551618,0.7321036730220154
RNU6-1057P,Pseudogene,RNU6,1.2599690796777203,0.282000005245209,0,0,0.8130997889535531,1.4267965287171807
RNU6-105P,Pseudogene,RNU6,1.2023405562828977,-0.0989999994635582,0,0,-0.5384723548165932,-0.5507149965034666
RNU6-1061P,Pseudogene,RNU6,1.4034053631135952,0.152999997138977,0,0,-0.44016390932883925,-0.6165725821654597
RNU6-1062P,Pseudogene,RNU6,0.9738583944970508,0.305999994277954,5.93,0,-0.6350892082541723,-0.7167333683441146
RNU6-1064P,Pseudogene,RNU6,1.636519090496166,0.30799999833107,0,0,0.12105489476683369,0.25018726471061636
RNU6-1065P,Pseudogene,RNU6,1.0158139291027417,0.26800000667572,0.61,0,-0.10823088952192042,0.36452561526296134
RNU6-1066P,Pseudogene,RNU6,1.2570502323888917,0.30799999833107,0,0,-0.4016421054366782,-0.4783255258208014
RNU6-1067P,Pseudogene,RNU6,1.136168126913226,0.214000001549721,0,0,0.01505030507954003,0.5291453615489344
RNU6-1068P,Pseudogene,RNU6,1.0116781379726645,-0.216000005602837,0,0,-0.5934608122614715,-0.4663491822308797
RNU6-1069P,Pseudogene,RNU6,1.305800102897048,0.206000000238419,0,0,1.015223623767572,1.7482673378142093
RNU6-106P,Pseudogene,RNU6,1.006320340980286,0.349000006914139,0,0,0.9895615309770864,1.879268587177585
RNU6-1072P,Pseudogene,RNU6,1.3958636987791062,0.136999994516373,0,0,0.21291431492537108,0.7020812562584147
RNU6-1073P,Pseudogene,RNU6,1.3107276504551504,0.0284999995492399,0,0,-0.43812132542601134,-0.46020803600786714
RNU6-1074P,Pseudogene,RNU6,0.834958719640901,0.282000005245209,0,0,-0.557664309153476,-0.3993239666922322
RNU6-1075P,Pseudogene,RNU6,1.6880212171282214,0.214000001549721,0,0,-0.19367700347773714,-0.3107698882608553
RNU6-1079P,Pseudogene,RNU6,1.168334964792068,-0.0470000002533197,1.39,0,-0.4218053667442437,-0.2667558487786641
RNU6-107P,Pseudogene,RNU6,0.8513304592417029,-0.12049999833107,13.92,0,-0.6557567782162221,-0.5031530001627706
RNU6-1080P,Pseudogene,RNU6,1.330939805812636,-0.244000002741814,0,0,-0.5379885236164192,-0.622417720357038
RNU6-1081P,Pseudogene,RNU6,1.0712442339467558,-0.0439999997615814,0,0,-0.5233068217564183,-0.4218690310003379
RNU6-1082P,Pseudogene,RNU6,1.5257114847120463,0.30799999833107,0.26,0,-0.20357189757342736,-0.2098562928735381
RNU6-1083P,Pseudogene,RNU6,1.3958636987791062,0.061999998986721,0.87,0,1.4493651115245587,2.072891945542114
RNU6-1084P,Pseudogene,RNU6,1.330939805812636,-0.0419999994337559,0.36,0,-0.14988769338043129,0.10703543227017619
RNU6-1085P,Pseudogene,RNU6,1.6230973241617517,0.184000000357628,0,0,1.0919558537177338,1.830546028371767
RNU6-1086P,Pseudogene,RNU6,1.076762764848906,0.218999996781349,0,0,-0.5041014993921692,-0.47937723025367823
RNU6-1087P,Pseudogene,RNU6,0.928540231584812,0.305000007152557,0,0,-0.6909028590816164,-0.8350199597793173
RNU6-1088P,Pseudogene,RNU6,1.1021455099259891,0.0769999995827675,7.62,0,0.612415998492841,1.0937161348135722
RNU6-1089P,Pseudogene,RNU6,0.6011702781414487,0.284000009298325,0.58,0,-0.6113118216735639,-0.30399934461263795
RNU6-108P,Pseudogene,RNU6,0.9089345015305808,0.30799999833107,0,0,-0.5600421906617874,-0.4998129613779288
RNU6-1090P,Pseudogene,RNU6,0.9607354799612752,0.266999989748001,0,0,-0.6131224997468205,-0.6522603418990257
RNU6-1091P,Pseudogene,RNU6,1.266015912846166,0.319999992847443,0.61,0,1.080501627470049,1.9499598442975585
RNU6-1092P,Pseudogene,RNU6,1.1178849616525537,0.26800000667572,0,0,0.55851006552747,1.1692382475713354
RNU6-1093P,Pseudogene,RNU6,0.9089345015305808,0.239999994635582,0,0,0.3630519118228245,0.905736472866311
RNU6-1094P,Pseudogene,RNU6,1.3693323002110775,-0.0515000000596046,0,0,-0.37218353481148153,-0.31822183672968485
RNU6-1095P,Pseudogene,RNU6,0.9970025600452832,0.27700001001358,1.26,0,0.879206218565975,1.8340362642617567
RNU6-1096P,Pseudogene,RNU6,0.5448514939146899,-0.193000003695488,0.25,0,-0.8097607631815172,-0.5747679367490088
RNU6-1097P,Pseudogene,RNU6,1.2335539663629311,0.202999994158745,0,0,-0.4094103144243674,-0.40680154367901555
RNU6-1098P,Pseudogene,RNU6,1.1939909690864885,0.305000007152557,3,0,-0.43424878882204093,-0.4705235983428227
RNU6-1099P,Pseudogene,RNU6,0.9738583944970508,0.214000001549721,9.26,0,-0.40483630205993987,-0.1289234943171379
RNU6-10P,Pseudogene,RNU6,1.4607875917455764,0.136999994516373,1.19,0,1.074432098912641,1.8596008860168398
RNU6-1100P,Pseudogene,RNU6,0.801560370855265,0.234999999403954,0.07,0,-0.6003227765426462,-0.45761387193353914
RNU6-1101P,Pseudogene,RNU6,1.5437458994249549,0.146999999880791,0.41,0,1.3244554042057437,2.1556834394426834
RNU6-1102P,Pseudogene,RNU6,0.6150862568021305,0.116500001400709,0,0,-0.7713205695737361,-0.6859089942376563
RNU6-1103P,Pseudogene,RNU6,1.266015912846166,0.214000001549721,0,0,-0.41813733873165876,-0.42527873719218434
RNU6-1104P,Pseudogene,RNU6,1.5697223929248938,0.214000001549721,0,0,0.13003000455498526,0.42262180811464406
RNU6-1105P,Pseudogene,RNU6,1.3958636987791062,0.186000004410744,0,0,-0.06552571422106486,0.17385610384937225
RNU6-1106P,Pseudogene,RNU6,1.298477859329401,0.214000001549721,0,0,1.2526253067420894,2.140572349351892
RNU6-1107P,Pseudogene,RNU6,1.2023405562828977,-0.100499998778105,0,0,-0.5191548492442084,-0.49017797686534614
RNU6-1108P,Pseudogene,RNU6,1.135543858711625,-0.285500004887581,0,0,-0.49604666277697,-0.35351387687251734
RNU6-110P,Pseudogene,RNU6,0.9017554172121732,0.214000001549721,0.12,0,-0.47479491997703205,-0.22656152874928082
RNU6-1110P,Pseudogene,RNU6,1.3068344000082537,0.0750000029802322,0,0,-0.7148571243115429,-1.0953762610155096
RNU6-1111P,Pseudogene,RNU6,1.201092019879696,-0.180000007152557,0,0,-0.5362460107845851,-0.5532638063774025
RNU6-1112P,Pseudogene,RNU6,1.473575631269275,-0.0719999969005585,0,0,-0.43820281973547554,-0.5542713735798052
RNU6-1113P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.18452598038772117,0.8725498880039096
RNU6-1115P,Pseudogene,RNU6,1.1141185028868776,-0.193500004708767,0,0,-0.6559472494586377,-0.6978828673080194
RNU6-1116P,Pseudogene,RNU6,0.912213486023837,0.294999986886978,0,0,-0.6435201432062085,-0.6621530738236183
RNU6-1117P,Pseudogene,RNU6,1.4361289977823497,0.0435000006109476,0,0,-0.29168655536549243,-0.27561751195677986
RNU6-1118P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,1.45,0,-0.4219740935594043,-0.534158042292728
RNU6-1119P,Pseudogene,RNU6,1.318616289092149,0.0485000004991889,0,0,-0.4976931804607889,-0.6088996169700603
RNU6-111P,Pseudogene,RNU6,0.7939264625614052,-0.0099999997764825,0,0,-0.7337436977072187,-0.6583742239948814
RNU6-1120P,Pseudogene,RNU6,1.318616289092149,-0.136999994516373,0,0,-0.5146828373331008,-0.6524764233816437
RNU6-1121P,Pseudogene,RNU6,0.9878557475678036,0.261999994516373,0.88,0,0.7061233166256666,1.5347255425454498
RNU6-1122P,Pseudogene,RNU6,0.9738583944970508,0.152999997138977,0,0,0.7351203337747159,2.0223892016976386
RNU6-1123P,Pseudogene,RNU6,1.2451912679323929,0.301999986171722,0,0,-0.29529047136758635,-0.1626732351037665
RNU6-1124P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,-0.2797992525021277,-0.04835146231276766
RNU6-1125P,Pseudogene,RNU6,1.2335539663629311,0.243000000715256,0,0,-0.450909952505204,-0.5291372825546481
RNU6-1126P,Pseudogene,RNU6,1.168630073396461,0.287999987602234,0,0,-0.16211297948094014,0.10468018283484253
RNU6-1127P,Pseudogene,RNU6,1.006320340980286,-0.133000001311302,0,0,-0.4462184300638076,-0.12388573796732459
RNU6-1128P,Pseudogene,RNU6,1.1790536341938302,-0.0900000035762787,0,0,-0.5588930729908482,-0.6242345170799207
RNU6-1129P,Pseudogene,RNU6,1.3693323002110775,-0.206500001251698,0,0,-0.47844976496186414,-0.5831558816916398
RNU6-112P,Pseudogene,RNU6,1.1689422074972615,-0.17399999499321,8.06,0,-0.5838629792864913,-0.6461305649672321
RNU6-1130P,Pseudogene,RNU6,1.103706180429991,0.153999999165535,0.72,0,-0.4515829947428925,-0.36641536880221337
RNU6-1131P,Pseudogene,RNU6,1.266015912846166,0.446000009775162,0.16,0,0.09563927852113799,0.5701363585336584
RNU6-1133P,Pseudogene,RNU6,1.146231330323029,0.294999986886978,0,0,1.0952867428523636,1.9849042252143454
RNU6-1134P,Pseudogene,RNU6,0.9629306105323976,0.214000001549721,0,0,-0.5765953320238218,-0.5399192673332135
RNU6-1135P,Pseudogene,RNU6,1.3489041839635527,0.214000001549721,0.25,0,-0.47848378709367384,-0.6638094269930547
RNU6-1136P,Pseudogene,RNU6,0.868357068426537,-0.116500001400709,1.11,0,-0.6575385388128494,-0.5363729259638419
RNU6-1137P,Pseudogene,RNU6,1.0876391564130363,-0.130999997258186,0,0,-0.13072123019506265,0.3616238194905216
RNU6-1138P,Pseudogene,RNU6,0.9830457378413626,-0.11599999666214,0.37,0,0.7210578578526876,1.719391645681796
RNU6-113P,Pseudogene,RNU6,0.9629306105323976,0.307000011205673,0,0,-0.2544850851048791,0.03827591127822547
RNU6-1140P,Pseudogene,RNU6,0.7536683990117115,-0.341000005602837,0,0,-0.6649376824877579,-0.30290083499890263
RNU6-1141P,Pseudogene,RNU6,1.4607875917455764,0.163000002503395,0,0,-0.3454560180937251,-0.4339648938069283
RNU6-1143P,Pseudogene,RNU6,1.3693323002110775,0.211999997496605,0,0,-0.6714130826294825,-1.0989445695688966
RNU6-1144P,Pseudogene,RNU6,0.9685521147834452,0.30799999833107,0,0,-0.15761426222829736,0.3115211893103258
RNU6-1145P,Pseudogene,RNU6,1.330939805812636,0.284000009298325,0.21,0,0.16452638576125841,0.7000538742187082
RNU6-1146P,Pseudogene,RNU6,1.0897029878293798,0.184000000357628,0,0,-0.5317826952824086,-0.5195677151375083
RNU6-1147P,Pseudogene,RNU6,0.8764725550473457,-0.17399999499321,0.24,0,-0.42276912811042267,-0.052417744526920794
RNU6-1148P,Pseudogene,RNU6,1.001950463569081,0.211999997496605,0,0,-0.5301302805710932,-0.4687517506793688
RNU6-1149P,Pseudogene,RNU6,1.0384476282214257,0.211999997496605,0,0,-0.04971879798396279,0.2855623588791006
RNU6-114P,Pseudogene,RNU6,0.7939264625614052,0.30799999833107,0,0,-0.5574610638644152,-0.36770718557734106
RNU6-1150P,Pseudogene,RNU6,1.0525540223351963,0.194000005722046,0,0,-0.8048456159354264,-1.11825603254747
RNU6-1152P,Pseudogene,RNU6,1.201092019879696,-0.129999995231628,0,0,-0.4112591377452804,-0.2301862854943704
RNU6-1154P,Pseudogene,RNU6,1.3693323002110775,0.30799999833107,0.18,0,0.03628779708493341,0.33050608617279215
RNU6-1155P,Pseudogene,RNU6,1.201092019879696,0.228000000119209,0,0,0.777801795365643,1.483221803613612
RNU6-1156P,Pseudogene,RNU6,1.076762764848906,0.30799999833107,0.58,0,-0.5523439993589415,-0.5972115873549406
RNU6-1157P,Pseudogene,RNU6,1.2124230766710138,0.0399999991059303,3.68,0,-0.08910683359530978,0.24036152014913537
RNU6-1158P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,0,0,0.1367975241813855,0.7676779371122369
RNU6-1159P,Pseudogene,RNU6,1.3634017522958712,0.211999997496605,0.09,0,-0.4055572686466019,-0.48970173436300696
RNU6-115P,Pseudogene,RNU6,1.4607875917455764,0.239999994635582,0.67,0,-0.3535951879176397,-0.4438626447155243
RNU6-1160P,Pseudogene,RNU6,1.0687471611403534,0.114500001072884,0.29,0,-0.20981252602954367,0.10783571889093149
RNU6-1162P,Pseudogene,RNU6,1.3693323002110775,0.146999999880791,0.32,0,0.6773722706014006,1.3886590814301376
RNU6-1163P,Pseudogene,RNU6,1.4283256452623412,0.202999994158745,0.67,0,-0.36879974147932865,-0.4566148959558314
RNU6-1164P,Pseudogene,RNU6,1.136168126913226,0.223000004887581,0,0,-0.018991397308008074,0.42425165192935127
RNU6-1165P,Pseudogene,RNU6,1.168630073396461,-0.0359999984502792,0.17,0,-0.5885265476234999,-0.6701775758921654
RNU6-1167P,Pseudogene,RNU6,1.108540938416856,0.305000007152557,0,0,-0.4648633466320048,-0.43312442707924503
RNU6-1168P,Pseudogene,RNU6,0.868357068426537,-0.13400000333786,0,0,-0.5874100742098045,-0.37953749400499087
RNU6-1169P,Pseudogene,RNU6,1.281458974765375,0.26800000667572,0.19,0,0.9000966468235722,1.6685037137290257
RNU6-116P,Pseudogene,RNU6,1.46585046413287,0.305000007152557,0,0,-0.23694395838375729,-0.23467130364843972
RNU6-1170P,Pseudogene,RNU6,1.4090322242392863,0.197999998927116,0.22,0,-0.3946908254519054,-0.5020413299052762
RNU6-1172P,Pseudogene,RNU6,0.8115486620808757,0.305000007152557,0,0,-0.6442890497113454,-0.5569095056851583
RNU6-1174P,Pseudogene,RNU6,0.6878075789517125,-0.0080000003799796,0,0,-0.789545553287399,-0.7271280063534157
RNU6-1175P,Pseudogene,RNU6,1.330939805812636,-0.0659999996423721,0,0,-0.2810857561634707,-0.03947749944345379
RNU6-1176P,Pseudogene,RNU6,1.298477859329401,0.30799999833107,0,0,-0.27237218695737,-0.28730264170112846
RNU6-1177P,Pseudogene,RNU6,0.9351537659978092,-0.149000003933907,0,0,-0.6547877552976958,-0.5836788337065717
RNU6-1178P,Pseudogene,RNU6,1.5906353776785165,0.24600000679493,0,0,1.231868139958484,1.9787461797402268
RNU6-1179P,Pseudogene,RNU6,1.006320340980286,0.130999997258186,0,0,-0.43264375415537093,-0.1907539165377209
