Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LD1,LD2,Match_Group
RNU4-26P,Pseudogene,RNU4,1.5581734311952813,0.0890000015497208,0,0,-0.3224728639383989,-0.2954943889860583,True Pseudogene
RNU4-27P,Pseudogene,RNU4,1.3743780939125043,0.282000005245209,0.46,0,-0.6955086546964712,0.07110184682393729,True Pseudogene
RNU4-28P,Pseudogene,RNU4,0.9853697230372052,0.187999993562698,0.14,0,0.21830600115873575,-0.007756895373716064,True Pseudogene
RNU4-29P,Pseudogene,RNU4,0.9382248785298216,-0.0695000011473894,0.49,0,0.5654080280986162,-0.18254901759207334,True Pseudogene
RNU4-30P,Pseudogene,RNU4,1.2873545350099709,0.239999994635582,0.14,0,-0.35429997427450916,-0.27725977878455066,True Pseudogene
RNU4-31P,Pseudogene,RNU4,1.428786098403947,0.146999999880791,0,0,-0.3416741200385258,-0.18965443714147603,True Pseudogene
RNU4-32P,Pseudogene,RNU4,1.2563463968724369,0.301999986171722,3.7,0,-0.37468069371976864,0.05527920239264278,True Pseudogene
RNU4-33P,Pseudogene,RNU4,0.6946856547412297,0.300000011920929,0,0,-0.05526837986101429,0.25180955385687837,True Pseudogene
RNU4-34P,Pseudogene,RNU4,1.2605183251352958,0.214000001549721,0,0,0.0017318348236192785,-0.012996608203104297,True Pseudogene
RNU4-35P,Pseudogene,RNU4,1.2563463968724369,0.282999992370605,0,0,-0.6148442944975714,0.0070865249101799135,True Pseudogene
RNU4-36P,Pseudogene,RNU4,1.399019721353865,0.30799999833107,0.75,0,-0.6776348999994353,-0.031935686139725486,True Pseudogene
RNU4-37P,Pseudogene,RNU4,1.364561107527415,-0.119500000029802,0,0,0.3118285005750198,-0.40383666581107924,True Pseudogene
RNU4-38P,Pseudogene,RNU4,0.7808482165695992,-0.0930000022053719,5.73,0,0.753221436525311,-0.13876379686676998,True Pseudogene
RNU4-39P,Pseudogene,RNU4,1.0939931570728023,0.207000002264977,2.41,0,0.20178472837271083,0.2110028588677067,True Pseudogene
RNU4-40P,Pseudogene,RNU4,1.0687471611403534,-0.0790000036358833,0.84,0.01,0.36526040225443207,-0.3083174652208113,True Pseudogene
RNU4-41P,Pseudogene,RNU4,1.2873545350099709,-0.0879999995231628,0.86,0,0.3073519033533724,-0.34348983107175546,True Pseudogene
RNU4-42P,Pseudogene,RNU4,0.8805874496719812,0.189999997615814,0,0,0.11935445652259925,0.24565507404680265,True Pseudogene
RNU4-43P,Pseudogene,RNU4,1.2169675703495997,-0.398999989032745,0,0,1.066061104740416,-0.5953202874036801,True Pseudogene
RNU4-44P,Pseudogene,RNU4,0.7636615353538341,0.30799999833107,0,0,-0.13242088946866737,0.23054054577120434,True Pseudogene
RNU4-45P,Pseudogene,RNU4,1.4534203414798776,0.0035000001080334,0,0,-0.12889143980942142,-0.2853763279310391,True Pseudogene
RNU4-46P,Pseudogene,RNU4,1.4095071255619152,0.30799999833107,13.15,0,-0.6399650347103714,0.1219966690984398,True Pseudogene
RNU4-47P,Pseudogene,RNU4,1.4929647843122915,0.30799999833107,0.66,0,-0.5844243420211717,-0.20605130600850605,True Pseudogene
RNU4-48P,Pseudogene,RNU4,0.7633908293859666,-0.10249999910593,0.43,0,0.7895337702310089,-0.1401295214506818,True Pseudogene
RNU4-49P,Pseudogene,RNU4,1.5382325212127226,-0.105000000447035,0,0,0.13023970260508883,-0.4624858358144953,True Pseudogene
RNU4-4P,Pseudogene,RNU4,1.1489031982258795,0.0850000008940697,0.52,0,0.037711699968117414,-0.1300321451048475,True Pseudogene
RNU4-50P,Pseudogene,RNU4,1.2563463968724369,-0.158000007271767,0.64,0,0.49113624196209377,-0.393906866167009,True Pseudogene
RNU4-51P,Pseudogene,RNU4,0.6450652508311419,0.30799999833107,0.93,0,-0.030651130235494088,0.27953385016256427,True Pseudogene
RNU4-52P,Pseudogene,RNU4,0.7802628730789173,0.211999997496605,0.55,0,0.20348422065425334,0.03981309566437232,True Pseudogene
RNU4-53P,Pseudogene,RNU4,1.0420284821118444,0.203999996185303,1.17,0,0.15759360552236956,0.1913300125761019,True Pseudogene
RNU4-54P,Pseudogene,RNU4,1.1308836239973503,0.115000002086163,0,0,-0.014186212539031568,-0.09549036235426728,True Pseudogene
RNU4-55P,Pseudogene,RNU4,0.9887861509090494,0.305000007152557,0,0,-0.3188688643856157,0.13482854291650812,True Pseudogene
RNU4-56P,Pseudogene,RNU4,0.8805874496719812,0.30799999833107,1.02,0,-0.23275757467751984,0.18223612299411912,True Pseudogene
RNU4-57P,Pseudogene,RNU4,0.7461438513887281,0.0689999982714653,0,0,0.4192536889339457,0.021902052526347263,True Pseudogene
RNU4-58P,Pseudogene,RNU4,1.4041518553280172,0.30799999833107,0,0,-0.6820387721693574,-0.03405539484164581,True Pseudogene
RNU4-59P,Pseudogene,RNU4,0.9282437628007808,-0.0815000012516975,2.33,0,0.6009171237573917,-0.18926570656399586,True Pseudogene
RNU4-5P,Pseudogene,RNU4,1.260725817863713,0.151999995112419,0.59,0,-0.20868505347882618,-0.11571041090826695,True Pseudogene
RNU4-60P,Pseudogene,RNU4,1.36364221115871,-0.0759999975562096,0.96,0,0.21494348044091377,-0.3641665193548135,True Pseudogene
RNU4-61P,Pseudogene,RNU4,0.7141628226311706,0.347000002861023,0,0,-0.059832003133332465,0.3998468304065311,True Pseudogene
RNU4-62P,Pseudogene,RNU4,1.442808667539477,0.0549999997019768,0.98,0,-0.009440179369723432,-0.15541837455643487,True Pseudogene
RNU4-63P,Pseudogene,RNU4,1.707278304025056,0.819499999284744,0,0.56,-2.090662122733333,0.3027279092793866,False Pseudogene
RNU4-64P,Pseudogene,RNU4,0.7954415893983545,-0.216999992728233,0,0,1.0191247293949584,-0.25679132873512234,True Pseudogene
RNU4-65P,Pseudogene,RNU4,1.5382325212127226,-0.207000002264976,0,0,0.3592669619939038,-0.554616720865246,True Pseudogene
RNU4-66P,Pseudogene,RNU4,1.2584885049659955,-0.0054999999701976,0,0,0.1468799384069746,-0.25704670777214234,True Pseudogene
RNU4-67P,Pseudogene,RNU4,1.0839066953409258,0.282999992370605,0,0,-0.3510956862329264,0.07566147120634227,True Pseudogene
RNU4-68P,Pseudogene,RNU4,1.108540938416856,0.204999998211861,0.73,0,-0.033923026848521845,0.16550442498821155,True Pseudogene
RNU4-69P,Pseudogene,RNU4,1.4816722006718532,0.0979999974370003,0,0,-0.2770338666649745,-0.2557614172873965,True Pseudogene
RNU4-6P,Pseudogene,RNU4,0.8541217066490528,0.305000007152557,0,0,-0.20331054223606665,0.1904603989881452,True Pseudogene
RNU4-70P,Pseudogene,RNU4,1.1244911677465947,0.30799999833107,0,0,-0.4420561991473073,0.08147653495555325,True Pseudogene
RNU4-71P,Pseudogene,RNU4,0.9836257058282896,-0.0240000002086162,0,0,0.42428460255605466,-0.16020686940952977,True Pseudogene
RNU4-72P,Pseudogene,RNU4,1.2247348248328036,0.194999992847443,0.11,0,-0.27435106956047123,-0.06200222735908595,True Pseudogene
RNU4-73P,Pseudogene,RNU4,1.3056148830242968,0.414000004529953,0,0,-0.8354909050488458,0.10239553777270584,True Pseudogene
RNU4-74P,Pseudogene,RNU4,1.0787044328279962,0.305000007152557,0,0,-0.39602958669968175,0.09768198247575989,True Pseudogene
RNU4-75P,Pseudogene,RNU4,0.8088805568904728,0.30799999833107,0,0,-0.1712242594802017,0.21185990507461752,True Pseudogene
RNU4-76P,Pseudogene,RNU4,1.0346382091890651,0.239999994635582,0,0,-0.212266686980759,0.05717551708101061,True Pseudogene
RNU4-77P,Pseudogene,RNU4,0.4898424488559952,-0.0195000004023314,0,0,0.8379060017388652,0.047846830410031724,True Pseudogene
RNU4-78P,Pseudogene,RNU4,1.461045226241475,-0.0819999985396862,2.87,0,0.14483185009293803,-0.4098257461550512,True Pseudogene
RNU4-79P,Pseudogene,RNU4,0.8621985076575545,0.214000001549721,0,0,-0.005913160712261494,0.10492854912303108,True Pseudogene
RNU4-7P,Pseudogene,RNU4,1.157809424568716,0.30799999833107,0,0,-0.4706472788229381,0.06771227462483499,True Pseudogene
RNU4-80P,Pseudogene,RNU4,1.4780545845558075,0.30799999833107,1.04,0.01,-0.745456382794332,-0.06458632117729216,True Pseudogene
RNU4-81P,Pseudogene,RNU4,0.603025741962873,0.0179999992251396,0,0,0.6565799000943785,0.03496080076371248,True Pseudogene
RNU4-82P,Pseudogene,RNU4,1.3149407036173275,-0.0274999998509884,1.17,0,0.14783500091595186,-0.3002400091951503,True Pseudogene
RNU4-83P,Pseudogene,RNU4,1.2013360946652842,0.30799999833107,0,0,-0.3351737144804972,0.1500403702794018,True Pseudogene
RNU4-84P,Pseudogene,RNU4,0.6746947006479569,0.30799999833107,0,0,-0.05607662352629144,0.2672940494202499,True Pseudogene
RNU4-85P,Pseudogene,RNU4,1.4402019671464517,0.26800000667572,1.28,0,-0.6231597216205838,-0.08507874502276974,True Pseudogene
RNU4-86P,Pseudogene,RNU4,2.236316833756013,0.140000000596046,0.11,0.56,-0.6556048787104214,-0.6380849184508374,False Pseudogene
RNU4-87P,Pseudogene,RNU4,0.6353832207999052,0.207999996840954,1.11,0,0.20219371836373762,0.1932091336011199,True Pseudogene
RNU4-88P,Pseudogene,RNU4,1.37321582913964,0.282000005245209,0,0,-0.5971124525440354,-0.04475960549316188,True Pseudogene
RNU4-89P,Pseudogene,RNU4,1.331916104954989,0.0579999983310699,0.53,0,-0.05871056376493771,-0.23002505491316902,True Pseudogene
RNU4-8P,Pseudogene,RNU4,0.7390272922779039,0.301999986171722,0,0,-0.028026592812796663,0.1431699602357457,True Pseudogene
RNU4-90P,Pseudogene,RNU4,1.133175181492786,0.214000001549721,0,0,-0.010971743318915643,-0.0977978712430033,True Pseudogene
RNU4-91P,Pseudogene,RNU4,1.3379131128349608,-0.0350000001490116,0.5,0.03,0.14496225010171976,-0.31650417518087304,True Pseudogene
RNU4-92P,Pseudogene,RNU4,1.0726763786445457,0.296999990940094,0,0.01,-0.37289383135654747,0.09294629374503628,True Pseudogene
RNU4-9P,Pseudogene,RNU4,1.1994572455963677,0.30799999833107,6.92,0.03,-0.6342615177036427,0.08046703010246427,True Pseudogene
RNU5A-1,Functional,RNU5,4.126551538847475,1.55200004577637,3.54,0.98,-5.811420817096022,-0.035085220049604585,True Functional
RNU5A-2P,Pseudogene,RNU5,0.9282437628007808,-0.0169999997597188,0,0,0.45609142623817517,-0.1310050687687448,True Pseudogene
RNU5A-3P,Pseudogene,RNU5,1.310152769906705,0.30799999833107,0,0,-0.36117588992091637,-3.9138401022878396e-4,True Pseudogene
RNU5A-4P,Pseudogene,RNU5,1.2829780110085771,0.0099999997764825,0,0,0.09106183011295339,-0.25316340065501086,True Pseudogene
RNU5A-5P,Pseudogene,RNU5,0.898300415613659,0.193999998271465,0,0,0.008014363792742792,0.07194943964040791,True Pseudogene
RNU5A-6P,Pseudogene,RNU5,1.0779604987363909,-0.109000001102686,0,0,0.5341900296576879,-0.2759536922663544,True Pseudogene
RNU5A-7P,Pseudogene,RNU5,0.9881304571750248,0.340000003576279,0,0.01,-0.5074228268894625,0.2609673291562759,True Pseudogene
RNU5A-8P,Pseudogene,RNU5,4.143738993193299,0.683499991893768,0,0.88,-3.8760693317528907,-0.8266509038882246,False Pseudogene
RNU5B-1,Functional,RNU5,4.215613802275837,2.5200001001358,17.2,1,-8.061362790571701,0.802453835179208,True Functional
RNU5B-2P,Pseudogene,RNU5,1.2602704355924963,0.214000001549721,1.4,0,-0.3475070671035852,-0.05952164195748852,True Pseudogene
RNU5B-3P,Pseudogene,RNU5,1.3893713094824591,0.305000007152557,0.98,0.01,-0.662619359870778,-0.03065964798007577,True Pseudogene
RNU5B-4P,Pseudogene,RNU5,0.7510115186391672,0.282999992370605,0.69,0,0.08613425348743323,0.30233577215602475,True Pseudogene
RNU5B-6P,Pseudogene,RNU5,1.6345544817440696,0.140000000596046,0,0,-0.50253063582068,-0.2809830798523392,True Pseudogene
RNU5D-1,Functional,RNU5,5.142035973819886,2.70050001144409,6.68,0.99,-9.261631243924182,0.5827770358863652,True Functional
RNU5D-2P,Pseudogene,RNU5,0.4168113928447378,0.0230000000447035,1.19,0.01,0.8051472389497315,0.11640418304502408,True Pseudogene
RNU5E-1,Functional,RNU5,5.425437551491421,1.02399998903275,6.33,0.99,-5.651447921499119,-0.8546023825917787,True Functional
RNU5E-10P,Pseudogene,RNU5,1.5600991398849648,0.310999989509583,0.63,0,-0.7335754241512119,0.09821606888136936,True Pseudogene
RNU5E-3P,Pseudogene,RNU5,1.2769956888625544,-0.237499997019768,0,0,0.6519232751816578,-0.4742448916427028,True Pseudogene
RNU5E-4P,Pseudogene,RNU5,3.9365520435336334,0.38400000333786,0,0.83,-3.02579109386872,-1.0115804918556792,False Pseudogene
RNU5E-5P,Pseudogene,RNU5,1.3474506234204884,0.206000000238419,0,0,-0.20965496281424245,-0.29871338735857134,True Pseudogene
RNU5E-6P,Pseudogene,RNU5,4.288928824924113,0.725000023841858,2.52,0.92,-4.09384282838566,-0.8491478144589721,False Pseudogene
RNU5E-7P,Pseudogene,RNU5,1.454683635996592,0.354999989271164,0,0,-0.8309332760970914,-0.01247835651828687,True Pseudogene
RNU5E-8P,Pseudogene,RNU5,1.3474506234204884,0.194999992847443,0,0,-0.3190738459829122,0.018580596887937013,True Pseudogene
RNU5E-9P,Pseudogene,RNU5,0.5677719293558127,-0.145500004291534,0,0,1.0539491458570427,-0.09815572225287711,True Pseudogene
RNU5F-1,Functional,RNU5,4.92811190970274,-0.423000007867813,3.73,0.51,-2.0646597589253557,-2.150128533755992,True Functional
RNU5F-2P,Pseudogene,RNU5,0.5930243394132448,-0.283500000834465,0,0,1.3421399312307163,-0.23323552570743392,True Pseudogene
RNU5F-3P,Pseudogene,RNU5,1.2468716879970787,0.0829999968409538,0,0,-0.04186624993987997,-0.17231054324651637,True Pseudogene
RNU5F-4P,Pseudogene,RNU5,0.8531227338927381,0.284000009298325,0.33,0,0.08600804496698901,0.17992413624459558,True Pseudogene
RNU5F-6P,Pseudogene,RNU5,1.4073373177947324,0.0850000008940697,0,0,-0.18405583828628008,-0.23679475573190503,True Pseudogene
RNU5F-7P,Pseudogene,RNU5,0.8155005512179653,-0.0810000002384186,0,0,0.6965420658850988,-0.14223680882753453,True Pseudogene
RNU5F-8P,Pseudogene,RNU5,0.7197193720292019,0.284000009298325,0,0,0.13929625290797046,0.517453189531435,True Pseudogene
RNU6-1,Functional,RNU6,3.733123845572029,2.71600008010864,0.98,0.97,-15.732656295238229,-25.783992756200153,True Functional
RNU6-1000P,Pseudogene,RNU6,1.2779594591937713,0.0480000004172325,0,0,0.31041734268089416,-0.13242447025192478,True Pseudogene
RNU6-1001P,Pseudogene,RNU6,0.9030913511635984,-0.211000002920628,0,0,0.9132760918751047,-0.295843568915831,True Pseudogene
RNU6-1003P,Pseudogene,RNU6,1.0254883474751486,0.30799999833107,0,0,-0.08028849277293292,-0.16168990272652345,True Pseudogene
RNU6-1004P,Pseudogene,RNU6,1.032640838128855,0.264999985694885,0.5,0,-0.14359360697629348,0.21789154931666307,True Pseudogene
RNU6-1005P,Pseudogene,RNU6,1.168630073396461,-0.245000004768372,0.71,0,1.2317929559174772,-0.28625371182302967,True Pseudogene
RNU6-1006P,Pseudogene,RNU6,1.0116781379726645,-0.0579999983310699,0,0,0.7962023947053549,-0.11902665403768482,True Pseudogene
RNU6-1007P,Pseudogene,RNU6,0.8440106085641107,0.211999997496605,0,0,0.5919092004130109,0.0032584377343173854,True Pseudogene
RNU6-1008P,Pseudogene,RNU6,0.9351537659978092,0.30799999833107,0,0,0.2730953978746342,0.34823221181478164,True Pseudogene
RNU6-1009P,Pseudogene,RNU6,1.103706180429991,-0.111000001430511,0,0,0.8190295497794227,-0.092269387082399,True Pseudogene
RNU6-100P,Pseudogene,RNU6,1.1141185028868776,-0.247500002384186,2.87,0,1.0018909767873796,-0.24017626355930755,True Pseudogene
RNU6-1010P,Pseudogene,RNU6,1.168630073396461,0.30799999833107,4.23,0,-0.09161163573422898,-0.26820686979175645,True Pseudogene
RNU6-1011P,Pseudogene,RNU6,1.4607875917455764,0.214000001549721,0.54,0,-0.0019567555039970742,0.01846676407522268,True Pseudogene
RNU6-1012P,Pseudogene,RNU6,0.9878557475678036,0.465000003576279,0,0,-0.6773288978590413,0.2797319357439819,True Pseudogene
RNU6-1013P,Pseudogene,RNU6,0.9089345015305808,0.305000007152557,0,0,0.04728636687341016,0.25543884571595815,True Pseudogene
RNU6-1014P,Pseudogene,RNU6,1.0454007425717533,0.425999999046326,0,0,-0.19905165615534476,0.3451279756172779,True Pseudogene
RNU6-1015P,Pseudogene,RNU6,0.912213486023837,0.224000006914139,0,0,0.1662288369654017,0.42706626532827635,True Pseudogene
RNU6-1016P,Pseudogene,RNU6,1.108540938416856,0.0535000003874302,13.54,0,0.4089433090465031,-0.05849012077055128,True Pseudogene
RNU6-1017P,Pseudogene,RNU6,0.8192047815344689,0.289000004529953,0,0,0.11621202689688068,0.30762244206825545,True Pseudogene
RNU6-1018P,Pseudogene,RNU6,1.1141185028868776,0.30799999833107,0,0,-0.02183940965143375,0.2203321479952282,True Pseudogene
RNU6-1019P,Pseudogene,RNU6,1.3958636987791062,0.090999998152256,0.21,0,0.3446446328582639,-0.055325114566142856,True Pseudogene
RNU6-101P,Pseudogene,RNU6,1.0687471611403534,-0.0679999999701977,9.56,0,0.6733342448660969,-0.18260714659320337,True Pseudogene
RNU6-1020P,Pseudogene,RNU6,1.103706180429991,0.305000007152557,0.36,0,0.0950360129815359,-0.13191085768459215,True Pseudogene
RNU6-1021P,Pseudogene,RNU6,1.168630073396461,-0.160999998450279,0,0,0.8604192983138441,-0.28585720899761474,True Pseudogene
RNU6-1022P,Pseudogene,RNU6,1.4695273465679857,0.287000000476837,0.09,0,-0.06277310931100755,0.06187577122670944,True Pseudogene
RNU6-1023P,Pseudogene,RNU6,1.2124230766710138,0.201999992132187,0,0,-0.04780699635965202,0.005387627661717257,True Pseudogene
RNU6-1024P,Pseudogene,RNU6,1.136168126913226,-0.090999998152256,1.28,0,0.889578139116584,-0.08795656793070263,True Pseudogene
RNU6-1025P,Pseudogene,RNU6,1.0687471611403534,0.0549999997019768,0.27,0,0.5544691898723747,0.11217592246090961,True Pseudogene
RNU6-1026P,Pseudogene,RNU6,1.157809424568716,0.0200000004842877,0,0,0.6147304176996025,-0.0685950029253169,True Pseudogene
RNU6-1027P,Pseudogene,RNU6,0.7466247691144057,0.204999998211861,0,0,0.5753965295978195,0.5249193593026084,True Pseudogene
RNU6-1028P,Pseudogene,RNU6,1.0457633512233564,0.30799999833107,0,0,0.11512308399204764,0.23355205396088768,True Pseudogene
RNU6-1029P,Pseudogene,RNU6,0.8764725550473457,-0.157000005245209,0.33,0,1.3913283040233522,-0.050947380400100266,True Pseudogene
RNU6-102P,Pseudogene,RNU6,0.9351537659978092,0.100500002503395,0,0,0.4261164308981514,0.04923882545140883,True Pseudogene
RNU6-1031P,Pseudogene,RNU6,1.136168126913226,0.30799999833107,0,0,0.013869572177645345,0.24260705906888963,True Pseudogene
RNU6-1032P,Pseudogene,RNU6,1.4607875917455764,0.305000007152557,0,0,-0.40657219314789844,0.026771898673738352,True Pseudogene
RNU6-1034P,Pseudogene,RNU6,1.1692728842179114,0.231000006198883,0,0,0.03698323815526295,0.10925790239938678,True Pseudogene
RNU6-1035P,Pseudogene,RNU6,1.5581734311952813,0.296999990940094,0,0,-0.15921169534658272,0.4467358932441623,True Pseudogene
RNU6-1036P,Pseudogene,RNU6,0.9351537659978092,0.204999998211861,0,0,0.32929350853297906,0.4758318171999474,True Pseudogene
RNU6-1037P,Pseudogene,RNU6,1.4283256452623412,0.284000009298325,0,0,-0.37473438852739593,-0.005437341224622967,True Pseudogene
RNU6-1038P,Pseudogene,RNU6,1.2023405562828977,0.202999994158745,0,0,0.19528674498009088,0.11261329182335085,True Pseudogene
RNU6-1039P,Pseudogene,RNU6,1.201092019879696,-0.096000000834465,0.3,0,0.7077876233222934,-0.24063605399226692,True Pseudogene
RNU6-103P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0.61,0,0.8579981921919051,-0.15287660603674197,True Pseudogene
RNU6-1040P,Pseudogene,RNU6,1.266015912846166,0.305000007152557,0,0,-0.23232571697735052,0.0969361261436625,True Pseudogene
RNU6-1041P,Pseudogene,RNU6,1.2940222980473886,0.305000007152557,0,0,-0.27204420655522643,-0.2775589220461017,True Pseudogene
RNU6-1042P,Pseudogene,RNU6,0.7141628226311706,0.30799999833107,0,0,0.284621012085412,0.3527368704068373,True Pseudogene
RNU6-1043P,Pseudogene,RNU6,1.6840864357363143,-0.200000002980232,0.27,0,0.5465510164026364,-0.5039069315402618,True Pseudogene
RNU6-1044P,Pseudogene,RNU6,1.2335539663629311,0.186000004410744,0,0,0.10640129520936777,0.03413072216255751,True Pseudogene
RNU6-1045P,Pseudogene,RNU6,0.7141628226311706,-0.0280000008642673,0.71,0,0.8522193615675628,-0.010269236514139822,True Pseudogene
RNU6-1046P,Pseudogene,RNU6,1.168630073396461,0.0280000008642673,0.38,0,0.5720794347147411,0.14781634604298877,True Pseudogene
RNU6-1047P,Pseudogene,RNU6,0.7790867155976406,0.30799999833107,0,0,0.30940443012807467,0.36798166822841777,True Pseudogene
RNU6-1048P,Pseudogene,RNU6,1.2335539663629311,0.30799999833107,3.73,0,-0.10857236392298523,0.1730853319617463,True Pseudogene
RNU6-1049P,Pseudogene,RNU6,0.8115486620808757,-0.0509999990463257,0.27,0,0.9538772209888755,-0.011697166938277444,True Pseudogene
RNU6-104P,Pseudogene,RNU6,1.3634017522958712,-0.0140000004321337,0,0,0.448695818139275,-0.1850066067263006,True Pseudogene
RNU6-1050P,Pseudogene,RNU6,1.201092019879696,0.273000001907349,0,0,-0.05344500603619106,0.1095280093747346,True Pseudogene
RNU6-1051P,Pseudogene,RNU6,0.6470111490236943,0.30799999833107,0,0,0.2840883985086096,0.37851860864394066,True Pseudogene
RNU6-1052P,Pseudogene,RNU6,1.001950463569081,0.256999999284744,0,0,0.16209774783877007,0.1918786697350407,True Pseudogene
RNU6-1053P,Pseudogene,RNU6,1.1348825052703255,0.0659999996423721,4.35,0,0.3131355003539832,-0.08112846891418114,True Pseudogene
RNU6-1054P,Pseudogene,RNU6,1.3359339514254416,0.262500002980232,0,0,-0.20417410415588588,0.035481398778620596,True Pseudogene
