gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter,gene_group
RN7SL140P,Type 2,True,True,True,RN7SL
RN7SL141P,Type 2,False,True,True,RN7SL
RN7SL143P,Type 2,True,True,True,RN7SL
RN7SL144P,Type 2,False,True,True,RN7SL
RN7SL145P,Type 2,False,True,True,RN7SL
RN7SL146P,Type 2,True,True,True,RN7SL
RN7SL147P,Type 2,True,True,True,RN7SL
RN7SL148P,Type 2,True,True,True,RN7SL
RN7SL149P,Type 2,False,True,True,RN7SL
RN7SL14P,Type 2,False,True,True,RN7SL
RN7SL150P,Type 2,True,True,True,RN7SL
RN7SL151P,Type 2,True,True,True,RN7SL
RN7SL152P,Type 2,False,True,True,RN7SL
RN7SL153P,Type 2,True,True,True,RN7SL
RN7SL154P,Type 2,True,True,True,RN7SL
RN7SL155P,Type 2,True,True,True,RN7SL
RN7SL156P,Type 2,True,True,True,RN7SL
RN7SL159P,Type 2,True,True,True,RN7SL
RN7SL15P,Type 2,True,True,True,RN7SL
RN7SL160P,Type 2,False,True,True,RN7SL
RN7SL162P,Type 2,True,True,True,RN7SL
RN7SL163P,Type 2,True,True,True,RN7SL
RN7SL164P,Type 2,False,True,True,RN7SL
RN7SL165P,Type 2,False,True,True,RN7SL
RN7SL166P,Type 2,False,True,True,RN7SL
RN7SL167P,Type 2,True,True,True,RN7SL
RN7SL168P,Type 2,True,True,True,RN7SL
RN7SL169P,Type 2,False,True,True,RN7SL
RN7SL16P,Type 2,False,True,True,RN7SL
RN7SL170P,Type 2,True,True,True,RN7SL
RN7SL172P,Type 2,True,True,True,RN7SL
RN7SL173P,Type 2,True,True,True,RN7SL
RN7SL174P,Type 2,False,True,True,RN7SL
RN7SL176P,Type 2,True,True,True,RN7SL
RN7SL177P,Type 2,False,True,True,RN7SL
RN7SL178P,Type 2,True,True,True,RN7SL
RN7SL180P,Type 2,False,True,True,RN7SL
RN7SL181P,Type 2,True,True,True,RN7SL
RN7SL182P,Type 2,True,True,True,RN7SL
RN7SL183P,Type 2,False,True,True,RN7SL
RN7SL184P,Type 2,False,True,True,RN7SL
RN7SL185P,Type 2,False,True,True,RN7SL
RN7SL186P,Type 2,True,True,True,RN7SL
RN7SL187P,Type 2,True,True,True,RN7SL
RN7SL188P,Type 2,False,True,True,RN7SL
RN7SL189P,Type 2,False,True,True,RN7SL
RN7SL18P,Type 2,True,True,True,RN7SL
RN7SL190P,Type 2,True,True,True,RN7SL
RN7SL191P,Type 2,False,True,True,RN7SL
RN7SL192P,Type 2,False,True,True,RN7SL
RN7SL193P,Type 2,False,True,True,RN7SL
RN7SL196P,Type 2,False,True,False,RN7SL
RN7SL197P,Type 2,True,True,True,RN7SL
RN7SL198P,Type 2,True,True,True,RN7SL
RN7SL199P,Type 2,False,True,True,RN7SL
RN7SL19P,Type 2,True,True,True,RN7SL
RN7SL2,Type 2,True,True,True,RN7SL
RN7SL200P,Type 2,False,True,True,RN7SL
RN7SL201P,Type 2,False,True,True,RN7SL
RN7SL202P,Type 2,True,True,True,RN7SL
RN7SL203P,Type 2,True,True,True,RN7SL
RN7SL204P,Type 2,True,True,True,RN7SL
RN7SL205P,Type 2,True,True,True,RN7SL
RN7SL208P,Type 2,True,True,True,RN7SL
RN7SL209P,Type 2,False,False,False,RN7SL
RN7SL20P,Type 2,False,True,True,RN7SL
RN7SL210P,Type 2,True,True,True,RN7SL
RN7SL211P,Type 2,False,True,True,RN7SL
RN7SL213P,Type 2,True,True,True,RN7SL
RN7SL214P,Type 2,False,False,True,RN7SL
RN7SL215P,Type 2,False,True,True,RN7SL
RN7SL216P,Type 2,False,True,True,RN7SL
RN7SL217P,Type 2,True,True,True,RN7SL
RN7SL218P,Type 2,False,True,True,RN7SL
RN7SL219P,Type 2,False,True,True,RN7SL
RN7SL220P,Type 2,False,True,True,RN7SL
RN7SL221P,Type 2,False,True,True,RN7SL
RN7SL222P,Type 2,True,True,True,RN7SL
RN7SL223P,Type 2,False,True,True,RN7SL
RN7SL225P,Type 2,True,True,True,RN7SL
RN7SL228P,Type 2,False,True,True,RN7SL
RN7SL229P,Type 2,True,True,True,RN7SL
RN7SL22P,Type 2,True,True,True,RN7SL
RN7SL230P,Type 2,True,True,True,RN7SL
RN7SL231P,Type 2,False,True,True,RN7SL
RN7SL233P,Type 2,False,True,True,RN7SL
RN7SL234P,Type 2,True,True,True,RN7SL
RN7SL236P,Type 2,False,True,True,RN7SL
RN7SL237P,Type 2,True,True,True,RN7SL
RN7SL238P,Type 2,False,True,True,RN7SL
RN7SL239P,Type 2,True,True,True,RN7SL
RN7SL23P,Type 2,False,True,True,RN7SL
RN7SL240P,Type 2,False,True,True,RN7SL
RN7SL241P,Type 2,False,False,False,RN7SL
RN7SL242P,Type 2,False,True,True,RN7SL
RN7SL244P,Type 2,False,True,True,RN7SL
RN7SL246P,Type 2,False,True,True,RN7SL
RN7SL248P,Type 2,True,True,True,RN7SL
RN7SL250P,Type 2,True,True,True,RN7SL
RN7SL251P,Type 2,True,True,True,RN7SL
RN7SL252P,Type 2,False,True,True,RN7SL
RN7SL253P,Type 2,True,True,True,RN7SL
RN7SL254P,Type 2,True,True,True,RN7SL
RN7SL255P,Type 2,True,True,True,RN7SL
RN7SL258P,Type 2,False,True,True,RN7SL
RN7SL259P,Type 2,False,True,True,RN7SL
RN7SL25P,Type 2,True,True,True,RN7SL
RN7SL260P,Type 2,True,True,True,RN7SL
RN7SL261P,Type 2,True,True,True,RN7SL
RN7SL262P,Type 2,True,True,True,RN7SL
RN7SL263P,Type 2,True,True,True,RN7SL
RN7SL265P,Type 2,False,True,True,RN7SL
RN7SL266P,Type 2,False,True,True,RN7SL
RN7SL267P,Type 2,True,True,True,RN7SL
RN7SL268P,Type 2,False,True,True,RN7SL
RN7SL269P,Type 2,True,True,True,RN7SL
RN7SL26P,Type 2,True,True,True,RN7SL
RN7SL270P,Type 2,False,True,True,RN7SL
RN7SL271P,Type 2,True,True,True,RN7SL
RN7SL272P,Type 2,True,True,True,RN7SL
RN7SL273P,Type 2,False,True,True,RN7SL
RN7SL274P,Type 2,True,True,True,RN7SL
RN7SL275P,Type 2,True,True,True,RN7SL
RN7SL277P,Type 2,False,True,True,RN7SL
RN7SL278P,Type 2,True,True,True,RN7SL
RN7SL279P,Type 2,True,True,True,RN7SL
RN7SL280P,Type 2,True,True,True,RN7SL
RN7SL282P,Type 2,True,True,True,RN7SL
RN7SL283P,Type 2,False,True,True,RN7SL
RN7SL284P,Type 2,False,True,True,RN7SL
RN7SL285P,Type 2,False,True,True,RN7SL
RN7SL286P,Type 2,False,True,False,RN7SL
RN7SL288P,Type 2,False,True,True,RN7SL
RN7SL28P,Type 2,True,True,True,RN7SL
RN7SL290P,Type 2,True,True,True,RN7SL
RN7SL291P,Type 2,False,True,True,RN7SL
RN7SL292P,Type 2,False,True,True,RN7SL
RN7SL293P,Type 2,False,True,False,RN7SL
RN7SL294P,Type 2,False,True,True,RN7SL
RN7SL296P,Type 2,False,True,True,RN7SL
RN7SL297P,Type 2,False,True,True,RN7SL
RN7SL299P,Type 2,True,True,True,RN7SL
RN7SL3,Type 2,True,True,True,RN7SL
RN7SL300P,Type 2,True,True,True,RN7SL
RN7SL301P,Type 2,False,True,True,RN7SL
RN7SL302P,Type 2,False,True,True,RN7SL
RN7SL303P,Type 2,True,True,True,RN7SL
RN7SL304P,Type 2,True,True,True,RN7SL
RN7SL305P,Type 2,True,True,True,RN7SL
RN7SL306P,Type 2,False,False,True,RN7SL
RN7SL307P,Type 2,False,True,True,RN7SL
RN7SL308P,Type 2,False,True,True,RN7SL
RN7SL309P,Type 2,False,True,True,RN7SL
RN7SL30P,Type 2,True,True,True,RN7SL
RN7SL310P,Type 2,True,True,True,RN7SL
RN7SL311P,Type 2,True,True,True,RN7SL
RN7SL313P,Type 2,True,True,True,RN7SL
RN7SL314P,Type 2,False,False,True,RN7SL
RN7SL316P,Type 2,False,True,True,RN7SL
RN7SL317P,Type 2,True,True,True,RN7SL
RN7SL318P,Type 2,True,True,True,RN7SL
RN7SL319P,Type 2,False,False,True,RN7SL
RN7SL320P,Type 2,True,True,True,RN7SL
RN7SL321P,Type 2,True,True,True,RN7SL
RN7SL322P,Type 2,False,True,True,RN7SL
RN7SL323P,Type 2,True,True,True,RN7SL
RN7SL325P,Type 2,False,True,True,RN7SL
RN7SL326P,Type 2,True,True,True,RN7SL
RN7SL327P,Type 2,False,False,False,RN7SL
RN7SL328P,Type 2,True,True,True,RN7SL
RN7SL329P,Type 2,False,True,True,RN7SL
RN7SL32P,Type 2,True,True,True,RN7SL
RN7SL330P,Type 2,False,True,True,RN7SL
RN7SL331P,Type 2,False,False,True,RN7SL
RN7SL332P,Type 2,False,True,True,RN7SL
RN7SL333P,Type 2,False,True,True,RN7SL
RN7SL334P,Type 2,True,True,True,RN7SL
RN7SL335P,Type 2,False,True,True,RN7SL
RN7SL336P,Type 2,False,True,True,RN7SL
RN7SL337P,Type 2,False,True,True,RN7SL
RN7SL338P,Type 2,False,True,True,RN7SL
RN7SL339P,Type 2,True,True,True,RN7SL
RN7SL33P,Type 2,True,True,True,RN7SL
RN7SL340P,Type 2,True,True,True,RN7SL
RN7SL341P,Type 2,True,True,True,RN7SL
RN7SL342P,Type 2,True,True,True,RN7SL
RN7SL343P,Type 2,True,True,True,RN7SL
RN7SL344P,Type 2,True,True,True,RN7SL
RN7SL346P,Type 2,False,True,True,RN7SL
RN7SL34P,Type 2,False,True,True,RN7SL
RN7SL350P,Type 2,False,True,True,RN7SL
RN7SL351P,Type 2,False,True,True,RN7SL
RN7SL352P,Type 2,False,True,True,RN7SL
RN7SL353P,Type 2,True,True,True,RN7SL
RN7SL354P,Type 2,True,True,True,RN7SL
RN7SL356P,Type 2,True,True,True,RN7SL
RN7SL357P,Type 2,False,True,True,RN7SL
RN7SL359P,Type 2,True,True,True,RN7SL
RN7SL35P,Type 2,True,True,True,RN7SL
RN7SL361P,Type 2,True,True,True,RN7SL
RN7SL362P,Type 2,False,True,False,RN7SL
RN7SL363P,Type 2,True,True,True,RN7SL
RN7SL364P,Type 2,True,True,True,RN7SL
RN7SL366P,Type 2,False,True,True,RN7SL
RN7SL368P,Type 2,True,True,True,RN7SL
RN7SL369P,Type 2,True,True,True,RN7SL
RN7SL36P,Type 2,True,True,True,RN7SL
RN7SL370P,Type 2,False,True,True,RN7SL
RN7SL371P,Type 2,True,True,True,RN7SL
RN7SL372P,Type 2,False,True,True,RN7SL
RN7SL375P,Type 2,False,True,True,RN7SL
RN7SL376P,Type 2,False,True,True,RN7SL
RN7SL377P,Type 2,True,True,True,RN7SL
RN7SL378P,Type 2,False,True,True,RN7SL
RN7SL379P,Type 2,False,True,True,RN7SL
RN7SL37P,Type 2,False,True,True,RN7SL
RN7SL380P,Type 2,False,True,True,RN7SL
RN7SL381P,Type 2,False,True,True,RN7SL
RN7SL382P,Type 2,True,True,True,RN7SL
RN7SL383P,Type 2,False,True,True,RN7SL
RN7SL384P,Type 2,False,True,True,RN7SL
RN7SL385P,Type 2,True,True,True,RN7SL
RN7SL386P,Type 2,True,True,True,RN7SL
RN7SL387P,Type 2,True,True,True,RN7SL
RN7SL388P,Type 2,True,True,True,RN7SL
RN7SL38P,Type 2,True,True,True,RN7SL
RN7SL390P,Type 2,False,True,True,RN7SL
RN7SL391P,Type 2,True,True,True,RN7SL
RN7SL392P,Type 2,True,True,True,RN7SL
RN7SL393P,Type 2,False,True,True,RN7SL
RN7SL394P,Type 2,False,True,True,RN7SL
RN7SL395P,Type 2,False,True,True,RN7SL
RN7SL396P,Type 2,False,True,True,RN7SL
RN7SL397P,Type 2,False,True,True,RN7SL
RN7SL398P,Type 2,False,True,True,RN7SL
RN7SL399P,Type 2,False,True,True,RN7SL
RN7SL39P,Type 2,True,True,True,RN7SL
RN7SL400P,Type 2,True,True,True,RN7SL
RN7SL401P,Type 2,True,True,True,RN7SL
RN7SL402P,Type 2,False,True,True,RN7SL
RN7SL403P,Type 2,True,True,True,RN7SL
RN7SL404P,Type 2,False,True,True,RN7SL
RN7SL405P,Type 2,True,True,True,RN7SL
RN7SL408P,Type 2,True,True,True,RN7SL
RN7SL40P,Type 2,False,True,True,RN7SL
RN7SL411P,Type 2,True,True,True,RN7SL
RN7SL413P,Type 2,False,True,True,RN7SL
RN7SL414P,Type 2,False,True,True,RN7SL
RN7SL415P,Type 2,False,True,True,RN7SL
RN7SL416P,Type 2,False,True,True,RN7SL
RN7SL417P,Type 2,False,False,False,RN7SL
RN7SL418P,Type 2,True,True,True,RN7SL
RN7SL419P,Type 2,True,True,True,RN7SL
RN7SL41P,Type 2,False,True,True,RN7SL
RN7SL420P,Type 2,True,True,True,RN7SL
RN7SL422P,Type 2,True,True,True,RN7SL
RN7SL423P,Type 2,True,True,True,RN7SL
RN7SL424P,Type 2,True,True,True,RN7SL
RN7SL425P,Type 2,False,True,True,RN7SL
RN7SL426P,Type 2,False,True,True,RN7SL
RN7SL428P,Type 2,False,False,True,RN7SL
RN7SL429P,Type 2,False,False,False,RN7SL
RN7SL42P,Type 2,False,True,False,RN7SL
RN7SL430P,Type 2,False,False,True,RN7SL
RN7SL431P,Type 2,True,True,True,RN7SL
RN7SL432P,Type 2,True,True,True,RN7SL
RN7SL434P,Type 2,False,True,True,RN7SL
RN7SL435P,Type 2,False,True,True,RN7SL
RN7SL438P,Type 2,True,True,True,RN7SL
RN7SL43P,Type 2,True,True,True,RN7SL
RN7SL440P,Type 2,True,True,True,RN7SL
RN7SL441P,Type 2,False,True,True,RN7SL
RN7SL442P,Type 2,False,True,True,RN7SL
RN7SL443P,Type 2,False,True,True,RN7SL
RN7SL444P,Type 2,False,True,True,RN7SL
RN7SL445P,Type 2,True,True,True,RN7SL
RN7SL446P,Type 2,False,True,True,RN7SL
RN7SL447P,Type 2,False,True,True,RN7SL
RN7SL448P,Type 2,False,True,True,RN7SL
RN7SL449P,Type 2,False,True,True,RN7SL
RN7SL44P,Type 2,True,True,True,RN7SL
RN7SL451P,Type 2,True,True,True,RN7SL
RN7SL452P,Type 2,False,True,True,RN7SL
RN7SL453P,Type 2,True,True,True,RN7SL
RN7SL454P,Type 2,False,True,True,RN7SL
RN7SL455P,Type 2,True,True,True,RN7SL
RN7SL456P,Type 2,False,True,True,RN7SL
RN7SL457P,Type 2,False,True,True,RN7SL
RN7SL459P,Type 2,False,True,True,RN7SL
RN7SL45P,Type 2,True,True,True,RN7SL
RN7SL460P,Type 2,True,True,True,RN7SL
RN7SL461P,Type 2,True,True,True,RN7SL
RN7SL462P,Type 2,True,True,True,RN7SL
RN7SL464P,Type 2,False,True,True,RN7SL
RN7SL465P,Type 2,False,True,True,RN7SL
RN7SL466P,Type 2,False,True,True,RN7SL
RN7SL468P,Type 2,True,True,True,RN7SL
RN7SL469P,Type 2,False,True,True,RN7SL
RN7SL470P,Type 2,True,True,True,RN7SL
RN7SL471P,Type 2,True,True,True,RN7SL
RN7SL472P,Type 2,False,True,True,RN7SL
RN7SL473P,Type 2,True,True,True,RN7SL
RN7SL474P,Type 2,True,True,True,RN7SL
RN7SL475P,Type 2,True,True,True,RN7SL
RN7SL477P,Type 2,False,True,True,RN7SL
RN7SL478P,Type 2,True,True,True,RN7SL
RN7SL479P,Type 2,True,True,True,RN7SL
RN7SL47P,Type 2,True,True,True,RN7SL
RN7SL480P,Type 2,True,True,True,RN7SL
RN7SL481P,Type 2,True,True,True,RN7SL
RN7SL482P,Type 2,True,True,True,RN7SL
RN7SL483P,Type 2,True,True,True,RN7SL
RN7SL484P,Type 2,False,False,False,RN7SL
RN7SL487P,Type 2,False,True,True,RN7SL
RN7SL488P,Type 2,True,True,True,RN7SL
RN7SL489P,Type 2,False,False,False,RN7SL
RN7SL48P,Type 2,True,True,True,RN7SL
RN7SL491P,Type 2,True,True,True,RN7SL
RN7SL492P,Type 2,True,True,True,RN7SL
RN7SL493P,Type 2,True,True,True,RN7SL
RN7SL494P,Type 2,False,True,True,RN7SL
RN7SL495P,Type 2,False,True,True,RN7SL
RN7SL496P,Type 2,True,True,True,RN7SL
RN7SL497P,Type 2,True,True,True,RN7SL
RN7SL498P,Type 2,False,True,True,RN7SL
RN7SL499P,Type 2,True,True,True,RN7SL
RN7SL49P,Type 2,False,True,True,RN7SL
RN7SL4P,Type 2,True,True,True,RN7SL
RN7SL500P,Type 2,False,True,True,RN7SL
RN7SL502P,Type 2,False,True,True,RN7SL
RN7SL503P,Type 2,True,True,True,RN7SL
RN7SL504P,Type 2,True,True,True,RN7SL
RN7SL505P,Type 2,True,True,True,RN7SL
RN7SL507P,Type 2,True,True,True,RN7SL
RN7SL508P,Type 2,False,True,True,RN7SL
RN7SL509P,Type 2,True,True,True,RN7SL
RN7SL50P,Type 2,False,True,True,RN7SL
RN7SL510P,Type 2,True,True,True,RN7SL
RN7SL513P,Type 2,False,True,True,RN7SL
RN7SL515P,Type 2,False,True,True,RN7SL
RN7SL516P,Type 2,True,True,True,RN7SL
RN7SL517P,Type 2,True,True,True,RN7SL
RN7SL518P,Type 2,False,True,True,RN7SL
RN7SL519P,Type 2,True,True,True,RN7SL
RN7SL51P,Type 2,False,True,True,RN7SL
RN7SL520P,Type 2,True,True,True,RN7SL
RN7SL521P,Type 2,False,True,True,RN7SL
RN7SL523P,Type 2,True,True,True,RN7SL
RN7SL524P,Type 2,True,True,True,RN7SL
RN7SL525P,Type 2,True,True,True,RN7SL
RN7SL526P,Type 2,True,True,True,RN7SL
RN7SL52P,Type 2,True,True,True,RN7SL
RN7SL530P,Type 2,True,True,True,RN7SL
RN7SL531P,Type 2,True,True,True,RN7SL
RN7SL535P,Type 2,True,True,True,RN7SL
RN7SL536P,Type 2,False,True,True,RN7SL
RN7SL538P,Type 2,False,True,True,RN7SL
RN7SL539P,Type 2,False,True,False,RN7SL
RN7SL541P,Type 2,False,True,True,RN7SL
RN7SL542P,Type 2,True,True,True,RN7SL
RN7SL543P,Type 2,True,True,True,RN7SL
RN7SL544P,Type 2,False,True,True,RN7SL
RN7SL545P,Type 2,False,True,True,RN7SL
RN7SL546P,Type 2,True,True,True,RN7SL
RN7SL547P,Type 2,False,True,True,RN7SL
RN7SL549P,Type 2,False,True,True,RN7SL
RN7SL551P,Type 2,True,True,True,RN7SL
RN7SL552P,Type 2,True,True,True,RN7SL
RN7SL553P,Type 2,True,True,True,RN7SL
RN7SL554P,Type 2,False,True,True,RN7SL
RN7SL555P,Type 2,True,True,True,RN7SL
RN7SL556P,Type 2,True,True,True,RN7SL
RN7SL557P,Type 2,True,True,True,RN7SL
RN7SL558P,Type 2,False,True,True,RN7SL
RN7SL559P,Type 2,True,True,True,RN7SL
RN7SL55P,Type 2,False,True,True,RN7SL
RN7SL560P,Type 2,True,True,True,RN7SL
RN7SL561P,Type 2,True,True,True,RN7SL
RN7SL563P,Type 2,True,True,True,RN7SL
RN7SL564P,Type 2,False,False,False,RN7SL
RN7SL565P,Type 2,True,True,True,RN7SL
RN7SL566P,Type 2,False,True,True,RN7SL
RN7SL567P,Type 2,True,True,True,RN7SL
RN7SL568P,Type 2,True,True,True,RN7SL
RN7SL569P,Type 2,False,True,True,RN7SL
RN7SL570P,Type 2,False,True,True,RN7SL
RN7SL571P,Type 2,False,True,True,RN7SL
RN7SL573P,Type 2,False,True,True,RN7SL
RN7SL574P,Type 2,True,True,True,RN7SL
RN7SL575P,Type 2,False,True,True,RN7SL
RN7SL577P,Type 2,True,True,True,RN7SL
RN7SL578P,Type 2,False,True,True,RN7SL
RN7SL57P,Type 2,True,True,True,RN7SL
RN7SL580P,Type 2,False,True,True,RN7SL
RN7SL581P,Type 2,True,True,True,RN7SL
RN7SL582P,Type 2,True,True,True,RN7SL
RN7SL583P,Type 2,False,True,True,RN7SL
RN7SL584P,Type 2,True,True,True,RN7SL
RN7SL585P,Type 2,False,True,True,RN7SL
RN7SL586P,Type 2,True,True,True,RN7SL
RN7SL587P,Type 2,True,True,True,RN7SL
RN7SL589P,Type 2,True,True,True,RN7SL
RN7SL58P,Type 2,False,True,True,RN7SL
RN7SL591P,Type 2,False,True,True,RN7SL
RN7SL592P,Type 2,True,True,True,RN7SL
RN7SL594P,Type 2,False,True,True,RN7SL
RN7SL596P,Type 2,True,True,True,RN7SL
RN7SL597P,Type 2,False,True,True,RN7SL
RN7SL598P,Type 2,False,True,True,RN7SL
RN7SL5P,Type 2,False,True,True,RN7SL
RN7SL600P,Type 2,True,True,True,RN7SL
RN7SL601P,Type 2,True,True,True,RN7SL
RN7SL602P,Type 2,True,True,True,RN7SL
RN7SL604P,Type 2,True,True,True,RN7SL
RN7SL605P,Type 2,True,True,True,RN7SL
RN7SL606P,Type 2,False,True,True,RN7SL
RN7SL607P,Type 2,True,True,True,RN7SL
RN7SL608P,Type 2,False,True,True,RN7SL
RN7SL60P,Type 2,True,True,True,RN7SL
RN7SL610P,Type 2,True,True,True,RN7SL
RN7SL612P,Type 2,True,True,True,RN7SL
RN7SL614P,Type 2,True,True,True,RN7SL
RN7SL615P,Type 2,False,True,True,RN7SL
RN7SL616P,Type 2,False,True,True,RN7SL
RN7SL617P,Type 2,True,True,True,RN7SL
RN7SL618P,Type 2,False,True,True,RN7SL
RN7SL619P,Type 2,True,True,True,RN7SL
RN7SL620P,Type 2,False,True,True,RN7SL
RN7SL621P,Type 2,False,True,True,RN7SL
RN7SL622P,Type 2,True,True,True,RN7SL
RN7SL623P,Type 2,False,True,True,RN7SL
RN7SL624P,Type 2,True,True,True,RN7SL
RN7SL625P,Type 2,True,True,True,RN7SL
RN7SL627P,Type 2,True,True,True,RN7SL
RN7SL628P,Type 2,False,True,True,RN7SL
RN7SL629P,Type 2,False,True,False,RN7SL
RN7SL62P,Type 2,True,True,True,RN7SL
RN7SL630P,Type 2,False,True,True,RN7SL
RN7SL632P,Type 2,False,True,True,RN7SL
RN7SL633P,Type 2,True,True,True,RN7SL
RN7SL634P,Type 2,True,True,True,RN7SL
RN7SL635P,Type 2,True,True,True,RN7SL
RN7SL636P,Type 2,True,True,True,RN7SL
RN7SL638P,Type 2,False,True,True,RN7SL
RN7SL63P,Type 2,False,True,True,RN7SL
RN7SL640P,Type 2,True,True,True,RN7SL
RN7SL643P,Type 2,True,True,True,RN7SL
RN7SL644P,Type 2,True,True,True,RN7SL
RN7SL645P,Type 2,True,True,True,RN7SL
RN7SL646P,Type 2,False,True,True,RN7SL
RN7SL647P,Type 2,False,True,True,RN7SL
RN7SL648P,Type 2,True,True,True,RN7SL
RN7SL649P,Type 2,True,True,True,RN7SL
RN7SL650P,Type 2,True,True,True,RN7SL
RN7SL652P,Type 2,False,True,True,RN7SL
RN7SL653P,Type 2,False,True,True,RN7SL
RN7SL654P,Type 2,False,True,True,RN7SL
RN7SL655P,Type 2,False,True,True,RN7SL
RN7SL656P,Type 2,False,True,True,RN7SL
RN7SL657P,Type 2,False,True,True,RN7SL
RN7SL658P,Type 2,True,True,True,RN7SL
RN7SL659P,Type 2,True,True,True,RN7SL
RN7SL65P,Type 2,False,True,True,RN7SL
RN7SL660P,Type 2,False,True,True,RN7SL
RN7SL663P,Type 2,True,True,True,RN7SL
RN7SL664P,Type 2,True,True,True,RN7SL
RN7SL665P,Type 2,False,True,True,RN7SL
RN7SL666P,Type 2,True,True,True,RN7SL
RN7SL667P,Type 2,True,True,True,RN7SL
RN7SL668P,Type 2,True,True,True,RN7SL
RN7SL66P,Type 2,True,True,True,RN7SL
RN7SL670P,Type 2,True,True,True,RN7SL
RN7SL671P,Type 2,False,True,True,RN7SL
RN7SL672P,Type 2,True,True,True,RN7SL
RN7SL673P,Type 2,False,True,True,RN7SL
RN7SL674P,Type 2,False,True,True,RN7SL
RN7SL675P,Type 2,False,True,True,RN7SL
RN7SL676P,Type 2,True,True,True,RN7SL
RN7SL677P,Type 2,False,True,True,RN7SL
RN7SL678P,Type 2,False,True,True,RN7SL
RN7SL679P,Type 2,True,True,True,RN7SL
RN7SL67P,Type 2,False,True,True,RN7SL
RN7SL680P,Type 2,False,True,True,RN7SL
RN7SL681P,Type 2,False,True,True,RN7SL
RN7SL683P,Type 2,True,True,True,RN7SL
RN7SL684P,Type 2,False,True,True,RN7SL
RN7SL685P,Type 2,True,True,True,RN7SL
RN7SL687P,Type 2,True,True,True,RN7SL
RN7SL688P,Type 2,False,True,True,RN7SL
RN7SL689P,Type 2,False,True,True,RN7SL
RN7SL68P,Type 2,True,True,True,RN7SL
RN7SL690P,Type 2,True,True,True,RN7SL
RN7SL691P,Type 2,True,True,True,RN7SL
RN7SL692P,Type 2,False,True,True,RN7SL
RN7SL693P,Type 2,True,True,True,RN7SL
RN7SL697P,Type 2,False,True,True,RN7SL
RN7SL698P,Type 2,False,True,True,RN7SL
RN7SL69P,Type 2,True,True,True,RN7SL
RN7SL6P,Type 2,False,True,True,RN7SL
RN7SL700P,Type 2,False,True,True,RN7SL
RN7SL702P,Type 2,False,True,True,RN7SL
RN7SL703P,Type 2,False,True,True,RN7SL
RN7SL704P,Type 2,True,True,True,RN7SL
RN7SL705P,Type 2,False,True,True,RN7SL
RN7SL706P,Type 2,False,True,True,RN7SL
RN7SL708P,Type 2,False,True,True,RN7SL
RN7SL709P,Type 2,True,True,True,RN7SL
RN7SL70P,Type 2,False,True,True,RN7SL
RN7SL711P,Type 2,False,True,True,RN7SL
RN7SL712P,Type 2,True,True,True,RN7SL
RN7SL713P,Type 2,False,True,True,RN7SL
RN7SL714P,Type 2,True,True,True,RN7SL
RN7SL715P,Type 2,False,True,True,RN7SL
RN7SL716P,Type 2,True,True,True,RN7SL
RN7SL717P,Type 2,True,True,True,RN7SL
RN7SL718P,Type 2,True,True,True,RN7SL
RN7SL719P,Type 2,False,True,False,RN7SL
RN7SL720P,Type 2,True,True,True,RN7SL
RN7SL722P,Type 2,True,True,True,RN7SL
RN7SL724P,Type 2,True,True,True,RN7SL
RN7SL725P,Type 2,False,False,False,RN7SL
RN7SL726P,Type 2,True,True,True,RN7SL
RN7SL727P,Type 2,True,True,True,RN7SL
RN7SL728P,Type 2,True,True,True,RN7SL
RN7SL72P,Type 2,False,False,True,RN7SL
RN7SL731P,Type 2,False,True,True,RN7SL
RN7SL732P,Type 2,False,True,True,RN7SL
RN7SL733P,Type 2,True,True,True,RN7SL
RN7SL734P,Type 2,False,True,True,RN7SL
RN7SL735P,Type 2,True,True,True,RN7SL
RN7SL736P,Type 2,False,False,False,RN7SL
RN7SL737P,Type 2,False,True,True,RN7SL
RN7SL738P,Type 2,True,True,True,RN7SL
RN7SL73P,Type 2,True,True,True,RN7SL
RN7SL740P,Type 2,True,True,True,RN7SL
RN7SL741P,Type 2,True,True,True,RN7SL
RN7SL743P,Type 2,False,True,True,RN7SL
RN7SL744P,Type 2,True,True,True,RN7SL
RN7SL745P,Type 2,True,True,True,RN7SL
RN7SL748P,Type 2,True,True,True,RN7SL
RN7SL749P,Type 2,False,True,True,RN7SL
RN7SL74P,Type 2,True,True,True,RN7SL
RN7SL750P,Type 2,True,True,True,RN7SL
RN7SL751P,Type 2,False,False,False,RN7SL
RN7SL752P,Type 2,False,True,True,RN7SL
RN7SL753P,Type 2,False,True,True,RN7SL
RN7SL754P,Type 2,False,True,True,RN7SL
RN7SL756P,Type 2,True,True,True,RN7SL
RN7SL757P,Type 2,True,True,True,RN7SL
RN7SL759P,Type 2,False,True,True,RN7SL
RN7SL75P,Type 2,True,True,True,RN7SL
RN7SL760P,Type 2,False,True,True,RN7SL
RN7SL761P,Type 2,False,True,True,RN7SL
RN7SL762P,Type 2,True,True,True,RN7SL
RN7SL763P,Type 2,False,True,True,RN7SL
RN7SL764P,Type 2,True,True,True,RN7SL
RN7SL766P,Type 2,False,True,True,RN7SL
RN7SL767P,Type 2,False,True,True,RN7SL
