"gene_name","expected_promoter","contains_type1_promoter","contains_type2_promoter","contains_type3_promoter","gene_group","locus_type","gene_type","enrichment_intergenic_dbsnp"
"RNU6-1009P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-100P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.1141185028868776
"RNU6-1010P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1011P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-1012P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",0.9878557475678036
"RNU6-1013P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9089345015305808
"RNU6-1014P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0454007425717533
"RNU6-1015P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.912213486023837
"RNU6-1016P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.108540938416856
"RNU6-1017P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.8192047815344689
"RNU6-1018P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1141185028868776
"RNU6-1019P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3958636987791062
"RNU6-101P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-1020P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-1021P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1022P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.4695273465679857
"RNU6-1023P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2124230766710138
"RNU6-1024P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1025P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-1026P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.157809424568716
"RNU6-1027P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.7466247691144057
"RNU6-1028P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.0457633512233564
"RNU6-1029P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8764725550473457
"RNU6-102P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9351537659978092
"RNU6-1031P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1032P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-1034P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1692728842179114
"RNU6-1035P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.5581734311952813
"RNU6-1036P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9351537659978092
"RNU6-1037P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4283256452623412
"RNU6-1038P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2023405562828977
"RNU6-1039P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-103P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-1040P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-1041P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.2940222980473886
"RNU6-1042P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7141628226311706
"RNU6-1043P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6840864357363143
"RNU6-1044P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-1045P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7141628226311706
"RNU6-1046P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1047P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7790867155976406
"RNU6-1048P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-1049P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8115486620808757
"RNU6-104P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3634017522958712
"RNU6-1050P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-1051P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6470111490236943
"RNU6-1052P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.001950463569081
"RNU6-1053P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1348825052703255
"RNU6-1054P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3359339514254416
"RNU6-1055P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-1056P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.5518530902149955
"RNU6-1057P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.2599690796777203
"RNU6-1059P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.205066952102133
"RNU6-105P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2023405562828977
"RNU6-1060P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1061P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4034053631135952
"RNU6-1062P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-1064P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.636519090496166
"RNU6-1065P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0158139291027417
"RNU6-1066P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2570502323888917
"RNU6-1067P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1068P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0116781379726645
"RNU6-1069P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.305800102897048
"RNU6-106P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.006320340980286
"RNU6-1071P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.0687807578951712
"RNU6-1072P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.3958636987791062
"RNU6-1073P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3107276504551504
"RNU6-1074P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.834958719640901
"RNU6-1075P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.6880212171282214
"RNU6-1076P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.0
"RNU6-1077P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",2.00913988381042
"RNU6-1078P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6744520919817764
"RNU6-1079P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.168334964792068
"RNU6-107P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8513304592417029
"RNU6-1080P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-1081P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0712442339467558
"RNU6-1082P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.5257114847120463
"RNU6-1083P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.3958636987791062
"RNU6-1084P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-1085P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.6230973241617517
"RNU6-1086P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.076762764848906
"RNU6-1087P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.928540231584812
"RNU6-1088P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.1021455099259891
"RNU6-1089P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6011702781414487
"RNU6-108P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9089345015305808
"RNU6-1090P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9607354799612752
"RNU6-1091P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-1092P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.1178849616525537
"RNU6-1093P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9089345015305808
"RNU6-1094P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-1095P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9970025600452832
"RNU6-1096P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.5448514939146899
"RNU6-1097P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-1098P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1939909690864885
"RNU6-1099P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-109P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.0
"RNU6-10P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-1100P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.801560370855265
"RNU6-1101P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.5437458994249549
"RNU6-1102P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6150862568021305
"RNU6-1103P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-1104P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.5697223929248938
"RNU6-1105P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.3958636987791062
"RNU6-1106P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-1107P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2023405562828977
"RNU6-1108P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.135543858711625
"RNU6-1109P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.0712442339467558
"RNU6-110P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9017554172121732
"RNU6-1110P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.3068344000082537
"RNU6-1111P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-1112P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.473575631269275
"RNU6-1113P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1114P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.3634017522958712
"RNU6-1115P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1141185028868776
"RNU6-1116P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.912213486023837
"RNU6-1117P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4361289977823497
"RNU6-1118P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3359339514254416
"RNU6-1119P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.318616289092149
"RNU6-111P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7939264625614052
"RNU6-1120P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.318616289092149
"RNU6-1121P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9878557475678036
"RNU6-1122P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-1123P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2451912679323929
"RNU6-1124P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1125P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-1126P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1127P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.006320340980286
"RNU6-1128P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1790536341938302
"RNU6-1129P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-112P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1689422074972615
"RNU6-1130P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.103706180429991
"RNU6-1131P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.266015912846166
"RNU6-1132P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.0712442339467558
"RNU6-1133P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.146231330323029
"RNU6-1134P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9629306105323976
"RNU6-1135P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3489041839635527
"RNU6-1136P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.868357068426537
"RNU6-1137P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0876391564130363
"RNU6-1138P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.9830457378413626
"RNU6-1139P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.6512678013199028
"RNU6-113P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9629306105323976
"RNU6-1140P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7536683990117115
"RNU6-1141P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-1143P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-1144P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.9685521147834452
"RNU6-1145P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-1146P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.0897029878293798
"RNU6-1147P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",0.8764725550473457
"RNU6-1148P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.001950463569081
"RNU6-1149P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0384476282214257
"RNU6-114P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.7939264625614052
"RNU6-1150P","Type 3",False,False,False,"RNU6","pseudogene","pseudogene",1.0525540223351963
"RNU6-1151P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.9152548425108664
"RNU6-1152P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-1153P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.819414810036554
"RNU6-1154P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-1155P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.201092019879696
"RNU6-1156P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.076762764848906
"RNU6-1157P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2124230766710138
"RNU6-1158P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1159P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.3634017522958712
"RNU6-115P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4607875917455764
"RNU6-1160P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0687471611403534
"RNU6-1161P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.123756206199048
"RNU6-1162P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.3693323002110775
"RNU6-1163P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4283256452623412
"RNU6-1164P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.136168126913226
"RNU6-1165P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.168630073396461
"RNU6-1167P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.108540938416856
"RNU6-1168P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.868357068426537
"RNU6-1169P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.281458974765375
"RNU6-116P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.46585046413287
"RNU6-1170P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4090322242392863
"RNU6-1171P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.0
"RNU6-1172P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8115486620808757
"RNU6-1174P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6878075789517125
"RNU6-1175P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.330939805812636
"RNU6-1176P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.298477859329401
"RNU6-1177P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9351537659978092
"RNU6-1178P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",1.5906353776785165
"RNU6-1179P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.006320340980286
"RNU6-117P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4283256452623412
"RNU6-1180P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.8440106085641107
"RNU6-1181P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.6553638252275752
"RNU6-1183P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.157809424568716
"RNU6-1184P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.318616289092149
"RNU6-1186P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.4681500950716708
"RNU6-1187P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.4841011714926269
"RNU6-1188P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2335539663629311
"RNU6-1189P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.9738583944970508
"RNU6-118P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.157809424568716
"RNU6-1190P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.2357389050685337
"RNU6-1191P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.7529451100946911
"RNU6-1192P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.0712442339467558
"RNU6-1193P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",0.4544672507652904
"RNU6-1194P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.2691372538541694
"RNU6-1195P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.135543858711625
"RNU6-1196P","Type 3",True,True,True,"RNU6","pseudogene","pseudogene",0.7020759276640086
"RNU6-1197P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.5906353776785165
"RNU6-1198P","Type 3",False,True,True,"RNU6","pseudogene","pseudogene",1.5034241781713178
"RNU6-1199P","Type 3",False,False,True,"RNU6","pseudogene","pseudogene",1.1021455099259891
