"Gene","PhastCons30_median","PhyloP100_median","PhyloP447_median","GTEX_max","Gene_Type","Gene_group"
"RNU4-88P",0.010499999858439,0.282000005245209,0.456000000238419,2,"Pseudogene","RNU4"
"RNU4-89P",0.0280000008642673,0.0579999983310699,0.193000003695488,8,"Pseudogene","RNU4"
"RNU4-8P",0.0230000000447035,0.301999986171722,0.0439999997615814,10,"Pseudogene","RNU4"
"RNU4-90P",0.287000000476837,0.214000001549721,0.458000004291534,6,"Pseudogene","RNU4"
"RNU4-91P",0.0089999996125698,-0.0350000001490116,0.12899999320507,1,"Pseudogene","RNU4"
"RNU4-92P",0.00700000021606683,0.296999990940094,0.741499990224838,19,"Pseudogene","RNU4"
"RNU4-9P",0.0500000007450581,0.30799999833107,0.046000000089407,2,"Pseudogene","RNU4"
"RNU5A-1",0.683499991893768,1.55200004577637,1.85199999809265,43,"Functional","RNU5"
"RNU5A-2P",0.207000002264977,-0.0169999997597188,0.0465000011026859,1,"Pseudogene","RNU5"
"RNU5A-3P",0.0429999995976686,0.30799999833107,0.046000000089407,2,"Pseudogene","RNU5"
"RNU5A-4P",0.0280000008642673,0.00999999977648258,0.0469999983906746,6,"Pseudogene","RNU5"
"RNU5A-5P",0.129000000655651,0.193999998271465,0.575999975204468,1,"Pseudogene","RNU5"
"RNU5A-6P",0.00700000021606683,-0.109000001102686,-0.179000005125999,5,"Pseudogene","RNU5"
"RNU5A-7P",0.0714999996125698,0.340000003576279,0.023999999742955,3,"Pseudogene","RNU5"
"RNU5A-8P",0.00250000006053596,0.683499991893768,1.51750004291534,3,"Pseudogene","RNU5"
"RNU5B-1",1,2.5200001001358,4.85849976539612,5,"Functional","RNU5"
"RNU5B-2P",0.158000007271767,0.214000001549721,0.444999992847443,37,"Pseudogene","RNU5"
"RNU5B-3P",0.00700000021606683,0.305000007152557,0.0820000022649765,11,"Pseudogene","RNU5"
"RNU5B-4P",0.221000000834465,0.282999992370605,0.0879999995231628,17,"Pseudogene","RNU5"
"RNU5B-5P",0.998000025749206,1.59300005435944,3.59999990463257,2,"Pseudogene","RNU5"
"RNU5B-6P",0.498999997973442,0.140000000596046,-0.273000001907349,0,"Pseudogene","RNU5"
"RNU5D-1",0.905499994754791,2.70050001144409,5.56049990653992,14,"Functional","RNU5"
"RNU5D-2P",0.198499999940395,0.0230000000447035,0,0,"Pseudogene","RNU5"
"RNU5E-1",0.833000004291534,1.02399998903275,5.24349999427795,20,"Functional","RNU5"
"RNU5E-10P",0.119000002741814,0.310999989509583,0.748000025749207,6,"Pseudogene","RNU5"
"RNU5E-2P",0.0689999982714653,-0.323000013828278,0.462000012397766,3,"Pseudogene","RNU5"
"RNU5E-3P",0.162000000476837,-0.237499997019768,0.792999982833862,2,"Pseudogene","RNU5"
"RNU5E-4P",0,0.38400000333786,5.56049990653992,5,"Pseudogene","RNU5"
"RNU5E-5P",0.0934999994933605,0.206000000238419,0.44200000166893,1,"Pseudogene","RNU5"
"RNU5E-6P",0.0040000001899898,0.725000023841858,0.303000003099442,20,"Pseudogene","RNU5"
"RNU5E-7P",0.771000027656555,0.354999989271164,0.046000000089407,2,"Pseudogene","RNU5"
"RNU5E-8P",0.0219999998807907,0.194999992847443,-0.279000014066696,13,"Pseudogene","RNU5"
"RNU5E-9P",0.556999981403351,-0.145500004291534,0.456000000238419,1,"Pseudogene","RNU5"
"RNU5F-1",0.0020000000949949,-0.423000007867813,-0.670000016689301,13,"Functional","RNU5"
"RNU5F-2P",0.00700000021606683,-0.283500000834465,0.0350000001490116,4,"Pseudogene","RNU5"
"RNU5F-3P",0.0040000001899898,0.0829999968409538,0.046000000089407,12,"Pseudogene","RNU5"
"RNU5F-4P",0.00700000021606683,0.284000009298325,0.670000016689301,5,"Pseudogene","RNU5"
"RNU5F-5P",0.0790000036358833,-0.121999997645617,0.462000012397766,2,"Pseudogene","RNU5"
"RNU5F-6P",0.214500002563,0.0850000008940697,0.0089999996125698,0,"Pseudogene","RNU5"
"RNU5F-7P",0.337999999523163,-0.0810000002384186,0.815999984741211,0,"Pseudogene","RNU5"
"RNU5F-8P",0.0130000002682209,0.284000009298325,0.0309999994933605,0,"Pseudogene","RNU5"
"RNU6-1",1,2.71600008010864,6.18900012969971,37,"Functional","RNU6"
"RNU6-1000P",0.00600000005215406,0.0480000004172325,0.096000000834465,1,"Pseudogene","RNU6"
"RNU6-1001P",0.0899999998509884,-0.211000002920628,0.0579999992623925,0,"Pseudogene","RNU6"
"RNU6-1003P",0.00800000037997961,0.30799999833107,-0.0270000007003546,6,"Pseudogene","RNU6"
"RNU6-1004P",0.00800000037997961,0.264999985694885,-0.0149999996647239,11,"Pseudogene","RNU6"
"RNU6-1005P",0.0520000010728836,-0.245000004768372,0.46000000834465,7,"Pseudogene","RNU6"
"RNU6-1006P",0.0179999992251396,-0.0579999983310699,-0.112999998033047,1,"Pseudogene","RNU6"
"RNU6-1007P",0.0160000007599592,0.211999997496605,-0.324999988079071,0,"Pseudogene","RNU6"
"RNU6-1008P",0.0685000009834766,0.30799999833107,0.0480000004172325,2,"Pseudogene","RNU6"
"RNU6-1009P",0.159999996423721,-0.111000001430511,0.0790000036358833,0,"Pseudogene","RNU6"
"RNU6-100P",0.0160000007599592,-0.247500002384186,0.239499993622303,10,"Pseudogene","RNU6"
"RNU6-1010P",0.0109999999403954,0.30799999833107,0.0350000001490116,14,"Pseudogene","RNU6"
"RNU6-1011P",0.0649999976158142,0.214000001549721,0.458999991416931,17,"Pseudogene","RNU6"
"RNU6-1012P",0.0280000008642673,0.465000003576279,0.0509999990463257,0,"Pseudogene","RNU6"
"RNU6-1013P",0.0240000002086162,0.305000007152557,0.0489999987185001,2,"Pseudogene","RNU6"
"RNU6-1014P",0.0020000000949949,0.425999999046326,-0.00100000004749745,2,"Pseudogene","RNU6"
"RNU6-1015P",0.0480000004172325,0.224000006914139,0.23199999332428,0,"Pseudogene","RNU6"
"RNU6-1016P",0.037499999627471,0.0535000003874302,0.080000001937151,68,"Pseudogene","RNU6"
"RNU6-1017P",0.00499999988824129,0.289000004529953,-0.0705000013113022,4,"Pseudogene","RNU6"
"RNU6-1018P",0.017000000923872,0.30799999833107,-0.0089999996125698,1,"Pseudogene","RNU6"
"RNU6-1019P",0.119000002741814,0.090999998152256,0.046000000089407,10,"Pseudogene","RNU6"
"RNU6-101P",0.0189999993890524,-0.0679999999701977,0.193999998271465,9,"Pseudogene","RNU6"
"RNU6-1020P",0.0379999987781048,0.305000007152557,0.0379999987781048,2,"Pseudogene","RNU6"
"RNU6-1021P",0.00100000004749745,-0.160999998450279,0,0,"Pseudogene","RNU6"
"RNU6-1022P",0.0140000004321337,0.287000000476837,-2.36300003528595,397,"Pseudogene","RNU6"
"RNU6-1023P",0.0189999993890524,0.201999992132187,0.0700000002980232,0,"Pseudogene","RNU6"
"RNU6-1024P",0.00600000005215406,-0.090999998152256,0.0430000014603138,10,"Pseudogene","RNU6"
"RNU6-1025P",0.068000003695488,0.0549999997019768,0.137999996542931,11,"Pseudogene","RNU6"
"RNU6-1026P",0.409999996423721,0.0200000004842877,0.815999984741211,3,"Pseudogene","RNU6"
"RNU6-1027P",0.0729999989271164,0.204999998211861,-0.0509999990463257,1,"Pseudogene","RNU6"
"RNU6-1028P",0.0790000036358833,0.30799999833107,0.0540000014007092,26,"Pseudogene","RNU6"
"RNU6-1029P",0.0560000017285347,-0.157000005245209,0.490000009536743,3,"Pseudogene","RNU6"
"RNU6-102P",0.0020000000949949,0.100500002503395,0.0984999984502792,2,"Pseudogene","RNU6"
"RNU6-1031P",0.028999999165535,0.30799999833107,0.0390000008046627,4,"Pseudogene","RNU6"
"RNU6-1032P",0.0199999995529652,0.305000007152557,0.034000001847744,1,"Pseudogene","RNU6"
"RNU6-1034P",0.186000004410744,0.231000006198883,0.795000016689301,3,"Pseudogene","RNU6"
"RNU6-1035P",0.0930000022053719,0.296999990940094,0.0740000009536743,8,"Pseudogene","RNU6"
"RNU6-1036P",0.0145000000484288,0.204999998211861,0.263000011444092,2,"Pseudogene","RNU6"
"RNU6-1037P",0.0140000004321337,0.284000009298325,-0.00300000002607703,0,"Pseudogene","RNU6"
"RNU6-1038P",0.103500001132488,0.202999994158745,0.200000002980232,0,"Pseudogene","RNU6"
"RNU6-1039P",0.00100000004749745,-0.096000000834465,-0.104000002145767,17,"Pseudogene","RNU6"
"RNU6-103P",0.00600000005215406,-0.120999999344349,-0.017000000923872,49,"Pseudogene","RNU6"
"RNU6-1040P",0.0199999995529652,0.305000007152557,0.00800000037997961,2,"Pseudogene","RNU6"
"RNU6-1041P",0.0020000000949949,0.305000007152557,-0.84400001168251,0,"Pseudogene","RNU6"
"RNU6-1042P",0.103000000119209,0.30799999833107,0.813000023365021,6,"Pseudogene","RNU6"
"RNU6-1043P",0.00300000002607703,-0.200000002980232,0.00600000005215406,5,"Pseudogene","RNU6"
"RNU6-1044P",0.0689999982714653,0.186000004410744,0.312999993562698,0,"Pseudogene","RNU6"
"RNU6-1045P",0.0240000002086162,-0.0280000008642673,0.0820000022649765,6,"Pseudogene","RNU6"
"RNU6-1046P",0.0509999990463257,0.0280000008642673,0.572000026702881,4,"Pseudogene","RNU6"
"RNU6-1047P",0.0160000007599592,0.30799999833107,0.805000007152557,0,"Pseudogene","RNU6"
"RNU6-1048P",0.0140000004321337,0.30799999833107,-0.00800000037997961,46,"Pseudogene","RNU6"
"RNU6-1049P",0.0020000000949949,-0.0509999990463257,0.0860000029206276,29,"Pseudogene","RNU6"
"RNU6-104P",0.0020000000949949,-0.0140000004321337,0.157000005245209,0,"Pseudogene","RNU6"
"RNU6-1050P",0.122000001370907,0.273000001907349,-0.0270000007003546,1,"Pseudogene","RNU6"
"RNU6-1051P",0.0189999993890524,0.30799999833107,0.00750000029802322,4,"Pseudogene","RNU6"
"RNU6-1052P",0.0130000002682209,0.256999999284744,0.00700000021606683,0,"Pseudogene","RNU6"
"RNU6-1053P",0.0020000000949949,0.0659999996423721,0.0350000001490116,22,"Pseudogene","RNU6"
"RNU6-1054P",0.0040000001899898,0.262500002980232,-0.00349999975878745,2,"Pseudogene","RNU6"
"RNU6-1055P",0.00300000002607703,0.282000005245209,-0.0309999994933605,3,"Pseudogene","RNU6"
"RNU6-1056P",0.316000014543533,0.30799999833107,0.806999981403351,3,"Pseudogene","RNU6"
"RNU6-1057P",0.00800000037997961,0.282000005245209,0.026999999769032,4,"Pseudogene","RNU6"
"RNU6-1059P",0.0745000019669533,0.947000026702881,0.0430000014603138,0,"Pseudogene","RNU6"
"RNU6-105P",0.00650000013411045,-0.0989999994635582,0.126000002026558,33,"Pseudogene","RNU6"
"RNU6-1060P",0.155000001192093,0.486000001430511,0.460999995470047,0,"Pseudogene","RNU6"
"RNU6-1061P",0.046000000089407,0.152999997138977,0.351999998092651,5,"Pseudogene","RNU6"
"RNU6-1062P",0.0199999995529652,0.305999994277954,0.0309999994933605,2,"Pseudogene","RNU6"
"RNU6-1064P",0.217999994754791,0.30799999833107,0.0440000016242266,0,"Pseudogene","RNU6"
"RNU6-1065P",0.0240000002086163,0.26800000667572,0.0900000035762787,12,"Pseudogene","RNU6"
"RNU6-1066P",0.00300000002607703,0.30799999833107,0.00600000005215406,1,"Pseudogene","RNU6"
"RNU6-1067P",0.028999999165535,0.214000001549721,0.46000000834465,2,"Pseudogene","RNU6"
"RNU6-1068P",0.0359999984502792,-0.216000005602837,0,4,"Pseudogene","RNU6"
"RNU6-1069P",0.0670000016689301,0.206000000238419,0.442999988794327,20,"Pseudogene","RNU6"
"RNU6-106P",0.00499999988824129,0.349000006914139,-0.333000004291534,3,"Pseudogene","RNU6"
"RNU6-1071P",0.791999995708466,0.252999991178513,0.0270000007003546,0,"Pseudogene","RNU6"
"RNU6-1072P",0.0439999997615814,0.136999994516373,0.195999994874001,1,"Pseudogene","RNU6"
"RNU6-1073P",0.0265000006183982,0.0284999995492399,0.462000012397766,0,"Pseudogene","RNU6"
"RNU6-1074P",0.00949999969452619,0.282000005245209,0.0815000012516975,2,"Pseudogene","RNU6"
"RNU6-1075P",0.247999995946884,0.214000001549721,0.617999970912933,0,"Pseudogene","RNU6"
"RNU6-1076P",0.00999999977648258,0.254999995231628,0.00700000021606683,0,"Pseudogene","RNU6"
"RNU6-1077P",0.00600000005215406,0.277999997138977,-0.0395000008866191,1,"Pseudogene","RNU6"
"RNU6-1078P",0.699999988079071,0.574000000953674,0.123000003397465,4,"Pseudogene","RNU6"
"RNU6-1079P",0.0020000000949949,-0.0470000002533197,0.122000001370907,15,"Pseudogene","RNU6"
"RNU6-107P",0.00700000021606683,-0.12049999833107,0.046000000089407,5,"Pseudogene","RNU6"
"RNU6-1080P",0.0020000000949949,-0.244000002741814,0.0320000015199184,0,"Pseudogene","RNU6"
"RNU6-1081P",0.25,-0.0439999997615814,0.626999974250793,1,"Pseudogene","RNU6"
"RNU6-1082P",0.0509999990463257,0.30799999833107,0.0489999987185001,8,"Pseudogene","RNU6"
"RNU6-1083P",0.365000009536743,0.061999998986721,0.0489999987185001,22,"Pseudogene","RNU6"
"RNU6-1084P",0.0280000008642673,-0.0419999994337559,-0.337999999523163,2,"Pseudogene","RNU6"
"RNU6-1085P",0.00600000005215406,0.184000000357628,0.0839999988675117,5,"Pseudogene","RNU6"
"RNU6-1086P",0.0329999998211861,0.218999996781349,0.549000024795532,12,"Pseudogene","RNU6"
"RNU6-1087P",0.122000001370907,0.305000007152557,0.0610000006854534,0,"Pseudogene","RNU6"
"RNU6-1088P",0.00999999977648258,0.0769999995827675,-0.335500001907349,7,"Pseudogene","RNU6"
"RNU6-1089P",0.0140000004321337,0.284000009298325,-0.00100000004749745,2,"Pseudogene","RNU6"
"RNU6-108P",0.0209999997168779,0.30799999833107,0.0599999986588955,1,"Pseudogene","RNU6"
"RNU6-1090P",0.0160000007599592,0.266999989748001,0.00699999998323619,1,"Pseudogene","RNU6"
"RNU6-1091P",0.270000010728836,0.319999992847443,0.00700000021606683,8,"Pseudogene","RNU6"
"RNU6-1092P",0.0509999990463257,0.26800000667572,-0.521000027656555,1,"Pseudogene","RNU6"
"RNU6-1093P",0.127000004053116,0.239999994635582,0.131999999284744,1,"Pseudogene","RNU6"
"RNU6-1094P",0.00700000021606683,-0.0515000000596046,0.00300000014249235,1,"Pseudogene","RNU6"
"RNU6-1095P",0.00499999988824129,0.27700001001358,-0.388999998569489,22,"Pseudogene","RNU6"
"RNU6-1096P",0.0255000004544854,-0.193000003695488,-0.0494999997317791,3,"Pseudogene","RNU6"
"RNU6-1097P",0.476999998092651,0.202999994158745,0.437999993562698,1,"Pseudogene","RNU6"
"RNU6-1098P",0.00800000037997961,0.305000007152557,0.00800000037997961,19,"Pseudogene","RNU6"
"RNU6-1099P",0.0390000008046627,0.214000001549721,0.462000012397766,16,"Pseudogene","RNU6"
"RNU6-109P",0.00100000004749745,0.221000000834465,0,0,"Pseudogene","RNU6"
"RNU6-10P",0.125,0.136999994516373,0.200000002980232,6,"Pseudogene","RNU6"
"RNU6-1100P",0.0175000000745058,0.234999999403954,0.00700000021606683,5,"Pseudogene","RNU6"
"RNU6-1101P",0.0149999996647239,0.146999999880791,0.195999994874001,1,"Pseudogene","RNU6"
"RNU6-1102P",0.84400001168251,0.116500001400709,0.254500009119511,7,"Pseudogene","RNU6"
"RNU6-1103P",0.0219999998807907,0.214000001549721,0.453999996185303,0,"Pseudogene","RNU6"
"RNU6-1104P",0.00549999997019768,0.214000001549721,0.12899999320507,1,"Pseudogene","RNU6"
"RNU6-1105P",0.0109999999403954,0.186000004410744,0.0040000001899898,1,"Pseudogene","RNU6"
"RNU6-1106P",0.479999989271164,0.214000001549721,0.462000012397766,1,"Pseudogene","RNU6"
"RNU6-1107P",0.111999999731779,-0.100499998778105,0.0469999983906746,1,"Pseudogene","RNU6"
"RNU6-1108P",0.00100000004749745,-0.285500004887581,0.0375000014901161,0,"Pseudogene","RNU6"
"RNU6-1109P",0.398000001907349,0.197999998927116,0.462000012397766,2,"Pseudogene","RNU6"
"RNU6-110P",0.131499998271465,0.214000001549721,0.0874999985098839,3,"Pseudogene","RNU6"
"RNU6-1110P",0.00800000037997961,0.0750000029802322,-0.0869999974966049,7,"Pseudogene","RNU6"
"RNU6-1111P",0.234999999403954,-0.180000007152557,0.720000028610229,2,"Pseudogene","RNU6"
"RNU6-1112P",0.0350000001490116,-0.0719999969005585,0.101000003516674,0,"Pseudogene","RNU6"
"RNU6-1113P",0.252999991178513,0.30799999833107,-0.254000008106232,1,"Pseudogene","RNU6"
"RNU6-1114P",0.00600000005215406,0.0240000002086162,0.00600000005215406,1,"Pseudogene","RNU6"
"RNU6-1115P",0.00100000004749745,-0.193500004708767,0.0455000009387732,1,"Pseudogene","RNU6"
"RNU6-1116P",0.0199999995529652,0.294999986886978,0.00600000005215406,0,"Pseudogene","RNU6"
"RNU6-1117P",0.0130000002682209,0.0435000006109476,0.0440000016242266,1,"Pseudogene","RNU6"
"RNU6-1118P",0.00549999997019768,0.262500002980232,-0.00349999975878745,4,"Pseudogene","RNU6"
"RNU6-1119P",0.00999999977648258,0.0485000004991889,0.11599999666214,2,"Pseudogene","RNU6"
"RNU6-111P",0.034000001847744,-0.00999999977648258,0.200000002980232,0,"Pseudogene","RNU6"
"RNU6-1120P",0.00100000004749745,-0.136999994516373,-0.138999998569489,1,"Pseudogene","RNU6"
"RNU6-1121P",0.0120000001043081,0.261999994516373,0.0120000001043081,5,"Pseudogene","RNU6"
"RNU6-1122P",0.30799999833107,0.152999997138977,0.196999996900558,1,"Pseudogene","RNU6"
"RNU6-1123P",0.0785000026226044,0.301999986171722,0.0410000011324883,11,"Pseudogene","RNU6"
"RNU6-1124P",0.0740000009536743,0.30799999833107,0.0439999997615814,0,"Pseudogene","RNU6"
"RNU6-1125P",0.0750000029802322,0.243000000715256,0.149000003933907,3,"Pseudogene","RNU6"
"RNU6-1126P",0.0040000001899898,0.287999987602234,0.425000011920929,3,"Pseudogene","RNU6"
"RNU6-1127P",0.0040000001899898,-0.133000001311302,0.00800000037997961,1,"Pseudogene","RNU6"
"RNU6-1128P",0.0040000001899898,-0.0900000035762787,0.00700000021606683,5,"Pseudogene","RNU6"
"RNU6-1129P",0.00100000004749745,-0.206500001251698,-0.153999999165535,0,"Pseudogene","RNU6"
"RNU6-112P",0.0209999997168779,-0.17399999499321,0.119500003755093,56,"Pseudogene","RNU6"
"RNU6-1130P",0.382999986410141,0.153999999165535,0.398999989032745,0,"Pseudogene","RNU6"
"RNU6-1131P",0.00800000037997961,0.446000009775162,0.0700000002980232,0,"Pseudogene","RNU6"
"RNU6-1132P",0.00100000004749745,-0.310999989509583,0.448000013828278,6,"Pseudogene","RNU6"
"RNU6-1133P",0.0040000001899898,0.294999986886978,-0.464499995112419,2,"Pseudogene","RNU6"
"RNU6-1134P",0.0689999982714653,0.214000001549721,0.455000013113022,0,"Pseudogene","RNU6"
"RNU6-1135P",0.0199999995529652,0.214000001549721,0.460999995470047,1,"Pseudogene","RNU6"
"RNU6-1136P",0.0149999996647239,-0.116500001400709,0.0764999985694885,28,"Pseudogene","RNU6"
"RNU6-1137P",0.0219999998807907,-0.130999997258186,0.0469999983906746,2,"Pseudogene","RNU6"
"RNU6-1138P",0.135499998927116,-0.11599999666214,0.814999997615814,3,"Pseudogene","RNU6"
"RNU6-1139P",0.0189999993890524,0.263999998569489,-0.00800000037997961,0,"Pseudogene","RNU6"
"RNU6-113P",0.0199999995529652,0.307000011205673,0.0390000008046627,0,"Pseudogene","RNU6"
"RNU6-1140P",0.0020000000949949,-0.341000005602837,-0.411500006914139,2,"Pseudogene","RNU6"
"RNU6-1141P",0.212999999523163,0.163000002503395,0.0439999997615814,3,"Pseudogene","RNU6"
"RNU6-1143P",0.0160000007599592,0.211999997496605,-0.0014999998966232,4,"Pseudogene","RNU6"
"RNU6-1144P",0.00700000021606683,0.30799999833107,0.00200000003678724,0,"Pseudogene","RNU6"
"RNU6-1145P",0.241999998688698,0.284000009298325,0.0579999983310699,1,"Pseudogene","RNU6"
"RNU6-1146P",0.0040000001899898,0.184000000357628,0.34400001168251,2,"Pseudogene","RNU6"
"RNU6-1147P",0.0520000010728836,-0.17399999499321,0.0480000004172325,4,"Pseudogene","RNU6"
"RNU6-1148P",0.0145000000484288,0.211999997496605,0.453999996185303,1,"Pseudogene","RNU6"
"RNU6-1149P",0.0140000004321337,0.211999997496605,0.00600000005215406,8,"Pseudogene","RNU6"
"RNU6-114P",0.0649999976158142,0.30799999833107,0.00499999988824129,1,"Pseudogene","RNU6"
"RNU6-1150P",0.0359999984502792,0.194000005722046,0.430999994277954,17,"Pseudogene","RNU6"
"RNU6-1151P",0.0430000014603138,0.206000000238419,-0.444999992847443,0,"Pseudogene","RNU6"
"RNU6-1152P",0.0020000000949949,-0.129999995231628,0.814999997615814,3,"Pseudogene","RNU6"
"RNU6-1153P",0.00300000002607703,-0.171000003814697,0.0270000007003546,9,"Pseudogene","RNU6"
"RNU6-1154P",0.0115000000223517,0.30799999833107,0.017000000923872,3,"Pseudogene","RNU6"
"RNU6-1155P",0.0390000008046627,0.228000000119209,0.200000002980232,1,"Pseudogene","RNU6"
"RNU6-1156P",0.0120000001043081,0.30799999833107,0.0469999983906746,4,"Pseudogene","RNU6"
"RNU6-1157P",0.0350000001490116,0.0399999991059303,0.700999975204468,13,"Pseudogene","RNU6"
"RNU6-1158P",0.0399999991059303,0.30799999833107,0.703000009059906,1,"Pseudogene","RNU6"
"RNU6-1159P",0.0640000030398369,0.211999997496605,-0.314000010490417,5,"Pseudogene","RNU6"
"RNU6-115P",0.0379999987781048,0.239999994635582,-0.0189999993890524,1,"Pseudogene","RNU6"
"RNU6-1160P",0.00800000037997961,0.114500001072884,-0.129999998956919,79,"Pseudogene","RNU6"
"RNU6-1161P",0.376500010490417,-0.00549999997019768,0.0180000000982545,8,"Pseudogene","RNU6"
"RNU6-1162P",0.241499997675419,0.146999999880791,0.200000002980232,1,"Pseudogene","RNU6"
"RNU6-1163P",0.0219999998807907,0.202999994158745,0.354000002145767,0,"Pseudogene","RNU6"
"RNU6-1164P",0.0270000007003546,0.223000004887581,0.017000000923872,5,"Pseudogene","RNU6"
"RNU6-1165P",0.0549999997019768,-0.0359999984502792,0.152999997138977,9,"Pseudogene","RNU6"
"RNU6-1167P",0.100499998778105,0.305000007152557,0.815999984741211,1,"Pseudogene","RNU6"
"RNU6-1168P",0.0209999997168779,-0.13400000333786,0.0520000010728836,1,"Pseudogene","RNU6"
"RNU6-1169P",0.0089999996125698,0.26800000667572,-0.358000010251999,0,"Pseudogene","RNU6"
"RNU6-116P",0.0120000001043081,0.305000007152557,0.00600000005215406,1,"Pseudogene","RNU6"
"RNU6-1170P",0.00800000037997961,0.197999998927116,-0.421500012278557,4,"Pseudogene","RNU6"
"RNU6-1171P",0.791999995708466,0.273999989032745,0.0270000007003546,2,"Pseudogene","RNU6"
"RNU6-1172P",0.025000000372529,0.305000007152557,0.0430000014603138,2,"Pseudogene","RNU6"
"RNU6-1174P",0.00300000002607703,-0.00800000037997961,-0.0399999991059303,16,"Pseudogene","RNU6"
"RNU6-1175P",0.00499999988824129,-0.0659999996423721,0.458999991416931,13,"Pseudogene","RNU6"
"RNU6-1176P",0.0480000004172325,0.30799999833107,0.146999999880791,7,"Pseudogene","RNU6"
"RNU6-1177P",0.00100000004749745,-0.149000003933907,-0.174999997019768,2,"Pseudogene","RNU6"
"RNU6-1178P",0.0219999998807907,0.24600000679493,0.421000003814697,6,"Pseudogene","RNU6"
