Gene,PhastCons30_median,PhyloP100_median,PhyloP447_median,GTEX_max,ENCODE_max,Gene_Type,Gene_group,snp_density_1000genomes,snp_density_gnomad,snp_density_pangenome,snp_density_dbsnp,enrichment_intergenic_1000genomes,enrichment_intergenic_gnomad,enrichment_intergenic_pangenome,enrichment_intergenic_dbsnp
RNU2-1,0.986999988555908,0.808000028133392,-0.425999999046326,5.0,5154.1,Functional,RNU2,0.0,0.8138297872340425,0.0,0.6436170212765957,0.0,3.8411949842119206,0.0,2.235557559140659
RNU2-10P,0.0350000001490116,0.119000002741814,0.0700000002980232,2.0,0.0,Pseudogene,RNU2,0.0426540284360189,0.2227488151658767,0.0142180094786729,0.3838862559241706,1.9958490136323708,1.0513520701451702,2.0021605536997256,1.3334013752142089
RNU2-11P,,,0.188999995589256,32.0,1.15,Pseudogene,RNU2,0.0588235294117647,0.2245989304812834,0.0053475935828877,0.2834224598930481,2.752445371741373,1.0600844289027762,0.7530407786642461,0.9844475855958602
RNU2-12P,0.333000004291534,0.186000004410744,0.449999988079071,3.0,0.0,Pseudogene,RNU2,0.0178571428571428,0.2738095238095238,0.0059523809523809,0.2916666666666667,0.8355637735643455,1.2923534945325512,0.8382061048227025,1.0130832464976265
RNU2-13P,0.400999993085861,-0.127000004053116,0.347000002861023,8.0,0.44,Pseudogene,RNU2,0.0353982300884955,0.2389380530973451,0.0088495575221238,0.2212389380530973,1.65633880777357,1.1277636497113603,1.246182527524018,0.7684575826783514
RNU2-14P,0.202999994158745,0.238000005483627,0.628000020980835,1.0,0.0,Pseudogene,RNU2,0.0418848167539267,0.1518324607329843,0.0052356020942408,0.3350785340314136,1.959856390349879,0.7166339887733426,0.7372702911529532,1.1638712540167198
RNU2-15P,0.0260000005364418,0.44200000166893,0.0549999997019768,16.0,0.4,Pseudogene,RNU2,0.0418848167539267,0.193717277486911,0.0052356020942408,0.2827225130890052,1.959856390349879,0.9143261236073682,0.7372702911529532,0.9820163705766074
RNU2-16P,0.0135000003501773,0.284500002861023,0.415999993681908,2.0,0.0,Pseudogene,RNU2,0.0294117647058823,0.213235294117647,0.0073529411764705,0.3235294117647059,1.3762226858706867,1.0064492048213856,1.0354310706633385,1.123756206199048
RNU2-17P,0.0640000030398369,0.421000003814697,0.353000000119209,9.0,0.29,Pseudogene,RNU2,0.0210526315789473,0.1684210526315789,0.0,0.3105263157894737,0.9850857119916496,0.7949304790168186,0.0,1.078590884992962
RNU2-18P,0.0219999998807907,-0.153499998152256,0.193999998271465,2.0,0.78,Pseudogene,RNU2,0.0061728395061728,0.3024691358024691,0.0061728395061728,0.3950617283950617,0.2888368599975515,1.4276239891293558,0.8692507753716916,1.3722185772666264
RNU2-19P,0.0120000001043081,-0.300999999046326,0.200000002980232,2.0,0.0,Pseudogene,RNU2,0.0238095238095238,0.2023809523809523,0.0,0.2261904761904762,1.1140850314191273,0.955217800306668,0.0,0.7856563952430573
RNU2-20P,0.0070000002160668,-0.104999996721745,0.0820000022649765,4.0,0.0,Pseudogene,RNU2,0.0104712041884816,0.2041884816753926,0.0052356020942408,0.3036649214659686,0.4899640975874696,0.9637491573158744,0.7372702911529532,1.0547583239526523
RNU2-21P,0.0040000001899898,0.127500001341105,0.0984999984502792,1.0,0.0,Pseudogene,RNU2,0.0159574468085106,0.1861702127659574,0.0106382978723404,0.1968085106382978,0.7466740104192023,0.8787047349504393,1.4980704852150428,0.6836002453570611
RNU2-22P,0.0489999987185001,0.30799999833107,0.0635000020265579,15.0,1.25,Pseudogene,RNU2,0.0235849056603773,0.2122641509433962,0.0047169811320754,0.1886792452830188,1.103574795273664,1.0018655064259727,0.6642388000481794,0.6553638252275752
RNU2-23P,0.282999992370605,0.214000001549721,0.550000011920929,2.0,0.39,Pseudogene,RNU2,0.0153846153846153,0.1794871794871795,0.0,0.3128205128205128,0.7198703279938978,0.8471614880547826,0.0,1.0865596138260258
RNU2-24P,0.025000000372529,0.398999989032745,0.0109999999403954,2.0,0.0,Pseudogene,RNU2,0.0419580419580419,0.4125874125874126,0.0209790209790209,0.4195804195804196,1.9632827127106305,1.9473712128012528,2.9542369009135814,1.457382492464118
RNU2-25P,0.0049999998882412,-0.0280000008642673,0.0489999987185001,4.0,10.54,Pseudogene,RNU2,0.0471204188481675,0.2722513089005235,0.0104712041884816,0.4083769633507853,2.204838439143613,1.2849988764211662,1.4745405823059063,1.4184680908328773
RNU2-26P,0.0080000003799796,0.305000007152557,-0.33500000834465,1.0,0.0,Pseudogene,RNU2,0.0,0.1518324607329843,0.0104712041884816,0.2774869109947644,0.0,0.7166339887733426,1.4745405823059063,0.9638308822325962
RNU2-27P,0.0040000001899898,-0.0794999990612268,0.0224999999627471,25.0,1.38,Pseudogene,RNU2,0.056338028169014,0.2323943661971831,0.0211267605633802,0.352112676056338,2.6361448630762454,1.0968781037489992,2.9750413861312826,1.2230381245444182
RNU2-28P,0.0010000000474974,-0.23199999332428,-0.0070000002160668,15.0,0.0,Pseudogene,RNU2,0.0158730158730158,0.3068783068783068,0.0052910052910052,0.3597883597883597,0.7427233542794183,1.448434834451941,0.7450720931757356,1.249699061439249
RNU2-29P,0.0089999996125698,0.284000009298325,-0.0130000002682209,1.0,0.0,Pseudogene,RNU2,0.0264550264550264,0.2116402116402116,0.0052910052910052,0.3492063492063492,1.2378722571323637,0.9989205754840972,0.7450720931757356,1.2129432066910355
RNU2-2P,0.763000011444092,1.35500001907349,1.59200000762939,45.0,37897.85,Pseudogene,RNU2,,,,,,,,
RNU2-30P,0.112000003457069,0.165999993681908,-0.0099999997764825,2.0,0.46,Pseudogene,RNU2,0.0496453900709219,0.2907801418439716,0.0,0.375886524822695,2.3229858101930745,1.372453109827353,0.0,1.3056148830242968
RNU2-31P,0.0270000007003546,0.0120000001043081,0.0230000000447035,3.0,0.0,Pseudogene,RNU2,0.0193548387096774,0.1870967741935484,0.0,0.3096774193548387,0.9056433158632908,0.8830780119723126,0.0,1.0756423041154524
RNU2-32P,0.0240000002086162,-0.0799999982118607,0.096000000834465,4.0,0.08,Pseudogene,RNU2,0.0418848167539267,0.2408376963350785,0.0157068062827225,0.2827225130890052,1.959856390349879,1.136729775295647,2.21181087345886,0.9820163705766074
RNU2-33P,0.003000000026077,-0.212999999523163,0.079500000923872,6.0,0.43,Pseudogene,RNU2,0.0208333333333333,0.2395833333333333,0.0052083333333333,0.3541666666666667,0.9748244024917364,1.1308093077159822,0.7334303417198648,1.230172513604261
RNU2-34P,0.0230000000447035,-0.0309999994933605,0.0829999968409538,1.0,0.0,Pseudogene,RNU2,0.0165289256198347,0.2231404958677686,0.0,0.2314049586776859,0.7734144019769149,1.053200763780031,0.0,0.8037685261468772
RNU2-35P,0.236000001430511,-0.0820000022649765,0.0900000035762787,2.0,0.73,Pseudogene,RNU2,0.0,0.0845070422535211,0.0,0.2253521126760563,0.0,0.3988647649996361,0.0,0.7827443997084278
RNU2-36P,0.225999996066093,0.206000000238419,0.456000000238419,0.0,0.18,Pseudogene,RNU2,0.0209424083769633,0.3560209424083769,0.0,0.3612565445026178,0.9799281951749392,1.6803831460892171,0.0,1.254798695736776
RNU2-37P,0.158999994397163,0.30799999833107,0.096000000834465,3.0,0.44,Pseudogene,RNU2,0.03954802259887,0.2542372881355932,0.0112994350282485,0.2598870056497175,1.8505141199843136,1.1999745048717865,1.5911709108498762,0.9026988733925584
RNU2-38P,0.003000000026077,-0.0149999996647239,0.200000002980232,51.0,0.0,Pseudogene,RNU2,0.0,0.1645569620253164,0.0,0.2658227848101265,0.0,0.7766923588495023,0.0,0.9233163765547988
RNU2-39P,0.003000000026077,-0.010499999858439,0.0550000015646219,5.0,0.0,Pseudogene,RNU2,0.0353535353535353,0.4292929292929293,0.005050505050505,0.1767676767676767,1.654247470895068,2.026219576408084,0.7112051798495659,0.6139898463621979
RNU2-3P,0.0469999983906746,0.214000001549721,0.462000012397766,5.0,0.0,Pseudogene,RNU2,0.0261780104712041,0.225130890052356,0.0052356020942408,0.3821989528795811,1.224910243968674,1.0625952247328874,0.7372702911529532,1.327540649112821
RNU2-40P,0.0130000002682209,0.156000003218651,0.0710000023245811,3.0,0.0,Pseudogene,RNU2,0.0204081632653061,0.2551020408163265,0.0,0.4081632653061224,0.9549300269306806,1.2040560508067246,0.0,1.4177258260025094
RNU2-41P,0.0065000001341104,-0.0050000001210719,-0.243000000715256,2.0,0.0,Pseudogene,RNU2,0.0224719101123595,0.2696629213483146,0.0056179775280898,0.2528089887640449,1.0514959847101877,1.2727819467404118,0.7911158742146855,0.8781138894200936
RNU2-42P,0.003000000026077,-0.209999993443489,0.0120000001043081,2.0,3.41,Pseudogene,RNU2,0.0,0.3805309734513274,0.0,0.4070796460176991,0.0,1.7960680347254998,0.0,1.4139619521281666
RNU2-43P,0.003000000026077,-0.0685000009834766,0.0320000005885959,1.0,0.04,Pseudogene,RNU2,0.0210526315789473,0.2210526315789473,0.0052631578947368,0.3736842105263158,0.9850857119916496,1.0433462537095743,0.7411506611063896,1.2979653022796658
RNU2-44P,0.0584999993443489,0.239999994635582,0.421999990940094,2.0,2.44,Pseudogene,RNU2,0.0206185567010309,0.2422680412371134,0.0,0.3865979381443299,0.9647746663835742,1.1434808597970667,0.0,1.342820208907016
RNU2-45P,0.150999993085861,-0.0920000001788139,0.0529999993741512,1.0,0.0,Pseudogene,RNU2,0.0481283422459893,0.1978609625668449,0.0053475935828877,0.320855614973262,2.252000758697488,0.9338839016524456,0.7530407786642461,1.1144689648255022
RNU2-46P,0.0209999997168779,0.212999999523163,0.456000000238419,4.0,0.44,Pseudogene,RNU2,0.0176991150442477,0.1946902654867256,0.0,0.3274336283185841,0.828169403886785,0.9189185293944416,0.0,1.13731722236396
RNU2-47P,0.0020000000949949,0.0060000002849847,-0.267000004649162,1.0,0.0,Pseudogene,RNU2,0.0268817204301075,0.3225806451612903,0.0053763440860215,0.4677419354838709,1.2578379386990148,1.5225482965039872,0.7570893850011507,1.6246680635077144
RNU2-48P,0.0309999994933605,0.30799999833107,0.0320000015199184,1.0,0.12,Pseudogene,RNU2,0.0157068062827225,0.2303664921465968,0.0052356020942408,0.3821989528795811,0.7349461463812045,1.0873067415871405,0.7372702911529532,1.327540649112821
RNU2-49P,0.0384999997913837,0.30799999833107,0.0210000006482005,1.0,0.0,Pseudogene,RNU2,0.0271739130434782,0.2717391304347826,0.0163043478260869,0.3858695652173913,1.2715100902066128,1.2825814454245543,2.2959558523404464,1.3402902577887854
RNU2-4P,0.962500005960464,0.78600001335144,0.200000002980232,6.0,1.35,Pseudogene,RNU2,0.0416666666666666,0.2239583333333333,0.0104166666666666,0.375,1.949648804983473,1.0570608746040704,1.4668606834397295,1.3025356026398056
RNU2-50P,0.0149999996647239,0.214000001549721,0.45100000500679,1.0,0.0,Pseudogene,RNU2,0.0069930069930069,0.2097902097902098,0.0,0.4055944055944055,0.3272137854517717,0.9901887522718238,0.0,1.4088030760486474
RNU2-51P,0.123999997973442,0.30799999833107,0.0480000004172325,7.0,0.54,Pseudogene,RNU2,0.0253807106598984,0.1776649746192893,0.0050761421319796,0.2944162436548223,1.1876033329848568,0.8385608638105716,0.7148153584274823,1.0226337049490182
RNU2-52P,0.0890000015497208,0.446000009775162,0.228499997407198,4.0,0.34,Pseudogene,RNU2,0.0210526315789473,0.1157894736842105,0.0052631578947368,0.2526315789473684,0.9850857119916496,0.5465147043240628,0.7411506611063896,0.8774976691468164
RNU2-53P,0.0070000002160668,0.0579999983310699,0.0049999998882412,1.0,0.0,Pseudogene,RNU2,0.0136054421768707,0.1700680272108843,0.0,0.272108843537415,0.6366200179537871,0.8027040338711496,0.0,0.9451505506683398
RNU2-54P,0.0360000003129244,-0.160000003874302,0.0219999998807907,0.0,0.96,Pseudogene,RNU2,0.0157894736842105,0.2736842105263158,0.0,0.3631578947368421,0.7388142839937372,1.2917620284023303,0.0,1.2614028993985489
RNU2-55P,0.0140000004321337,-0.241999998688698,0.155000001192093,0.0,0.0,Pseudogene,RNU2,0.0517241379310344,0.3045977011494253,0.0114942528735632,0.425287356321839,2.420253688945001,1.437670604112673,1.6186048920714258,1.477205127898017
RNU2-56P,0.079500000923872,0.30799999833107,0.0379999997094274,0.0,0.0,Pseudogene,RNU2,0.0210526315789473,0.2105263157894736,0.0052631578947368,0.3157894736842105,0.9850857119916496,0.9936630987710232,0.7411506611063896,1.0968720864335204
RNU2-57P,0.0070000002160668,-0.0829999968409538,-0.33500000834465,2.0,0.0,Pseudogene,RNU2,0.0,0.0,0.0,0.0209424083769633,0.0,0.0,0.0,0.0727419533760449
RNU2-58P,0.0240000002086162,0.195999994874001,-0.0599999986588955,4.0,0.76,Pseudogene,RNU2,0.0163934426229508,0.5792349726775956,0.0109289617486338,0.5409836065573771,0.7670749396656288,2.7339309848700006,1.5390013727892244,1.8790677546279164
RNU2-59P,0.160999998450279,0.146999999880791,0.193000003695488,2.0,0.4,Pseudogene,RNU2,0.0104712041884816,0.2931937172774869,0.0052356020942408,0.4450261780104712,0.4899640975874696,1.3838449438381788,0.7372702911529532,1.545766509240956
RNU2-5P,0.399499997496605,0.30799999833107,0.0390000008046627,8.0,1.5,Pseudogene,RNU2,0.0333333333333333,0.2833333333333333,0.0055555555555555,0.3611111111111111,1.5597190439867783,1.3373049204293352,0.7823256978345224,1.2542935432827758
RNU2-60P,0.0240000002086162,0.306500002741814,0.140999998897314,1.0,0.0,Pseudogene,RNU2,0.015625,0.1875,0.0,0.375,0.7311183018688024,0.8849811973429426,0.0,1.3025356026398056
RNU2-61P,0.148000001907349,0.207000002264977,0.455000013113022,0.0,0.0,Pseudogene,RNU2,0.0261780104712041,0.1989528795811518,0.0052356020942408,0.3141361256544502,1.224910243968674,0.9390376404616212,0.7372702911529532,1.0911293006406748
RNU2-62P,0.351999998092651,0.164000004529953,0.200000002980232,2.0,0.0,Pseudogene,RNU2,0.0,0.1308900523560209,0.0,0.2198952879581152,0.0,0.6177879213563299,0.0,0.7637905104484723
RNU2-63P,0.0,-0.462999999523163,-2.71150004863739,6.0,44.96,Pseudogene,RNU2,0.3105263157894737,2.2,0.0894736842105263,1.194736842105263,14.530014251876832,10.383779382157194,12.599561238808624,4.149832727006819
RNU2-64P,0.0010000000474974,0.206000000238419,0.446999996900558,1.0,0.0,Pseudogene,RNU2,0.031413612565445,0.2041884816753926,0.0052356020942408,0.4659685863874345,1.469892292762409,0.9637491573158744,0.7372702911529532,1.618508462617001
RNU2-65P,0.0160000007599592,0.239999994635582,0.0469999983906746,3.0,0.11,Pseudogene,RNU2,0.0216216216216216,0.3675675675675676,0.0108108108108108,0.3891891891891892,1.011709650153586,1.7348820589353542,1.5223635201104222,1.351820733550501
RNU2-66P,0.128000006079674,0.243000000715256,0.398999989032745,0.0,0.0,Pseudogene,RNU2,0.062111801242236,0.3167701863354037,0.0248447204968944,0.4285714285714285,2.906308777615115,1.4951235135234804,3.4985993940425844,1.4886121173026348
RNU2-68P,0.46900001168251,0.252000004053116,0.791999995708466,4.0,0.71,Pseudogene,RNU2,0.0,0.1308900523560209,0.0,0.225130890052356,0.0,0.6177879213563299,0.0,0.7819759987924836
RNU2-69P,0.0279999999329448,-0.198499999940395,0.110999997705221,6.0,0.0,Pseudogene,RNU2,0.04,0.28,0.01,0.42,1.871662852784134,1.3215719213654609,1.4081862561021403,1.458839874956582
RNU2-6P,0.0120000001043081,0.28999999165535,-0.0020000000949949,7.0,2.27,Pseudogene,RNU2,0.0368421052631578,0.1894736842105263,0.0052631578947368,0.3105263157894737,1.7238999959853865,0.894296788893921,0.7411506611063896,1.078590884992962
RNU2-70P,0.0240000002086162,0.239999994635582,0.460999995470047,8.0,0.0,Pseudogene,RNU2,0.0391061452513966,0.2905027932960894,0.0279329608938547,0.2569832402234637,1.8298379845654944,1.3711440524940937,3.933481162296481,0.8926128524607979
RNU2-71P,0.0010000000474974,-0.28999999165535,0.0419999994337559,2.0,0.0,Pseudogene,RNU2,0.0158730158730158,0.3121693121693121,0.0,0.3333333333333333,0.7427233542794183,1.4734078488390436,0.0,1.157809424568716
RNU2-72P,0.0130000002682209,-0.0309999994933605,0.100000001490116,6.0,1.97,Pseudogene,RNU2,0.0245398773006134,0.1411042944785276,0.0,0.263803680981595,1.1482594188859718,0.6659981198818054,0.0,0.9163031642292292
RNU2-7P,0.0584999993443489,0.246999993920326,0.487000003457069,12.0,3.45,Pseudogene,RNU2,0.0393258426966292,0.2134831460674157,0.0112359550561797,0.3202247191011236,1.8401179732428288,1.0076190411694923,1.582231748429371,1.1122775932654518
RNU2-8P,0.0844999998807907,0.30799999833107,0.0755000002682209,0.0,0.0,Pseudogene,RNU2,0.0157894736842105,0.2631578947368421,0.0052631578947368,0.3157894736842105,0.7388142839937372,1.2420788734637789,0.7411506611063896,1.0968720864335204
RNU2-9P,0.0280000008642673,0.282999992370605,0.0399999991059303,0.0,0.0,Pseudogene,RNU2,0.0206896551724137,0.1517241379310344,0.0068965517241379,0.1793103448275862,0.9681014755780004,0.7161227160108409,0.9711629352428556,0.6228216214921369
RNU4-1,1.0,2.8840000629425,7.25099992752075,12.0,2273.06,Functional,RNU4,0.496551724137931,2.206896551724138,0.1172413793103448,1.303448275862069,23.23443541387201,10.41633041470314,16.509769899128543,4.5274340946928415
RNU4-10P,0.0850000008940697,-0.20100000500679,0.431500004604459,1.0,0.0,Pseudogene,RNU4,0.0714285714285714,0.1928571428571428,0.0214285714285714,0.2857142857142857,3.342255094257382,0.9102663744098838,3.0175419773617294,0.9924080782017566
RNU4-11P,0.0189999993890524,0.284000009298325,0.0080000003799796,0.0,0.0,Pseudogene,RNU4,0.0454545454545454,0.1893939393939394,0.0075757575757575,0.3333333333333333,2.1268896054365163,0.8939204013565076,1.0668077697743488,1.157809424568716
RNU4-12P,0.111000001430511,0.263999998569489,0.391000002622604,5.0,0.0,Pseudogene,RNU4,0.014388489208633,0.3453237410071942,0.0071942446043165,0.4316546762589928,0.6732600189870986,1.6298934281999518,1.0130836374835543,1.4993215569954594
RNU4-13P,0.0540000014007092,-0.136000007390976,0.0410000011324883,1.0,0.0,Pseudogene,RNU4,0.0141843971631205,0.2411347517730496,0.0,0.375886524822695,0.6637102314837355,1.1381318471739024,0.0,1.3056148830242968
RNU4-14P,0.0199999995529652,-0.201999999582767,0.714000016450882,4.0,0.23,Pseudogene,RNU4,0.0163934426229508,0.1885245901639344,0.0163934426229508,0.3688524590163934,0.7670749396656288,0.889817160169953,2.3085020591838368,1.281182559973579
RNU4-15P,0.0080000003799796,0.379000008106232,0.025000000372529,1.0,0.0,Pseudogene,RNU4,0.0141843971631205,0.2127659574468085,0.0,0.3262411347517731,0.6637102314837355,1.0042339828005022,0.0,1.133175181492786
RNU4-16P,0.0309999994933605,-0.101000003516674,0.0280000008642673,4.0,0.0,Pseudogene,RNU4,0.0567375886524822,0.2056737588652482,0.0141843971631205,0.3049645390070922,2.654840925934942,0.970759516707152,1.997427313620057,1.0592724522649954
RNU4-17P,0.0020000000949949,-0.0230000000447035,0.0810000002384186,1.0,0.0,Pseudogene,RNU4,0.0212765957446808,0.226950354609929,0.0070921985815602,0.2907801418439716,0.9955653472256032,1.0711829149872023,0.9987136568100288,1.0100039661131353
RNU4-18P,0.0020000000949949,-0.172999992966652,0.0399999991059303,1.0,0.0,Pseudogene,RNU4,0.0,0.1543624161073825,0.0,0.3087248322147651,0.0,0.7285751244344583,0.0,1.0723335610099518
RNU4-2,1.0,2.83999991416931,0.816999971866608,58.0,9032.84,Functional,RNU4,0.2068965517241379,1.5862068965517242,0.0068965517241379,1.1310344827586207,9.681014755780003,7.486737485567882,0.9711629352428556,3.928567150950402
RNU4-20P,0.0070000002160668,0.30799999833107,0.0820000022649765,0.0,0.0,Pseudogene,RNU4,0.0463576158940397,0.2516556291390728,0.0066225165562913,0.3642384105960264,2.1691456903127384,1.187789333299137,0.9325736795378412,1.265155993734027
RNU4-21P,0.0260000005364418,0.30799999833107,0.033500000834465,5.0,1.24,Pseudogene,RNU4,0.0317460317460317,0.5,0.0,0.365079365079365,1.4854467085588363,2.35994985958118,0.0,1.2680769888133556
RNU4-22P,0.0599999986588955,0.238000005483627,0.225499995052814,18.0,0.58,Pseudogene,RNU4,0.0301204819277108,0.2228915662650602,0.0060240963855421,0.3072289156626506,1.4093846783013058,1.0520258410181165,0.8483049735555063,1.067137602162732
RNU4-23P,0.0355000011622906,0.305000007152557,0.0810000002384186,8.0,0.74,Pseudogene,RNU4,0.0285714285714285,0.1857142857142857,0.0,0.3,1.336902037702953,0.8765528049872955,0.0,1.0420284821118444
RNU4-24P,0.0010000000474974,0.0140000004321337,0.0469999983906746,4.0,0.78,Pseudogene,RNU4,0.0287769784172661,0.158273381294964,0.0,0.3093525179856115,1.3465200379741973,0.7470344879249778,0.0,1.0745137825134128
RNU4-25P,0.0089999996125698,0.207000002264977,-0.020000000949949,91.0,2.34,Pseudogene,RNU4,0.0739130434782608,0.2652173913043478,0.0217391304347826,0.3956521739130434,3.458507445361988,1.2517994907343652,3.0612744697872616,1.3742694474228672
