"gene_name","gene_group","chromosome","start","end","gene_length","flank_length","snp_count_1000genomes","snp_density_1000genomes","flank_count_1000genomes","flank_density_1000genomes","enrichment_1000genomes","snp_count_gnomad","snp_density_gnomad","flank_count_gnomad","flank_density_gnomad","enrichment_gnomad","snp_count_pangenome","snp_density_pangenome","flank_count_pangenome","flank_density_pangenome","enrichment_pangenome","snp_count_dbsnp","snp_density_dbsnp","flank_count_dbsnp","flank_density_dbsnp","enrichment_dbsnp","intergenic_density_1000genomes","enrichment_intergenic_1000genomes","intergenic_density_gnomad","enrichment_intergenic_gnomad","intergenic_density_pangenome","enrichment_intergenic_pangenome","intergenic_density_dbsnp","enrichment_intergenic_dbsnp","locus_type","gene_type"
"RNU7-29P","RNU7","chr1",26602369,26602432,64,6400,1,0.015625,12,0.001875,8.333333333333334,10,0.15625,287,0.04484375,3.484320557491289,0,0.0,42,0.0065625,0.0,13,0.203125,1297,0.20265625,1.0023130300693908,0.0213713703515028,0.7311183018688024,0.2118689081338088,0.7374843311191188,0.0071013333333333,0.0,0.2879,0.7055401180965614,"pseudogene","pseudogene"
"RN7SL165P","RN7SL","chr1",26814822,26815112,291,29099,5,0.0171821305841924,69,0.0023712155056874,7.246127795208926,65,0.2233676975945017,845,0.0290387985841437,7.6920433518371665,1,0.0034364261168384,246,0.0084538987594075,0.4064900958287933,60,0.2061855670103092,7552,0.2595278188253891,0.7944642233094531,0.0213713703515028,0.8039788886529786,0.2118689081338088,1.0542731331462316,0.0071013333333333,0.4839128027842406,0.2879,0.7161707780837419,"pseudogene","pseudogene"
"RNU6-48P","RNU6","chr1",27325219,27325325,107,10699,2,0.0186915887850467,31,0.0028974670529956,6.451009948748869,30,0.2803738317757009,214,0.0200018693335825,14.017381430692636,2,0.0186915887850467,46,0.0042994672399289,4.34741974806989,31,0.2897196261682243,2495,0.2331993644265819,1.2423688498492311,0.0213713703515028,0.8746088097122121,0.2118689081338088,1.3233363698586056,0.0071013333333333,2.6321238431815708,0.2879,1.006320340980286,"pseudogene","pseudogene"
"RNU6-949P","RNU6","chr1",27675603,27675709,107,10699,2,0.0186915887850467,31,0.0028974670529956,6.451009948748869,18,0.1682242990654205,329,0.0307505374334049,5.4706133000028405,0,0.0,76,0.0071034676137956,0.0,22,0.205607476635514,2443,0.2283390971118796,0.9004479707422696,0.0213713703515028,0.8746088097122121,0.2118689081338088,0.7940018219151633,0.0071013333333333,0.0,0.2879,0.7141628226311706,"pseudogene","pseudogene"
"RNU6-424P","RNU6","chr1",27693731,27693835,105,10499,3,0.0285714285714285,25,0.0023811791599199,11.998857142857142,14,0.1333333333333333,205,0.0195256691113439,6.828617886178862,2,0.019047619047619,75,0.0071435374797599,2.6664126984126986,17,0.1619047619047619,2254,0.2146871130583865,0.7541428993957833,0.0213713703515028,1.336902037702953,0.2118689081338088,0.6293199625549813,0.0071013333333333,2.6822595354326486,0.2879,0.5623645776476621,"pseudogene","pseudogene"
"RNU6-1245P","RNU6","chr1",27824538,27824643,106,10600,4,0.0377358490566037,19,0.0017924528301886,21.052631578947366,24,0.2264150943396226,289,0.0272641509433962,8.304498269896193,1,0.0094339622641509,82,0.0077358490566037,1.2195121951219512,21,0.1981132075471698,2477,0.2336792452830188,0.8477997577714979,0.0213713703515028,1.7657196724378623,0.2118689081338088,1.0686565401877042,0.0071013333333333,1.3284776000963587,0.2879,0.688132016488954,"pseudogene","pseudogene"
"RN7SL559P","RN7SL","chr1",28031884,28032180,297,29699,6,0.0202020202020202,53,0.0017845718711067,11.32037354678864,71,0.239057239057239,457,0.0153877234923734,15.5355819316432,2,0.0067340067340067,181,0.0060944812956665,1.1049351712335138,116,0.3905723905723905,9543,0.3213239503013569,1.2155097377773685,0.0213713703515028,0.945284269082896,0.2118689081338088,1.1283261954899917,0.0071013333333333,0.9482735731327544,0.2879,1.356625184343142,"pseudogene","pseudogene"
"RNU6-176P","RNU6","chr1",28142737,28142841,105,10499,3,0.0285714285714285,32,0.0030479093246975,9.374107142857143,20,0.1904761904761904,329,0.0313363177445471,6.07844840063685,0,0.0,60,0.0057148299838079,0.0,29,0.2761904761904762,3520,0.3352700257167349,0.8237851731601732,0.0213713703515028,1.336902037702953,0.2118689081338088,0.8990285179356876,0.0071013333333333,0.0,0.2879,0.9593278089283648,"pseudogene","pseudogene"
"RNU6ATAC27P","RNU6ATAC","chr1",28481362,28481480,119,11899,3,0.0252100840336134,312,0.0262206908143541,0.9614576599870718,20,0.1680672268907563,3599,0.30246239179763,0.5556632211095052,0,0.0,108,0.0090763929741995,0.0,24,0.2016806722689075,2957,0.2485082780065551,0.8115652077537137,0.0213713703515028,1.1796194450320174,0.2118689081338088,0.7932604570020774,0.0071013333333333,0.0,0.2879,0.700523349318887,"pseudogene","pseudogene"
"SNHG3","RNU1","chr1",28505980,28510892,4913,491299,224,0.0455933238347242,6544,0.0133197910030348,3.4229759178906125,1865,0.3796051292489314,78299,0.1593713807681269,2.3818901952115703,69,0.0140443720740891,3792,0.007718314102003,1.819616549479938,1954,0.3977203338082637,136716,0.2782745334307621,1.429237267618027,0.0213713703515028,2.133383263910269,0.2118689081338088,1.7916981429346228,0.0071013333333333,1.977709173031705,0.2879,1.3814530524774706,"RNA, long non-coding","functional"
"SNORA73A","RNU1","chr1",28507366,28507571,206,20600,7,0.0339805825242718,684,0.0332038834951456,1.023391812865497,89,0.4320388349514563,7194,0.3492233009708738,1.2371420628301362,1,0.0048543689320388,228,0.0110679611650485,0.4385964912280701,122,0.5922330097087378,5982,0.2903883495145631,2.039451688398529,0.0213713703515028,1.5900048506661333,0.2118689081338088,2.039179975754612,0.0071013333333333,0.6835855612146312,0.2879,2.0570788805444176,"RNA, small nucleolar","functional"
"SNORA73B","RNU1","chr1",28508559,28508762,204,20400,8,0.0392156862745098,678,0.033235294117647,1.1799410029498525,85,0.4166666666666667,7093,0.3476960784313725,1.198364584801917,3,0.0147058823529411,222,0.0108823529411764,1.3513513513513515,123,0.6029411764705882,5998,0.2940196078431372,2.0506835611870624,0.0213713703515028,1.834963581160916,0.2118689081338088,1.966624882984317,0.0071013333333333,2.070862141326677,0.2879,2.094272929734589,"RNA, small nucleolar","functional"
"RNU11","RNU11","chr1",28648600,28648734,135,13499,54,0.4,400,0.0296318245795984,13.499,282,2.088888888888889,4495,0.332987628713238,6.273172660981338,4,0.0296296296296296,113,0.0083709904437365,3.539560799737791,156,1.1555555555555554,3670,0.2718719905178161,4.250366333636088,0.0213713703515028,18.716628527841344,0.2118689081338088,9.85934608002804,0.0071013333333333,4.17240372178412,0.2879,4.013739338504882,"RNA, small nuclear","functional"
"RN7SKP91","RN7SK","chr1",30843823,30844110,288,28800,11,0.0381944444444444,92,0.0031944444444444,11.956521739130435,67,0.2326388888888889,793,0.0275347222222222,8.44892812105927,0,0.0,342,0.011875,0.0,99,0.34375,10941,0.3798958333333333,0.9048533040855498,0.0213713703515028,1.7871780712348504,0.2118689081338088,1.0980322263329103,0.0071013333333333,0.0,0.2879,1.1939909690864885,"pseudogene","pseudogene"
"RN7SL371P","RN7SL","chr1",30918469,30918735,267,26699,6,0.0224719101123595,73,0.0027341848009288,8.218870247806679,148,0.5543071161048689,731,0.0273793025956028,20.24547974402721,7,0.0262172284644194,251,0.0094011011648376,2.788740170404524,112,0.4194756554307116,9876,0.3699014944379939,1.1340198991843429,0.0213713703515028,1.0514959847101877,0.2118689081338088,2.616274001633069,0.0071013333333333,3.691874079668533,0.2879,1.4570186017044515,"pseudogene","pseudogene"
"RNU6-40P","RNU6","chr1",31497577,31497683,107,10699,7,0.0654205607476635,21,0.0019628002617067,33.33021806853582,31,0.2897196261682243,193,0.0180390690718758,16.06067502784369,2,0.0186915887850467,180,0.0168240022432002,1.1110072689511945,41,0.3831775700934579,4331,0.4048041873072249,0.946575114853361,0.0213713703515028,3.0611308339927423,0.2118689081338088,1.3674475821872256,0.0071013333333333,2.6321238431815708,0.2879,1.330939805812636,"pseudogene","pseudogene"
"RN7SL122P","RN7SL","chr1",32457835,32458135,301,30099,8,0.0265780730897009,87,0.0028904614771254,9.19509680375759,72,0.2392026578073089,594,0.0197348749127878,12.120809423135006,2,0.0066445182724252,206,0.0068440811987109,0.9708415314646972,99,0.3289036544850498,10474,0.347984982889797,0.9451662303175018,0.0213713703515028,1.2436298025143748,0.2118689081338088,1.1290125574076078,0.0071013333333333,0.9356719309648772,0.2879,1.14242325281365,"pseudogene","pseudogene"
"RN7SKP16","RN7SK","chr1",33336566,33336864,299,29899,10,0.0334448160535117,87,0.002909796314258,11.493868450390188,71,0.2374581939799331,665,0.022241546540018,10.67633464933236,3,0.0100334448160535,201,0.0067226328639753,1.4924873957969351,108,0.3612040133779264,10636,0.3557309609017024,1.0153853700626758,0.0213713703515028,1.564935495638908,0.2118689081338088,1.1207788630786877,0.0071013333333333,1.4128959091325823,0.2879,1.2546162326430232,"pseudogene","pseudogene"
"RN7SL503P","RN7SL","chr1",35292196,35292498,303,30299,12,0.0396039603960396,66,0.0021782897125317,18.181218121812183,69,0.2277227722772277,749,0.0247202877982771,9.211979008314716,2,0.0066006600660066,278,0.0091752203043004,0.7194007170501223,118,0.3894389438943894,11171,0.3686920360407934,1.0562716463213773,0.0213713703515028,1.853131537410034,0.2118689081338088,1.074828648918161,0.0071013333333333,0.9294958786152742,0.2879,1.3526882386050345,"pseudogene","pseudogene"
"RNY5P1","RNY","chr1",35427810,35427892,83,8299,5,0.0602409638554216,23,0.0027714182431618,21.736511262441063,27,0.3253012048192771,232,0.0279551753223279,11.636528874117158,1,0.0120481927710843,60,0.0072297867212917,1.6664658634538154,38,0.4578313253012048,3133,0.3775153632967827,1.2127488569022338,0.0213713703515028,2.8187693566026115,0.2118689081338088,1.535389065269683,0.0071013333333333,1.6966099471110123,0.2879,1.5902442698895618,"pseudogene","pseudogene"
"RN7SL131P","RN7SL","chr1",36191915,36192170,256,25600,4,0.015625,68,0.00265625,5.88235294117647,148,0.578125,978,0.038203125,15.132924335378323,3,0.01171875,272,0.010625,1.102941176470588,110,0.4296875,9581,0.3742578125,1.148105625717566,0.0213713703515028,0.7311183018688024,0.2118689081338088,2.7286920251407394,0.0071013333333333,1.6502182688696958,0.2879,1.4924887113581105,"pseudogene","pseudogene"
"RNU4-27P","RNU4","chr1",36402721,36402859,139,13899,4,0.0287769784172661,25,0.0017986905532772,15.998848920863312,36,0.2589928057553957,706,0.0507950212245485,5.098783296309128,0,0.0,228,0.0164040578458881,0.0,55,0.39568345323741,5610,0.4036261601554068,0.9803216250528988,0.0213713703515028,1.3465200379741973,0.2118689081338088,1.2224200711499638,0.0071013333333333,0.0,0.2879,1.3743780939125043,"pseudogene","pseudogene"
"RNU6-636P","RNU6","chr1",37203610,37203716,107,10699,1,0.0093457943925233,22,0.0020562669408355,4.545029736618522,26,0.2429906542056074,265,0.0247686699691559,9.810403808852056,1,0.0093457943925233,84,0.0078512010468268,1.1903649310191364,41,0.3831775700934579,3717,0.3474156463220861,1.1029369982324204,0.0213713703515028,0.437304404856106,0.2118689081338088,1.1468915205441248,0.0071013333333333,1.3160619215907854,0.2879,1.330939805812636,"pseudogene","pseudogene"
"RNU6-584P","RNU6","chr1",37885023,37885117,95,9499,1,0.0105263157894736,28,0.0029476787030213,3.571052631578948,18,0.1894736842105263,276,0.0290556900726392,6.521052631578947,0,0.0,39,0.0041056953363511,0.0,29,0.3052631578947368,3154,0.3320349510474786,0.9193705570203252,0.0213713703515028,0.4925428559958247,0.2118689081338088,0.894296788893921,0.0071013333333333,0.0,0.2879,1.060309683552403,"pseudogene","pseudogene"
"RNU6-510P","RNU6","chr1",37991462,37991569,108,10800,2,0.0185185185185185,31,0.0028703703703703,6.451612903225806,73,0.6759259259259259,213,0.0197222222222222,34.27230046948357,1,0.0092592592592592,93,0.0086111111111111,1.075268817204301,54,0.5,4280,0.3962962962962963,1.2616822429906542,0.0213713703515028,0.8665105799926547,0.2118689081338088,3.190302587952336,0.0071013333333333,1.3038761630575373,0.2879,1.736714136853074,"pseudogene","pseudogene"
"RNU6-753P","RNU6","chr1",38396659,38396765,107,10699,5,0.0467289719626168,19,0.0017758669034489,26.31333005410724,27,0.2523364485981308,205,0.0191606692214225,13.169500797811716,2,0.0186915887850467,60,0.0056080007477334,3.333021806853582,42,0.3925233644859813,3445,0.3219927095990279,1.219044260271557,0.0213713703515028,2.1865220242805306,0.2118689081338088,1.191002732872745,0.0071013333333333,2.6321238431815708,0.2879,1.3634017522958712,"pseudogene","pseudogene"
"RNU6-605P","RNU6","chr1",38926870,38926977,108,10800,3,0.0277777777777777,41,0.0037962962962962,7.317073170731707,27,0.25,284,0.0262962962962962,9.507042253521126,0,0.0,104,0.0096296296296296,0.0,38,0.3518518518518518,3773,0.3493518518518518,1.0071561091969254,0.0213713703515028,1.299765869988982,0.2118689081338088,1.17997492979059,0.0071013333333333,0.0,0.2879,1.2221321703780892,"pseudogene","pseudogene"
"RNU6-608P","RNU6","chr1",39120940,39121043,104,10400,0,0.0,16,0.0015384615384615,0.0,29,0.2788461538461538,223,0.0214423076923076,13.004484304932737,0,0.0,67,0.0064423076923076,0.0,48,0.4615384615384615,3668,0.3526923076923077,1.3086150490730644,0.0213713703515028,0.0,0.2118689081338088,1.316125883227966,0.0071013333333333,0.0,0.2879,1.60312074171053,"pseudogene","pseudogene"
"TRK-CTT12-1","TRNA","chr1",39504523,39504595,73,7299,1,0.0136986301369863,13,0.0017810658994382,7.691253951527924,36,0.4931506849315068,206,0.0282230442526373,17.47333421997606,1,0.0136986301369863,45,0.0061652281134401,2.2219178082191777,38,0.5205479452054794,2479,0.3396355665159611,1.5326661767062502,0.0213713703515028,0.6409804290356623,0.2118689081338088,2.327621779312945,0.0071013333333333,1.929022268633069,0.2879,1.808085950696351,"pseudogene","pseudogene"
"RNU7-121P","RNU7","chr1",39723566,39723627,62,6200,0,0.0,151,0.0243548387096774,0.0,10,0.1612903225806451,1466,0.2364516129032258,0.6821282401091405,0,0.0,62,0.01,0.0,14,0.2258064516129032,2085,0.3362903225806452,0.671462829736211,0.0213713703515028,0.0,0.2118689081338088,0.7612741482519936,0.0071013333333333,0.0,0.2879,0.7843225134175172,"pseudogene","pseudogene"
"RNU6-1237P","RNU6","chr1",40177843,40177949,107,10699,1,0.0093457943925233,23,0.0021497336199644,4.34741974806989,18,0.1682242990654205,272,0.0254229367230582,6.617028587135789,1,0.0093457943925233,82,0.007664267688569,1.2193982220196034,35,0.3271028037383177,3928,0.3671371156182821,0.8909554218931419,0.0213713703515028,0.437304404856106,0.2118689081338088,0.7940018219151633,0.0071013333333333,1.3160619215907854,0.2879,1.136168126913226,"pseudogene","pseudogene"
"RN7SL326P","RN7SL","chr1",40804846,40805141,296,29600,9,0.0304054054054054,75,0.0025337837837837,12.0,64,0.2162162162162162,683,0.0230743243243243,9.370424597364568,1,0.0033783783783783,215,0.0072635135135135,0.4651162790697674,99,0.3344594594594595,9901,0.3344932432432432,0.999899000101,0.0213713703515028,1.4227166955284805,0.2118689081338088,1.020518858197267,0.0071013333333333,0.4757386000345069,0.2879,1.1617209428949618,"pseudogene","pseudogene"
"RNU6-536P","RNU6","chr1",42569033,42569139,107,10699,5,0.0467289719626168,23,0.0021497336199644,21.73709874034945,33,0.308411214953271,310,0.028974670529956,10.644166415435636,2,0.0186915887850467,106,0.0099074679876623,1.8866161170869336,40,0.3738317757009345,3323,0.3105897747453033,1.203619069582997,0.0213713703515028,2.1865220242805306,0.2118689081338088,1.455670006844466,0.0071013333333333,2.6321238431815708,0.2879,1.298477859329401,"pseudogene","pseudogene"
"RNU6-880P","RNU6","chr1",42991438,42991544,107,10699,4,0.0373831775700934,35,0.0032713337695111,11.427503337783712,25,0.2336448598130841,250,0.0233666697822226,9.999065420560749,2,0.0186915887850467,111,0.0103748013833068,1.8016334091100443,37,0.3457943925233644,3702,0.3460136461351528,0.9993663440322734,0.0213713703515028,1.7492176194244242,0.2118689081338088,1.1027803082155048,0.0071013333333333,2.6321238431815708,0.2879,1.201092019879696,"pseudogene","pseudogene"
"RN7SL479P","RN7SL","chr1",44117098,44117397,300,30000,6,0.02,89,0.0029666666666666,6.741573033707866,67,0.2233333333333333,673,0.0224333333333333,9.955423476968797,2,0.0066666666666666,328,0.0109333333333333,0.6097560975609757,61,0.2033333333333333,7471,0.2490333333333333,0.8164904296613573,0.0213713703515028,0.9358314263920672,0.2118689081338088,1.0541109372795938,0.0071013333333333,0.938790837401427,0.2879,0.7062637489869168,"pseudogene","pseudogene"
"RNU6-369P","RNU6","chr1",44390722,44390823,102,10200,4,0.0392156862745098,36,0.0035294117647058,11.11111111111111,56,0.5490196078431373,316,0.0309803921568627,17.721518987341774,1,0.0098039215686274,80,0.0078431372549019,1.25,52,0.5098039215686274,3538,0.3468627450980392,1.4697569248162805,0.0213713703515028,1.834963581160916,0.2118689081338088,2.591317492873453,0.0071013333333333,1.3805747608844514,0.2879,1.770767355222742,"pseudogene","pseudogene"
"RNU5F-1","RNU5","chr1",44721785,44721901,117,11699,63,0.5384615384615384,126,0.0107701512949824,49.995726495726494,255,2.17948717948718,686,0.0586374903837934,37.16883456679375,18,0.1538461538461538,80,0.0068381912984015,22.498076923076923,166,1.4188034188034189,4598,0.3930250448756304,3.609956763066811,0.0213713703515028,25.19546147978642,0.2118689081338088,10.286960926379502,0.0071013333333333,21.66440394003293,0.2879,4.92811190970274,"RNA, small nuclear","functional"
"RNU5D-1","RNU5","chr1",44731069,44731170,102,10200,48,0.4705882352941176,126,0.0123529411764705,38.095238095238095,270,2.647058823529412,779,0.0763725490196078,34.65982028241335,18,0.1764705882352941,94,0.0092156862745098,19.148936170212767,151,1.4803921568627452,4160,0.4078431372549019,3.629807692307693,0.0213713703515028,22.019562973930988,0.2118689081338088,12.493852197782717,0.0071013333333333,24.85034569592013,0.2879,5.142035973819886,"RNA, small nuclear","functional"
"SNORD55","RNU5","chr1",44775864,44775943,80,8000,4,0.05,59,0.007375,6.779661016949153,20,0.25,394,0.04925,5.076142131979696,2,0.025,39,0.004875,5.128205128205129,43,0.5375,3239,0.404875,1.3275702377276937,0.0213713703515028,2.339578565980168,0.2118689081338088,1.17997492979059,0.0071013333333333,3.520465640255351,0.2879,1.8669676971170543,"RNA, small nucleolar","functional"
"SNORD46","RNU4","chr1",44776490,44776593,104,10400,3,0.0288461538461538,60,0.0057692307692307,5.0,26,0.25,388,0.0373076923076923,6.701030927835052,1,0.0096153846153846,63,0.0060576923076923,1.5873015873015874,49,0.4711538461538461,4225,0.40625,1.1597633136094674,0.0213713703515028,1.3497568649885583,0.2118689081338088,1.17997492979059,0.0071013333333333,1.354025246252058,0.2879,1.636519090496166,"RNA, small nucleolar","functional"
"RNU5E-6P","RNU5","chr1",44819883,44819997,115,11499,59,0.5130434782608696,97,0.0084355161318375,60.81945316001793,250,2.1739130434782608,582,0.0506130967910253,42.95159121470193,9,0.0782608695652174,176,0.0153056787546743,5.113191699604744,142,1.2347826086956522,3410,0.2965475258718149,4.163860767563432,0.0213713703515028,24.006110503100853,0.2118689081338088,10.260651563396436,0.0071013333333333,11.020588091234144,0.2879,4.288928824924113,"pseudogene","pseudogene"
"RNU6-723P","RNU6","chr1",48344209,48344315,107,10699,4,0.0373831775700934,17,0.0015889335451911,23.52721275426058,19,0.1775700934579439,208,0.0194410692588092,9.13376168224299,0,0.0,64,0.0059818674642489,0.0,30,0.2803738317757009,3745,0.3500327133376951,0.8009932246110079,0.0213713703515028,1.7492176194244242,0.2118689081338088,0.8381130342437836,0.0071013333333333,0.0,0.2879,0.9738583944970508,"pseudogene","pseudogene"
